Index[#version],Pointer[#version|],Original,Translated
019,0x12169b,<SFF>「なおす」「とくしゅ」のパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking <D3>Heal and Special parts.<*04>
020,0x12169d,<SFF>「まもる」「せっち」のパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking <D3>Protect and Set-Up parts.<*04>
021,0x12169f,<SFF>「まもる」「せっち」のパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking <D3>Protect and Set-Up parts.<*04>
022,0x1216a1,<SFF>症状の ついていないパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking parts<D3>with the most armor (HP).<*04>
023,0x1216a3,<SFF>のこリ そうこうの 高いパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking parts <D3>without status effects.<*04>
024,0x1216a5,<SFF>脚部パ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking leg<D3>parts.<*04><D3>
025,0x1216a7,<SFF>脚部パ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking leg<D3>parts.<*04><D3>
026,0x1216a9,<SFF>ランダムに パ-ツを<CD>ねらって 行動する<*04>,<SFF>Prioritizes attacking leg<D3>parts.<*04><D3>
027,0x1216ab,<SFF>症状の ついていないパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking parts<D3>with the most armor (HP).<*04>
028,0x1216ad,<SFF>のこリ そうこうの 高いパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking parts <D3>without status effects.<*04>
029,0x1216af,<SFF>ランダムに パ-ツを<CD>ねらって 行動する<*04>,<SFF>Will target random parts.<*04>
030,0x1216b1,<SFF>「まもる」「せっち」のパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking <D3>Protect and Set-Up parts.<*04>
031,0x1216b3,<SFF>「まもる」「せっち」のパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking <D3>Protect and Set-Up parts.<*04>
032,0x1216b5,<SFF>脚部パ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prefers to target leg parts.<*04>
033,0x1216b7,<SFF>脚部パ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prefers to target leg parts.<*04>
034,0x1216b9,<SFF>のこリ そうこうの 高いパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking parts<D3>with the most armor (HP)<*04>
035,0x1216bb,<SFF>症状の ついていないパ-ツを<CD>ゆうせんてきに ねらって 行動する<*04>,<SFF>Prioritizes attacking parts<D3>without status effects.<*04>
036,0x1216bd,<FINAL>,
037,0x1216bf,@0x1216bd,@0x1216bd
038,0x1216c1,@0x1216bd,@0x1216bd
039,0x1216c3,@0x1216bd,@0x1216bd
040,0x1216c5,@0x1216bd,@0x1216bd
041,0x1216c7,@0x1216bd,@0x1216bd
042,0x1216c9,@0x1216bd,@0x1216bd
043,0x1216cb,@0x1216bd,@0x1216bd
044,0x1216cd,@0x1216bd,@0x1216bd
045,0x1216cf,@0x1216bd,@0x1216bd
046,0x1216d1,@0x1216bd,@0x1216bd
047,0x1216d3,@0x1216bd,@0x1216bd
048,0x1216d5,@0x1216bd,@0x1216bd
049,0x1216d7,@0x1216bd,@0x1216bd
050,0x1216d9,@0x1216bd,@0x1216bd
051,0x1216db,@0x1216bd,@0x1216bd
052,0x1216dd,@0x1216bd,@0x1216bd
053,0x1216df,@0x1216bd,@0x1216bd
054,0x1216e1,@0x1216bd,@0x1216bd
055,0x1216e3,@0x1216bd,@0x1216bd
056,0x1216e5,@0x1216bd,@0x1216bd
057,0x1216e7,@0x1216bd,@0x1216bd
058,0x1216e9,@0x1216bd,@0x1216bd
059,0x1216eb,@0x1216bd,@0x1216bd
060,0x1216ed,@0x1216bd,@0x1216bd
061,0x1216ef,@0x1216bd,@0x1216bd
062,0x1216f1,@0x1216bd,@0x1216bd
063,0x1216f3,@0x1216bd,@0x1216bd
