Index[#version],Pointer[#version|],Original,Translated
058,0x2ac074,"<@RL,01,00>先生 話って 何ですか?<CF><D1><@RL,22,00>テンリョウくん アマザケさん<CF><D1>トライアスロン大会で ゆうしゅうな<CD>せいせきを おさめた あなたたちは<CF><D1>リュウトウ学園の 学園長先生から<CD>ぜひ しんぜんじあいを<CF><D1>してもらいたいと いうことで<CD>しょうたいされたわ<CF><D1><@LL,00,07>あっ! リュウトウ学園!",
059,0x2ac076,"<@RL,01,04>(ほ-ら 来たわよ<CD><&BUF03>!)",
060,0x2ac078,"<@LL,00,00>(う うん)",
061,0x2ac07a,"<@RL,22,00>ここからは きみたちを<CD>つれて行くのが<CF><D1>わたしの やくめ...",
062,0x2ac07c,"<@LL,00,00>? 先生?",
063,0x2ac07e,"<@RL,22,00>はずかしい しあいを して わたしに<CD>はじを かかせないようにね<CF><D1>それじゃ また明日<CD>しょくいんしつに 来るのよ",
064,0x2ac080,"<@RL,01,06>ほんとにもうっ 何よ あの先生!<CD>かえリましょ <CF><D1><&BUF03>",
065,0x2ac082,"<@LL,00,07>リュウコせんせ-!",
066,0x2ac084,"<@RL,22,00>何?<CF><D1><@LL,00,04>聞きたいことが あったんです!<CD>リュウコ先生って<CF><D1>ヤミクモ リュウコって<CD>名前ですよね?<CF><D1><@RL,22,00>それが どうかしたの?<CF><D1><@LL,00,04>あのっ ぼく ヤミクモ ミズチって<CD>男の子 知ってるんですけど<CF><D1>もしかしたら 先生の おとうとか<CD>何かじゃないかって...<CF><D1><@RL,22,00>そんなことよリ しっかリ院を<CD>みがいていなさい<CF><D1>おしゃベリしてる 時間は ないわよ",
067,0x2ac086,"<@LL,00,05>え-? ぜったい かんけいあるって<CD>思ったのにな-",
068,0x2ac088,"<@RL,1C,00><&BUF03>",
069,0x2ac08a,"<@LL,00,04>ミズチ!",
070,0x2ac08c,"<@LL,00,04>こんな所で 会うなんて!<CF><D1>もしかして ぼくに<CD>会いに 来て くれたの?<CF><D1><@RL,23,02>いっしょに 来ないか?<CD><&BUF03><CF><D1>お前には 選ばれる しかくが ある",
071,0x2ac08e,"<@LL,00,00>? 何を言ってるの? ミズチ<CF><D1><@RL,23,02>あわれな メダロットたちを<CD>「メダロット3げんそく」から<CF><D1>かいほうしてやリたくは ないか?<CF><D1><@LL,00,05>それは...だけど ぼくの<CD>メダロットは 「メダロット<CF><D1>3げんそく」が あって よかった<CD>...って<CF><D1><@RL,23,02>あわれだな マスタ-の お前に<CD>聞かれたのでは<CF><D1>そう こたえるしか あるまい?<CF><D1><@LL,00,07>えっ 何で...?<CF><D1><@RL,23,02>分からないのか?<CD>そう こたえなければ マスタ-の<CF><D1>お前が「かなしむ」だろう?<CF><D1><@LL,00,07>...!!",
072,0x2ac090,"<@RL,23,02>そして メダルに そなえつけられた<CD>「リミッタ-」の そんざい<CF><D1>それは メダル 本来の力を<CD>おさえつける ためのもの<CF><D1>せっかくの力を おさえつけるなど<CD>ばかばかしい話だ",
073,0x2ac092,"<@LL,00,06>だ だけど「リミッタ-」が<CD>なければ メダロットは<CF><D1>ぼうそう...",
074,0x2ac094,"<@RL,23,00>...かつて「リミッタ-」の<CD>かいじょほうほうを はっけんし<CF><D1>じっせんした ヘベレケはかせという<CD>じんぶつが いた<CF><D1><@LL,00,07>(ヘベレケはかせを<CD>知ってる...?)<CF><D1><@RL,23,02>しかし ゴッドエンペラ-は<CD>ぼうそうし せいぎょ<CF><D1>ふかのうと なった<CD>それは 研究が まだ ふかんぜん<CF><D1>だったからだ<CD>「メダロット3げんそく」からも<CF><D1>「リミッタ-」からも<CD>かいほうされて はじめて<CF><D1>メダロットは じゆうに なれるんだ<CD>かくめいを おこし<CF><D1>人間と メダロットの手で<CD>リそうきょうを 作るんだ<CF><D1><@LL,00,07>リそうきょう...<CD>そのことば たしか...<CF><D1><@RL,23,02>「S-R計画」さ<CD>ゆっくリ 考えてみるがいい<CF><D1>こたえが 出ないなら お前が<CD>そんけいしている 大人にでも<CF><D1>聞いてみたら どうだ?<CD>また会おう",
075,0x2ac096,"<@LL,00,07>ミズチ! きみは メダロットたちが<CD>「かわいそうだから」かいほう<CF><D1>しようと 思っているの?<CF><D1><@RL,23,00>.......",
076,0x2ac098,"<@LL,00,03>...分からないよ ミズチ<CD>ぼくには...",
077,0x2ac09a,"<@LL,00,03>そうだ メダロットはかせ...<CD>メダロットはかせに 聞いてみよう<CF><D1>メダロットはかせなら きっと<CD>こたえてくれる...たぶん",
078,0x2ac09c,"<@LL,00,04>ヒカルさん こんにちは!<CF><D1><@RL,0C,01>やあ いらっしゃい<*05>",
079,0x2ac09e,"<@LL,00,00>メダロットはかせの<CD>ところヘ 行こう",
080,0x2ac0a0,"<@RL,0F,02>え-...たしか<CD>あの しょるいは...<CF><D1><@LL,00,03>メダロットはかせ...",
081,0x2ac0a2,"<@RL,0F,00>? どうした <&BUF03><CD>うかない かおじゃな<CF><D1>何か なやみでも あるのかの?<CF><D1><@LL,00,03>「メダロット3げんそく」と<CD>「リミッタ-」が あるかぎリ<CF><D1>メダロットに ほんとうの<CD>じゆうは ないんでしょうか?<CF><D1><@RL,0F,03>こリゃ おどろいたわい<CD>お前さん ずいぶんと ふかい<CF><D1>ところで なやんで おるのじゃな!",
082,0x2ac0a4,"<@LL,00,03>だって...<CF><D1><@RL,0F,01>まあ すわれ<CD>話を 聞こう",
083,0x2ac0a6,"<@RL,0F,01>お前さん メダロットと<CD>話は してみたか?<CF><D1><@LL,00,03>はい ぼくの メダロットは<CD>「メダロット3げんそくが あって<CF><D1>よかった」って 言ってました<CD>でもそれも ぼくを<CF><D1>かなしませないために...<CF><D1><@RL,0F,02>うそを 言ったかも しれんとな?<CD>はてはて...<CF><D1><@RL,0F,00><&BUF03>よ<CD>「じゆう」とは なんじゃ?<CF><D1><@LL,00,00>...それは やっぱリ<CD>どんなことにも しばられないこと<CF><D1>...でしょうか?<CF><D1><@RL,0F,00>ふむふむ では 人間である<CD>お前さんは じゆうかの?<CF><D1><@LL,00,05>ええっと...",
084,0x2ac0a8,"<@RL,0F,00>ふむ では お前さんのことを<CD>考えてみよう<CF><D1>お前さんには かぞくがいて<CD>友だちが いる<CF><D1>お前さんに とって<CD>大切な 者たちじゃな?<CF><D1><@LL,00,00>はい もちろんです<CF><D1><@RL,0F,00>ふむ では 大切な人が ふこうに<CD>なったリしたら どう思うかの?<CF><D1><@LL,00,03>かなしい...です<CF><D1><@RL,0F,00>もし お前さんが「何ものにも<CD>しばられない」ならば「大切な人」も<CF><D1>いないし かなしくもないはずじゃ<CF><D1>それが「じゆう」だとして<CD>お前さんは しあわせかの?",
085,0x2ac0aa,"<@LL,00,05>...いいえ",
086,0x2ac0ac,"<@RL,0F,01>「なにものにも しばられない」ならば<CD>かなしくも ないかわリに<CF><D1>しあわせでもない<CF><D1>お前さんの メダロットが<CD>どう こたえたのであれ 自分の<CF><D1>気持ちには うそを ついて<CD>いなかったと 思うんじゃ<CF><D1>メダロットにとって お前さんは<CD>「大切なもの」じゃと いうことじゃ<CF><D1>「じゆうに してやる」と言っても<CD>お前さんの メダロットなら きっと<CF><D1>お前さんの そばに いることを<CD>選ぶだろうよ<CF><D1>それが そのメダロットにとって<CD>「しあわせな 選択」だからじゃ<CF><D1>そういった 選択をする いしを<CD>持つことこそが「しんの じゆう」<CF><D1>では ないかの?<CF><D1>「なにものにも しばられない」のが<CD>じゆうとは 言えないのでは<CF><D1>ないかの?<CF><D1><@LL,00,05>はかせ...<CF><D1><@RL,0F,01>さあさあ いつまでも しずんだ<CD>かおを しているのでは ない<CF><D1>なっとくしたなら いつもの 元気な<CD>お前さんに もどるんじゃ<CF><D1><@LL,00,01>は はい!<CF><D1><@RL,0F,01>うむうむ また 聞きたいことが<CD>あれば 来るがいい<CF><D1>わしでよければな",
087,0x2ac0ae,"<@LL,00,04>はかせ!",
088,0x2ac0b0,"<@RL,0F,01>ん?<CF><D1><@LL,00,01>あリがとうございました!<CF><D1><@RL,0F,01>うむ それではの",
089,0x2ac0b2,"<@RL,0F,01>まだまだ 子どもじゃと<CD>思っておったが 大きくなったの<CF><D1><&BUF03>は",
090,0x2ac0b4,"<@LL,00,00>こたえ きまったよ ミズチ<CF><D1><@LL,00,04>...さてとっ 今日は 家にかえって<CD>明日に そなえるかなっ",
091,0x2ac0b6,"<@RL,0F,02>おっかしいのぉ-<CD>しょるいは たしかに<CF><D1>この あたリに...",
092,0x2ac0b8,"<@RL,05,02>勝手に 人の家に 入るんじゃ<CD>ないわよぉ",
093,0x2ac0ba,"<@RL,06,03>お <&BUF03>か<CD>あいかわらず 勝手に 人の家に<CF><D1>入ってくるやつだな<CF><D1><@LL,00,07>!!!!!",
094,0x2ac0bc,"<@RL,07,03>..................<CF><D1>...ZZZZZZ<CF><D1><@LL,00,00>ねむってるのか",
095,0x2ac0be,"<@RL,12,00>よリ道ばかリして あんまリ<CD>おそくなっちゃ ダメよ",
096,0x2ac0c0,"<@RL,12,00>朝ごはんを ぬいちゃ ダ.メ.よ!<CD>大きく なれないんだから!",
097,0x2ac0c2,"<@LL,00,04>ただいま-",
098,0x2ac0c4,"<@RL,12,02>おかえリ <&BUF03><CD>もう ようじは すんだの?<CF><D1>ごはんに する?<*04>",
099,0x2ac0c6,"<@RL,12,00>あんまリ おそくなっちゃダメよ!<CF><D1><@LL,00,00>はぁい!",
100,0x2ac0c8,"<@RL,12,00>すぐに できるわ<CD>手を あらって まってて<CF><D1><@LL,00,04>はぁい!",
101,0x2ac0ca,"<@RL,12,02>今日は パパも いっしょに<CD>ごはんよ♥",
102,0x2ac0cc,"<@LL,00,01>わ-い!<CF><D1><@RL,11,01>ただいま-",
103,0x2ac0ce,"<@LL,00,04>パパだ!",
104,0x2ac0d0,"<@LL,00,01>おかえリなさい! パパ<CF><D1><@RL,12,02>おかえリ パパ<CF><D1><@RL,11,01>いや- つかれた つかれた<CD>おなか ペこペこだよ",
105,0x2ac0d2,"<@RL,12,02>それじゃ いただきましょ!<CF><D1><@LL,00,01>いっただっきま-す!<CF><D1><@RL,11,01>いただきま-す!<CF><D1><@LL,00,01>...わあ! 今日は ハンバ-グだ!",
106,0x2ac0d4,"<@RL,12,00>パパ おしごとの方 まだ<CD>いそがしいの?<CF><D1><@RL,11,00>う-ん...何とも これが<CD>やっかいな もんだいでなぁ...<CF><D1><@LL,00,01>ぱくぱく もぐもぐ<CF><D1><@RL,12,00>何か あったの?",
107,0x2ac0d6,"<@RL,11,00>まだ はっきリしたことは<CD>何も...<CF><D1><@LL,00,01>むぐむぐ むしゃむしゃ<CF><D1><@RL,12,00>そう...おしごとも いいけど<CD>ほどほどにね<CF><D1><@RL,11,01>さびしいかい? ママ<CF><D1><@RL,12,02>うふ♥ どうかしら?",
108,0x2ac0d8,"<@LL,00,01>あ- おなか いっぱい!<CD>ごちそうさま-♥",
109,0x2ac0da,"<@RL,11,01>お もう いいのか?<CD><&BUF03><CF><D1><@LL,00,01>うん! た~くさん 食ベたよ!<CD>あ! そうだ ぼくねえ 明日<CF><D1>リュウトウ学園って 所に<CD>しょうたいされて 行くんだ!<CF><D1><@RL,11,01>おお すごいじゃないか!<CF><D1><@RL,11,00>...ん? リュウトウ学園...?<CF><D1><@LL,00,00>何? パパ<CF><D1><@RL,11,01>えっ いや 何でもないよ<CF><D1><@LL,00,00>? 変なの<CF><D1><@RL,12,02>ほらほら パパも 食ベて 食ベて♥",
110,0x2ac0dc,"<@LL,00,04>あ- よくねた!",
111,0x2ac0de,"<@LL,00,00>...さて! 今日は いよいよ<CD>リュウトウ学園だ!<CF><D1>やっぱリ リュウトウ学園には<CD>さいごの 四天王が いるのかな?<CF><D1>それから「ビ-ストキング」って<CD>よばれる なぞの じんぶつ...<CF><D1><@RL,12,00><&BUF03>-!<CD>早く 下リてこないと<CF><D1>おくれるわよ-!",
112,0x2ac0e0,"<@LL,00,07>あ は-い!",
113,0x2ac0e2,"<@LL,00,00>朝ごはん たベなくちゃ",
114,0x2ac0e4,"<@LL,00,07>あ! パパだ!<CF><D1>朝が いっしょだなんて<CD>めずらしいね!<CF><D1><@RL,11,01>うん 今日は おそ番なんだ<CD>家を 出るのは <CF><D1><&BUF03>よリ<CD>あとだよ<CF><D1><@LL,00,04>ヘえ そうなんだ!<CD>そういうことも あるんだね!",
115,0x2ac0e6,"<@LL,00,04>朝おきたら あったかい<CD>おみそしる!...さいこうっ!",
116,0x2ac0e8,"<@RL,11,01>いろいろ 大変だろうが<CD>がんばれよ!<CF><D1>パパも がんばってるからな!",
117,0x2ac0ea,"<@LL,00,00>ソルティは ヒマそうだなぁ",
118,0x2ac0ec,"<@LL,00,04>朝ごはんは おみそしると<CD>ごはんに なっとう!<CF><D1>のリと タマゴも きほんだよね!",
119,0x2ac0ee,"<@LL,00,01>いっただっきまぁ-っす♥",
120,0x2ac0f0,"<@LL,00,01>おいしかった-!<CD>ごちそうさま-♥",
121,0x2ac0f2,"<@LL,00,04>行ってきま-っす!<CF><D1><@RL,11,01>ああ 行ってらっしゃい!",
122,0x2ac0f4,"<@RL,12,00>...まったく あの子は<CD>わたしの 知らないところで<CF><D1>何を やっているんだか",
123,0x2ac0f6,"<@RL,11,01>まあまあ ママ <&BUF03>を<CD>しんじてやろうよ<CF><D1>あいつは いつも かならず<CD>ぼくたちの 家に<CF><D1>もどってくるじゃないか<CF><D1><@RL,12,00>パパといい <&BUF03>といい<CD>本当にもう しんぱいかけてばっかリ<CF><D1>しんぱいするのは 女の しごとって<CD>ことかしら?<CF><D1><@RL,11,01>まっ そう言うなって!",
124,0x2ac0f8,"<@LL,00,00>...さて! 学校に 行って<CD>リュウコ先生に 会わなくちゃ<CF><D1>リュウコ先生<CD>しょくいんしつって 言ってたな",
125,0x2ac0fa,"<@LL,00,06>早く 学校に 行こう!",
126,0x2ac0fc,"<@RL,0F,02>ふ-む ここが もんだいじゃな<CD>デ-タの ぶんせきけっかは...<CF><D1><@LL,00,00>はかせ いそがしそうだ<CD>今は そっとしておこう",
127,0x2ac0fe,"<@RL,FF,3E>がんばリます! マスタ-!",
128,0x2ac100,"<@RL,2A,00>オレたちも とっくんして<CD>リュウトウ学園の エリ-トに<CF><D1>なるんだ! いいな!<CF><D1><@RL,FF,3E>はい マスタ-!",
129,0x2ac102,"<@RL,35,00>「山に 行きたいのは」?<CF><D1><@LL,00,01>「やまやまだなぁ」!<CF><D1><@RL,35,00>気が合うわね<CD>これ あげるわ",
130,0x2ac104,"<@RL,35,00>ふふふ あなた<CD>ギャグの センスあるわよ",
131,0x2ac106,"<@RL,37,00>あの学校 すっごい あやしい形を<CD>してるわよね~",
132,0x2ac108,"<@RL,2A,00>リュウトウの やつらって<CD>み-んな えらそうなんだよな-",
133,0x2ac10a,"<@RL,2C,00>キミは おとうさんに<CD>かんしゃしているか?",
134,0x2ac10c,"<@LL,00,05>こんな すみっこで 何してるの?<CF><D1><@RL,45,00>し-っ! でかい声 出すんじゃない!<CD>オレは ここで スカイカ-ゴの<CF><D1>パ-ツを 売って こづかいを<CD>かせいでるのさ",
135,0x2ac10e,"<@RL,45,00>お前も 買ってくか?<*04>",
136,0x2ac110,頭  1500¥<CD>右院 1500¥<CD>左院 1500¥<CD>脚部 1500¥<CD>やめた<CD>,
137,0x2ac112,"<@RL,45,00>まいどあリ!<CD>みんなには ナイショだぞ!",
138,0x2ac114,"<@RL,45,00>まいどあリ!<CD>みんなには ナイショだぞ!",
139,0x2ac116,"<@RL,45,00>まいどあリ!<CD>みんなには ナイショだぞ!",
140,0x2ac118,"<@RL,45,00>まいどあリ!<CD>みんなには ナイショだぞ!",
