Index[#version],Pointer[#version|],Original,Translated
030,0x1221f6,<SFF>みまんぼうぎょ行動  (アクティブ)<CD>よわい攻撃を ブロックする<*04>,<SFF>Lesser Defense (Active): <f01>Block weak<D3>attacks aimed at your allies.<f00><*04>
031,0x1221f8,<SFF>アンチエア攻撃<CD>ひこうメダロットに 大ダメ-ジ<*04>,<SFF>Anti-Air: <f01>Does massive damage <D3>to flying Medarots.<f00><*04>
032,0x1221fa,<SFF>アンチシ-攻撃<CD>せんすいメダロットに 大ダメ-ジ<*04>,<SFF>Anti-Sea: <f01>Does massive damage <D3>to aquatic Medarots.<f00><*04>
033,0x1221fc,<SFF>さくてき行動<CD>みかたの 攻撃を あてやすくする<*04>,<SFF>Scan: <f01>Your allies' attacks will<D3>hit more easily.<f00><*04>
034,0x1221fe,<SFF>いんペい行動<CD>てきの 攻撃を よけやすくなる<*04>,<SFF>Conceal: <f01>Your enemies' attacks <D3>are easier to avoid.<f00><*04>
035,0x122200,<SFF>きゅうしゅう行動   (アクティブ)<CD>全ての タ-ゲットを きゅうしゅう<*04>,
036,0x122202,<SFF>かくとうトラップ行動  (トラップ)<CD>「なぐる.がむしゃら」攻撃にダメ-ジ<*04>,<SFF>Fighting Trap (Trap): <f01>Does damage to<D3>target before they do a melee attack<f00><*04>
037,0x122204,<SFF>しゃげきトラップ行動  (トラップ)<CD>「うつ.ねらいうち」攻撃にダメ-ジ<*04>,<SFF>Shooting Trap (Trap): <f01>Does damage to<D3>target before they do a shot attack.<f00><*04><*04>
038,0x122206,<SFF>フォ-スプラント行動  (トラップ)<CD>行動するたびに フォ-スアップ<*04>,<SFF>Force Plant (Trap): <f01>Your Medaforce<D3>increases each time you act.<f00><*04>
039,0x122208,<SFF>さくてきクリア行動   (トラップ)<CD>さくてきの こうかを ぼうがいする<*04>,<SFF>Search Clear (Trap): <f01>Disrupts a<D3>search effect.<f00><*04>
040,0x12220a,<SFF>いんペいクリア行動   (トラップ)<CD>いんペいの こうかを ぼうがいする<*04>,<SFF>Conceal Clear (Trap): <f01>Disrupts a<D3>conceal effect.<f00><*04>
041,0x12220c,<SFF>たんぱつクリア行動   (トラップ)<CD>攻撃を 1回だけ ふせぐ<*04>,<SFF>Single-Shot Clear (Trap): <f01>Protects<D3>against a single shot.<f00><*04>
042,0x12220e,<SFF>ファ-ストエイド行動  (トラップ)<CD>こわれたパ-ツを ふっかつさせる<*04>,<SFF>First Aid (Trap): <f01>Repairs a broken part.<f00><*04>
043,0x122210,<SFF>クロス攻撃セット行動  (トラップ)<CD>「クロス攻撃」を セットする<*04>,"<SFF>Cross Attack Set (Trap): <f01>Sets<D3>""Cross Attack"".<f00><*04>"
044,0x122212,<SFF>クロス攻撃ファイア行動A (コンボ)<CD>「クロス攻撃」で 1体を攻撃<*04>,
045,0x122214,<SFF>クロス攻撃ファイア行動B (コンボ)<CD>「クロス攻撃」で 全パ-ツを攻撃<*04>,
046,0x122216,<SFF>クロス攻撃ファイア行動C (コンボ)<CD>「クロス攻撃」で 全体を攻撃<*04>,
047,0x122218,<SFF>マイナス症状クリア行動<CD>マイナス症状を かいじょする<*04>,<SFF>Minus Status Clear:<D3><f01>Removes negative status effects.<f00><*04>
048,0x12221a,<SFF>トラップクリア行動   (トラップ)<CD>「トラップ」を はかいする<*04>,"<SFF>Trap Clear (Trap): <f01>Destroys a ""trap"".<f00><*04>"
049,0x12221c,<SFF>フォ-スせいぎょ行動<CD>「メダフォ-ス」を 使えなくする<*04>,"<SFF>Force Seal: <f01>Makes<D3>""Medaforce"" unusable.<f00><*04>"
050,0x12221e,<SFF>かいふく行動<CD>ダメ-ジをうけたパ-ツを かいふく<*04>,<SFF>Repair: <f01>Repairs a damaged part.<f00><*04>
051,0x122220,<SFF>ふっかつ行動<CD>きのうていしパ-ツを ふっかつさせる<*04>,<SFF>Restore: <f01>Restores a destroyed<D3>part.<f00><*04>
052,0x122222,<SFF>そせい行動<CD>たおれた みかたを ふっかつさせる<*04>,<SFF>Resuscitation: <f01>Revives a fallen<D3>ally.<f00><*04>
053,0x122224,<SFF>レベルドレイン行動<CD>てきの レベルを うばいとる<*04>,<SFF>Level Drain: <f01>Drains an<D3>opponent's level.<f00><*04>
054,0x122226,<SFF>かんぜんむこう行動  (アクティブ)<CD>全ての 攻撃を むこうにする<*04>,<SFF>Perfect Disable (Active): <f01>Nullify all<D3>attacks.<f00><*04>
055,0x122228,<SFF>かご行動       (アクティブ)<CD>みかたの 1たいを きょうかする<*04>,
056,0x12222a,<SFF>たいせいはかい行動<CD>「えんご」「かまえ」を はかいする<*04>,"<SFF>Stance Disable: <f01>Nullify<D3>""Ready"" and ""Defense"" skills.<f00><*04>"
057,0x12222c,<SFF>こうがく むこう行動   (そうび)<CD>「レ-ザ-」「ビ-ム」を ブロック<*04>,"<SFF>Optics Disable (Equip):<D3><f01>Nullify ""Laser"" and ""Beam"" attacks.<f00><*04>"
058,0x12222e,<SFF>かやく むこう行動    (そうび)<CD>「ミサイル」「ナパ-ム」を ブロック<*04>,"<SFF>Explosive Disable (Equip):<D3><f01>Nullify ""Missile"" & ""Napalm"" attacks.<f00><*04>"
059,0x122230,<SFF>じゅうリょく むこう行動 (そうび)<CD>「ブレイク」「プレス」を ブロック<*04>,"<SFF>Gravity Disable (Equip):<D3><f01>Nullify ""Break"" and ""Press"" attacks.<f00><*04>"
060,0x122232,<SFF>症状クリア        (そうび)<CD>全ての 症状が つかない<*04>,<SFF>Symptom Clear (Equip):<D3><f01>Clears all symptoms.<f00><*04>
061,0x122234,<SFF>けいぞくリペア行動<CD>じゅんび中も ダメ-ジをかいふく<*04>,<SFF>Continuous Repair: <f01>Heals<D3>damage during preparation.<f00><*04>
062,0x122236,<SFF>ダメ-ジげんしょう行動(アクティブ)<CD>うけるダメ-ジを ヘらす<*04>,<SFF>Damage Reduction: <f01>Reduces<D3>damage taken.<f00><*04>
063,0x122238,<SFF>はんしゃ行動     (アクティブ)<CD>あいての 攻撃を はじきかえす<*04>,<SFF>Reflect: <f01>Repels enemy attacks.<f00><*04>
064,0x12223a,<SFF>はんげき行動     (アクティブ)<CD>つよい攻撃だけを はじきかえす<*04>,<SFF>Counterattack: <f01>Reflects only<D3>strong attacks.<f00><*04>
065,0x12223c,<SFF>じゅうリょくせいぎょ   (そうび)<CD>じゅんび時間を いっていにする<*04>,<SFF>Gravity Control (Equip):<D3><f01>Makes preparation time consistent.<f00><*04>
066,0x12223e,<SFF>てきえい かんち     (そうび)<CD>タ-ゲットセット と せいのうアップ<*04>,<SFF>Enemy Sense (Equip):<D3><f01>May target parts increase damage.<f00><*04>
067,0x122240,<SFF>ちょくぜんせんたく    (そうび)<CD>タ-ゲットクリア と せいのうアップ<*04>,
068,0x122242,<SFF>じこしゅうふく      (そうび)<CD>じどうてきに ダメ-ジを かいふく<*04>,
069,0x122244,<SFF>きゅうそくチャ-ジ行動<CD>じゅんび時間を ゼロにする<*04>,<SFF>Rapid Charge: <f01>Preparation time<D3>is reduced to zero.<f00><*04>
070,0x122246,<SFF>ほじょチャ-ジ行動<CD>じゅんび時間を みじかくする<*04>,<SFF>Auxilliary Charge: <f01>Shorten<D3>preperation time.<f00><*04>
071,0x122248,<SFF>じょうじチャ-ジ     (そうび)<CD>じゅんび時間が みじかくなる<*04>,<SFF>Continuous Charge<D3>(Equip): <f01>Shorten preperation time.<f00><*04>
072,0x12224a,<SFF>チャ-ジドレイン行動<CD>じゅんび時間を うばいとる<*04>,<SFF>Charge Drain: <f01>Drains<D3>preparation time from your opponent.<f00><*04>
073,0x12224c,<SFF>てんとう行動<CD>ころばせて めいれいを わすれさせる<*04>,<SFF>Fall: <f01>The opponent falls and forgets<D3>their command.<f00><*04>
074,0x12224e,<SFF>フォ-スアップ行動<CD>メダフォ-スを ふやす<*04>,<SFF>Force Up: <f01>Increases Medaforce.<f00><*04>
075,0x122250,<SFF>ヘんか行動<CD>ベつのパ-ツに ヘんかする<*04>,<SFF>Change: <f01>Change to a different<D3>part.<f00><*04>
076,0x122252,<SFF>ヘんか(そくど)行動<CD>「スピ-ド」のパ-ツに ヘんかする<*04>,"<SFF>Change (Speed): <f01>Change to<D3>a ""speed"" part.<f00><*04>"
077,0x122254,<SFF>ヘんか(いリょく)行動<CD>「いリょく」のパ-ツに ヘんかする<*04>,"<SFF>Change (Power): <f01>Change to<D3>a ""power"" part.<f00><*04>"
078,0x122256,<SFF>ヘんか(症状)行動<CD>「症状」のパ-ツに ヘんかする<*04>,"<SFF>Change (Symptom): <f01>Change to<D3>a ""symptom"" part.<f00><*04>"
079,0x122258,<SFF>ヘんか(えんご)行動<CD>「えんご」パ-ツに ヘんかする<*04>,"<SFF>Change (Defense): <f01>Change to<D3>a ""defense"" part.<f00><*04>"
080,0x12225a,<SFF>ヘんか(かいふく)行動<CD>「かいふく」パ-ツに ヘんかする<*04>,"<SFF>Change (Recovery): <f01>Change<D3>to a ""recovery"" part.<f00><*04>"
081,0x12225c,<SFF>ヘんか(しえん)行動<CD>「ぼうがい」パ-ツに ヘんかする<*04>,"<SFF>Change (Support): <f01>Change to<D3>a ""disrupt"" part.<f00><*04>"
082,0x12225e,<SFF>ふういんかいじょ行動<CD>「ふういんぶき」を セットする<*04>,
083,0x122260,<SFF>ちけいこうか行動<CD>フィ-ルドイベントを はっせいさせる<*04>,
084,0x122262,<SFF>プラス症状クリア行動<CD>プラス症状を かいじょする<*04>,<SFF>Positive Symptom Clear:<D3><f01>Clear positive symptoms.<f00><*04>
085,0x122264,<SFF>使用ふのう行動<CD>パ-ツが 使えなくなる<*04>,<SFF>Unusable: <f01>Parts are made<D3>unusable.<f00><*04>
086,0x122266,<SFF>こんらん行動<CD>攻撃の あいてを きめられない<*04>,<SFF>Confusion: <f01>Your opponent<D3>randomly chooses a target.<f00><*04>
087,0x122268,<SFF>回数ドレイン行動<CD>頭パ-ツの 回数を うばいとる<*04>,<SFF>Number Drain: <f01>Drains head part<D3>ammo.<f00><*04>
088,0x12226a,<SFF>かいひふのう行動<CD>かいひを できなくする<*04>,<SFF>Inevitable: <f01>Makes avoiding<D3>attacks impossible.<f00><*04>
089,0x12226c,<SFF>ぼうぎょふのう行動<CD>ぼうぎょを できなくする<*04>,<SFF>Undefendable: <f01>Makes defending<D3>against attacks impossible.<f00><*04>
090,0x12226e,<SFF>フォ-スドレイン行動<CD>メダフォ-スを うばいとる<*04>,<SFF>Force Drain: <f01>Drains the<D3>opponent's Medaforce.<f00><*04>
091,0x122270,<SFF>こくいんふか行動<CD>「こくいんぶき」を セットする<*04>,
092,0x122272,<SFF>行動ゆうはつ行動<CD>おなじパ-ツを むリやリ 使わせる<*04>,
093,0x122274,<SFF>ひこうメダロット<CD>「さばく」「アリじごく」に つよい<*04>,"<SFF>Flying Medarot: <f01>Strong in<D3>""desert"" and ""antlion"" fields.<f00><*04>"
094,0x122284,<SFF>ふゆうメダロット<CD>どのフィ-ルドも とくい<*04>,<SFF>Float Medarot: <f01>Comfortable in<D3>any field.<f00><*04>
095,0x122286,<SFF>たきゃくメダロット<CD>「さんち」「かざん」に つよい<*04>,"<SFF>Multi-Leg Medarot: <f01>Strong in<D3>""mountain"" and ""volcano"" fields.<f00><*04>"
096,0x122288,<SFF>にきゃくメダロット<CD>「しんリん」「ジャングル」に つよい<*04>,"<SFF>Bipedal Medarot: <f01>Strong in <D3>""forest"" and ""jungle"" fields.<f00><*04>"
097,0x12228a,<SFF>くるまメダロット<CD>「まちなか」「スタジアム」に つよい<*04>,"<SFF>Vehicle Medarot: <f01>Strong in<D3>""downtown"" and ""stadium"" fields.<f00><*04>"
098,0x12228c,<SFF>せんしゃメダロット<CD>フィ-ルドに えいきょうされない<*04>,<SFF>Tank Medarot: <f01>Not affected by<D3>the field.<f00><*04>
099,0x12228e,<SFF>せんすいメダロット<CD>「すいちゅう」「ひょうが」に つよい<*04>,"<SFF>Diving Medarot: <f01>Strong in<D3>""underwater"" and ""glacial"" fields.<f00><*04>"
100,0x122290,<FINAL>,
101,0x122276,@0x122274,@0x122274
102,0x122278,@0x122274,@0x122274
103,0x12227a,@0x122274,@0x122274
104,0x12227c,@0x122274,@0x122274
105,0x12227e,@0x122274,@0x122274
106,0x122280,@0x122274,@0x122274
107,0x122282,@0x122274,@0x122274
108,0x122292,@0x122290,@0x122290
109,0x122294,@0x122290,@0x122290
110,0x122296,@0x122290,@0x122290
111,0x122298,@0x122290,@0x122290
