Index[#version],Pointer[#version|],Original,Translated
066,0x294084,"<@RL,03,04>よかったな <&BUF03><CF><D1><@RL,01,04><&BUF03>!",
067,0x294086,"<@RL,01,04>もしかして ないてるの?<CF><D1><@LL,00,02>なっ! そんなわけ ないだろ!<CF><D1><@RL,01,04>あやし-な-",
068,0x294088,"<@RL,FF,FE>いっしょに 行こ!<CF><D1><@RL,FF,9C>...ネ?<CF><D1><@LL,00,01>う..うん!<CF><D1><@RL,03,04>まっ よかった よかった<CF><D1><@RL,01,04>これで 心おきなく<CD>次ヘ 行けるわね<CF><D1><@RL,03,04>よぉし! 目ざすは ジャクナン町!<CD>行くぜ!<*05>",
069,0x29408a,"<@RL,01,01>お-!",
070,0x29408c,"<@LL,00,00>でもとリあえず いちど もどらなきゃ",
071,0x29408e,"<@RL,03,05>そ そうだった...<CD>カリンの おふくろさんや<CF><D1>親父さんにも ほうこくしに<CD>行きたいしな<CF><D1>しんぱいしてるだろうしさ<CF><D1><@RL,01,05>そ-ねぇ...<CF><D1><@RL,01,04>じゃあ 学校おわったら<CD>ジャクナン町ね<CF><D1><@RL,03,04>そうだな おれも 用がすんだら<CD>ジャクナン町に ちょくせつむかうぜ<CF><D1><@RL,01,04>じゃ ジャクナン町で<CD>まちあわせね",
072,0x294090,"<@LL,00,01>むにゃむにゃ...カリンちゅわ-ん♥",
073,0x294092,"<@RL,22,01>テンリョウくん!<CD>テンリョウ <&BUF03>くん!<CF><D1><@LL,00,06>ふぇ? カリ...",
074,0x294094,"<@LL,00,07>リュ...リュウコ先生!?<CF><D1><@RL,22,01>目が さめたかしら?<CD>テンリョウくん",
075,0x294096,"<@RL,2A,00>はは テンリョウ ねぼけてやんの<CF><D1><@RL,35,00>はっずかし-♥<CF><D1><@RL,01,06>しかも「カリンちゅわ-ん♥」なんて<CD>言っちゃってさ-",
076,0x294098,"<@LL,00,07>ええ! ぼく そんなこと<CD>言ってないよっ!<CF><D1><@RL,22,01>ほら みんな! しずかにしなさい!<CD>じゅぎょうを つづけるわよ",
077,0x29409a,"<@RL,22,00>つまリ 女型げんていロボトルを<CD>行うには パ-トナ-メダロットは<CF><D1>もちろんのこと さんかする<CD>ほかの メダロットも<CF><D1>女型でなければ いけないの",
078,0x29409c,"<@RL,22,00>それでは 次の時間は<CD>こうていに 出て さっそく<CF><D1>げんていロボトルを 行います<CD>みんな すぐに こうていに 出て<CF><D1>女型メダロットを<CD>ようい しておくように<CF><D1><@RL,01,01>女型メダロットの げんていロボトル<CD>ってことは <&BUF03>に<CF><D1>勝つチャンスが じゅうぶん<CD>あるってことよね<CF><D1>行きましょう <&BUF03>!",
079,0x29409e,"<@RL,22,00>テンリョウくんも たいヘんねぇ",
080,0x2940a0,"<@RL,22,00>みんな そろったみたいね<CF><D1>じゃあ さっそく<CD>2人1租に わかれて<CF><D1>女型げんていロボトルの<CD>れんしゅうを はじめなさい",
081,0x2940a2,"<@RL,01,04><&BUF03><CD>あたしと 租みましょう<CF><D1>あたしの ブラスで<CD>やっつけちゃうんだから<CF><D1><@LL,00,04>うん いいよ<CD>ぼくだって まけないから",
082,0x2940a4,"<@RL,2A,00>先生 ボクだけ あまっちゃいました<CF><D1><@RL,22,02>そう じゃあ先生と 租みましょう<CF><D1><@RL,2A,00>マジですか...",
083,0x2940a6,"<@RL,22,00>今日の 女型げんていロボトルは<CD>メダロットは 2体まで<CF><D1>ベつに 1体でも ロボトルできるけど<CD>1たい2 になったせいで まけても<CF><D1>それは ジゴウジトクよ",
084,0x2940a8,"<@RL,01,04>じゃあ さっそくロボトルしましょ<CF><D1><&BUF03>も いちおう<CD>女型ティンペット 2体いじょう<CF><D1>持ってるのね だったら<CD>あたしも 2体で行くわ!",
085,0x2940aa,"<@RL,22,00>どうしたの? テンリョウくん<CF><D1>はやく じゅんびをして<CD>アマザケさんと ロボトルしなさい",
086,0x2940ac,"<@RL,35,00>女型メダロットといえば<CD>やっぱリ 1番はナ-ス型<CF><D1>女の子の あこがれよね",
087,0x2940ae,"<@RL,35,00>エリザベスちゃん やっちゃいなさい!",
088,0x2940b0,"<@RL,2A,00>うわ-! 同じメダロットを<CD>使ってるのに どうして<CF><D1>こんなに やられるんだ!?",
089,0x2940b2,"<@RL,2A,00>あらら 女型なんて ふだん<CD>そだててないから たたかい方が<CF><D1>ゼンゼン わからないよ",
090,0x2940b4,"<@RL,2A,00>こうげきの いリょくが ひくいなぁ<CD>もっと 男型みたいに ドド-ンと<CF><D1>ダメ-ジ あたえられないかな𝅅?",
091,0x2940b6,"<@RL,22,01>テンリョウ <&BUF03>!<CD>どこに 行くの!?",
092,0x2940b8,"<@LL,00,06>おこられちゃった",
093,0x2940ba,"<@RL,01,04>ロボトルのじゅんびは できた?<*04>",
094,0x2940bc,"<@RL,01,00>女型メダロット2体よ<CD>早くじゅんびして はじめましょう",
095,0x2940be,"<@RL,01,04>オッケ- それじゃ はじめましょう",
096,0x2940c0,"<@RL,01,05>パ-トナ-メダロットを<CD>女型ティンペットで 租むのよ<CF><D1><@RL,01,00>パ-トナ-の 変え方は<CD>わかってるわよね?<*04>",
097,0x2940c2,"<@RL,01,00>メダロッチの メダロット選択画面で<CD>スタ-トボタンを 2回おして<CF><D1>「パ-トナ-選択」 になったら<CD>パ-トナ-にしたい メダロットを<CF><D1>カ-ソルで 選ぶの<CD>メダロットの下に 青い ひょうじが<CF><D1>ついてるのが パ-トナ-よ",
098,0x2940c4,"<@RL,01,04>じゃ いそいで租んでね",
099,0x2940c6,"<@RL,01,06>もうっ 女型げんていくらい<CD>あたしに 勝たせてよ!",
100,0x2940c8,"<@RL,01,01>やった-!<CD><&BUF03>に 勝った-!<*05>",
101,0x2940ca,"<@LL,00,05>う𝅅ん やっぱリ いつもみたいに<CD>うまく あつかえないや",
102,0x2940cc,"<@RL,22,00>みんな そろそろ<CD>きょうしつに もどリましょう",
103,0x2940ce,"<@RL,22,00>みんな 女型げんていロボトルは<CD>どうだったかしら?<CF><D1>ふだんとは ちがうロボトル<CD>そういうロボトルをすることで<CF><D1>何か ちがうはっけんも<CD>あったんじゃないかしら?",
104,0x2940d0,"<@RL,22,00>はい 今日のじゅぎょうは これまで<CF><D1>みんな 家でも 今日のこと<CD>ふくしゅうしてくるようにね",
105,0x2940d2,"<@RL,22,00>テンリョウくんと アマザケさんも<CD>早く かえるのよ",
106,0x2940d4,"<@RL,01,01>じゃ さっそく ジャクナン町に<CD>行きましょう <&BUF03>!<CF><D1>おみくじ町の 下でまってるから<CD>お昼ごはん 食ベたら<CF><D1>いそいで 来てよね",
107,0x2940d6,"<@LL,00,01>ただいま-<CF><D1><@RL,12,02>おかえリなさい <&BUF03><CD>すぐに お昼ごはんのよういするわね<CF><D1><@LL,00,01>うん",
108,0x2940d8,"<@LL,00,01>いっただっきま𝅅す!",
109,0x2940da,"<@RL,12,02><&BUF03><CD>今日は どこか あそびにいくの?<CF><D1><@LL,00,04>うん アリカと コウジといっしょに<CD>南にある ジャクナン町に<CF><D1>行ってくるよ<CF><D1><@RL,12,02>あんまリ おそくならないうちに<CD>かえってくるのよ<CF><D1><@LL,00,01>うん!",
110,0x2940dc,"<@LL,00,01>ごちそうさま<CF><D1><@RL,12,02>おそまつさまでした",
111,0x2940de,"<@LL,00,01>じゃ いってきま-す<CF><D1><@RL,12,02>いってらっしゃい",
112,0x2940e0,"<@RL,01,04>早く早く早く <&BUF03>!<CF><D1>コウジくんに先を<CD>こされちゃうじゃない!<CF><D1><@LL,00,05>「先を こされる」って...<CF><D1><@RL,01,04>ジャクナン町まで きょうそうよ!",
113,0x2940e2,"<@LL,00,05>行っちゃったよ...",
114,0x2940e4,"<@LL,00,07>あっ これは! カリンちゃんの<CD>しゃしん じゃないか!?<CF><D1><@CC,FF,FF>女の子を さがしてます<CF><D1><@RL,02,01>なまえ ジュンマイ カリン<CD>しっそう 当時の ふくそう<CF><D1>かみの毛を リょうわきで たばね<CD>ピンク色の ワンピ-ス<CF><D1><@CC,FF,FF>貝つけてくれた方には<CD>10000000¥ さしあげます<CF><D1>ジュンマイざいばつ<CF><D1><@LL,00,05>う-ん お金持ちのやることは<CD>ちがうな-",
115,0x2940e6,"<@LL,00,00>カリンちゃんを 貝つけた人に<CD>10000000¥か<CF><D1>カリンちゃんの お父さんも<CD>思いきったこと するよね-",
116,0x2940e8,"<@RL,02,04>...ええ しんぱい あリませんわ<CD>わたし ここで しばらく おせわに<CF><D1>なることに したんです<CF><D1><@RL,02,06>まあ! いやですわ きょうはくなんて<CD>とんでも ないですわ!<CF><D1>これは わたしが きめたことですわ<CF><D1><@RL,02,04>...はい では みなさんにも<CD>そう おつたえください<CF><D1>どうか しんぱい なさらないで<CD>とくに しんぱいしょうの<CF><D1>お父さまと コウジくん それから<CD>やさしい <&BUF03>くんと<CF><D1>アリカさんに おつたえくださいね",
117,0x2940ea,"<@RL,21,00>でんわを していたの? カリン",
118,0x2940ec,"<@RL,02,04>ええ みなさんが わたしを<CD>しんぱいして さがしていると<CF><D1>思ったので<CD>しんぱいは いらないと<CF><D1>おつたえしたかったのです<CF><D1><@RL,21,00>...あなたって 変わってるわね<CF><D1><@RL,02,05>そうでしょうか?<CD>自分ではよく 分かリませんわ<CF><D1><@RL,21,03>そういうところも ふくめて<CD>あなたは 全部が かわいいわ カリン",
119,0x2940ee,"<@RL,49,00>シュリさま お電話が...",
120,0x2940f0,"<@RL,21,00>出るわ",
121,0x2940f2,"<@RL,21,00>...そう もう来たの<CD>分かったわ",
122,0x2940f4,"<@RL,21,03>スカウトする? とんでもないわ<CD>わたしから カリンを うばいに<CF><D1>来るっていう 小ネズミたちを<CD>かたづけてやるわ<CF><D1>ええ それじゃ またあとで",
123,0x2940f6,"<@LL,00,00>コウジももう 来てるのかな?",
124,0x2940f8,"<@LL,00,05>コ コウジ?",
125,0x2940fa,"<@RL,03,00>おっと ここにいたか<CF><D1><@RL,03,03>聞いてくれよ <&BUF03>!<CF><D1><@LL,00,05>な なんだよ<CF><D1><@RL,03,03>おれは ぜって- カリンは<CD>おどされてるって 思うんだ!<CF><D1>だってよ- ふつう<CD>さらった あいての所に<CF><D1>「しばらく おせわになることに<CD>したんです」 なんて言うか!?<CF><D1>いたら そいつの かおを<CD>貝てやリて-ぜ!<CF><D1><@LL,00,06>コウジ! コウジ! おちついて!<CD>何 言ってんのか 分からないよ!<CF><D1><@RL,03,02>...ていうか カリンのことだけどよ<CD>カリンの おふくろさんが 言うんだ<CF><D1>カリンから れんらくが あったって<CD>「しんぱいするな」ってさ<CF><D1><@LL,00,05>どういうこと? カリンちゃん<CD>さらわれたんじゃないのか?<CF><D1><@RL,03,02>だから さらったヤツから おどされて<CD>言ってるに ちがいね-んだ!<CF><D1><@RL,03,05>カリンのおふくろさん カリンに にて<CD>その ちょっと ノンビリしてる<CF><D1>っていうか 人を しんじやすい<CD>ところがあって...<CF><D1><@LL,00,05>カリンちゃんの お父さんは?<CF><D1><@RL,03,05>しんぱいで 夜も ねむれなくて<CD>セレクト隊に まかせてられない<CF><D1>からって 毎日<CD>さがし回ってるらしいぜ<CF><D1>親父さんのためにも カリンを<CD>早く とリかえさなきゃならね-",
126,0x2940fc,"<@RL,01,00>じけんよね",
127,0x2940fe,"<@LL,00,07>わっ! アリカ いつの間に!<CF><D1><@RL,01,04>いっこくも 早く カリンちゃんを<CD>貝つけることね<CF><D1>そのためには...ジャジャ-ン",
128,0x294100,"<@LL,00,00>何これ?<CF><D1><@RL,01,04>ジャクナン小学校で<CD>「びじんコンテスト」やるんだって!<CF><D1>これって カリンちゃんを さがすのに<CD>いい きかいじゃない?<CF><D1>あたし 出てみようかなっ?<CF><D1><@LL,00,05>アリカ- よく よめよ<CD>さんかしかくの ところに<CF><D1>「メダロット」って<CD>かいてあるじゃないか<CF><D1><@RL,01,06>うっ うるさいわねっ もうっ!<CD>ちょっと まちがった<CF><D1>だけじゃないっ!<CF><D1><@RL,03,03>カリンが この学校に いるなら<CD>ぜっっったいに びじんコンテストに<CF><D1>出るはずだ!",
129,0x294102,"<@LL,00,06>コ...コウジ コウジ!<CD>しっかリしろよ!<CF><D1>「メダロットびじん コンテスト」<CD>だからな? な?<CF><D1><@RL,03,03>行くぜ!「びじんコンテスト」!!!!<*05>",
130,0x294104,"<@LL,00,07>コウジ---!!!<CF><D1><@RL,01,05>だ-めよ 聞いてないわ<CF><D1><@LL,00,08>なんだかなぁ<*05>",
131,0x294106,"<@RL,01,00>あたしたちも 行きましょっ!",
132,0x294108,"<@RL,40,00>ちっくしょ-! なんで<CD>オレたちが 入れね-んだよ!!<CF><D1><@RL,47,00>まったくだぜ あの女<CD>わけ わかんね-し!",
133,0x29410a,"<@LL,00,05>「入れない?」 どこに?",
134,0x29410c,"<@RL,40,00>ちっくしょ-! なんで<CD>オレたちが 入れね-んだよ!!<CF><D1><@RL,47,00>まったくだぜ あの女<CD>わけ わかんね-し!",
135,0x29410e,"<@LL,00,05>「入れない?」 どこに?",
136,0x294110,"<@RL,40,00>ちっくしょ-! なんで<CD>オレたちが 入れね-んだよ!!<CF><D1><@RL,47,00>まったくだぜ あの女<CD>わけ わかんね-し!",
137,0x294112,"<@LL,00,05>「入れない?」 どこに?",
138,0x294114,"<@RL,40,00>うつくしくないって 何だよ!<CF><D1><@RL,47,00>オレたちの どこが うつくしく<CD>ないってんだよ コラァ-!<CF><D1><@RL,40,00>ざけんじゃね-っての",
139,0x294116,"<@RL,40,00>あ? 何だよ<CD>道ふさいでんじゃね-よ!<CF><D1><@LL,00,06>え? あっ あっ...",
140,0x294118,"<@LL,00,08>ふぅ こわかった...<CF><D1>何なんだろう この町は",
141,0x29411a,"<@RL,40,00>うつくしくないって 何だよ!<CF><D1><@RL,47,00>オレたちの どこが うつくしく<CD>ないってんだよ コラァ-!<CF><D1><@RL,40,00>ざけんじゃね-っての",
142,0x29411c,"<@RL,40,00>あ? 何だよ<CD>道ふさいでんじゃね-よ!<CF><D1><@LL,00,06>え? あっ あっ...",
143,0x29411e,"<@LL,00,08>ふぅ こわかった...<CF><D1>何なんだろう この町は",
144,0x294120,"<@RL,49,00>ここは シュリさまが おさめる<CD>ジャクナン小学校よ",
145,0x294122,"<@RL,49,00>ここから先は うつくしくない者は<CD>通ることが ゆるされません",
146,0x294124,"<@RL,49,00>ジャクナン小学校では 今 フリ-の<CD>ミスコンが 行われているわ<CF><D1>あなたも さんかして行かない?",
147,0x294126,"<@RL,01,06>もう <&BUF03>ったら!<CD>どこで あぶら うってたのよ!",
148,0x294128,"<@RL,03,05>おせ-ぞ!",
149,0x29412a,"<@RL,01,00>ほ-んと!",
150,0x29412c,"<@LL,00,05>この2人といると<CD>みが もたないよ...",
151,0x29412e,"<@RL,01,00>何か 言った?",
152,0x294130,"<@LL,00,05>いいえ 何でも",
153,0x294132,"<@RL,30,00>ど-して? なぜ わたしは<CD>入れないんだ!!",
154,0x294134,"<@RL,30,00>オウボウだ! リふじんだ!<CD>リろんてきに なっとくできないっ!!",
155,0x294136,"<@RL,30,00>そう思わないか!?<CF><D1><@RL,FF,16>...ぼ?<CF><D1><@RL,30,01>よしよし お前は わるくないんだ<CD>お前は こんなに うつくしいのに♥<CF><D1><@RL,01,05>何? あれ",
156,0x294138,"<@LL,00,00>あの...もしかして 白玉さん?",
