Index[#version],Pointer[#version|],Original,Translated
010,0x27c014,"<@RL,2A,00>ッらっしゃい!<CD>ぃらッしゃい!!<CF><D1>いらっしゃいッ!!!<CD>ぅいらっしゃいッ!!!!<CF><D1>...ゲホッ! ゲホッ!<CF><D1><@LL,00,05>さけびすぎだよ...",
011,0x27c016,"<@RL,35,00>この先には トラニシ学底があリますよ",
012,0x27c018,"<@RL,01,04>ん- このキ-ホルダ-も<CD>なかなか かわいいわね",
013,0x27c01a,"<@LL,00,00>こんな所で 何やってんだよ<CD>アリカ!",
014,0x27c01c,"<@RL,01,00>あ! <CD><&BUF03>!",
015,0x27c01e,"<@RL,01,04>ほらほら このキ-ホルダ-<CD>貝て貝て かわいいでしょ𝅅♥<CF><D1><@LL,00,04>ヘぇ イルカかぁ<CF><D1><@RL,01,06>何よ にあわないとか<CD>言わないでしょうね<CF><D1><@LL,00,04>言わないって そうだ<CD>それ プレゼントするよ<CF><D1><@RL,01,00>え?<CF><D1><@LL,00,04>ほら アリカに プレゼントをって<CD>おこづかい もらったじゃない<CF><D1><@RL,01,05>そリゃ そうだけど...いいの?<CF><D1><@LL,00,01>いいの いいの 気持ちだからさ",
016,0x27c020,"<@LL,00,04>これ くださ𝅅い<CF><D1><@RL,35,00>200¥に なリます",
017,0x27c022,"<@LL,00,04>はい うけとってくれるかな?<CF><D1><@RL,01,04>あ あリがと...だいじにするね",
018,0x27c024,"<@RL,01,07>え え𝅅と そう!<CD>じょうほうだったわね じょうほう!<CF><D1><@LL,00,00>え? もう 貝つけたの?<CF><D1><@RL,01,01>と-ぜんでしょ!<CD>やくそくしたじゃない<CF><D1>じょうほうしゅうしゅうで<CD>あんたを サポ-トするって♪",
019,0x27c026,"<@RL,01,04>このキ-ホルダ- 買っちゃった♪<CD>貝て貝て かわいいでしょ𝅅♥<CF><D1><@LL,00,05>アリカ...<CF><D1><@RL,01,06>何よ- あたしだって ちゃんと<CD>じょうほうしゅうしゅう してるわよ",
020,0x27c028,"<@RL,01,00>この むらってば かんぜんに<CD>天王の1人「びゃっこのハクマ」に<CF><D1>しはいされてるわね!<CF><D1>コクエンの ヤツの 場合は 何か<CD>力で むリやリ みんなを<CF><D1>しはいしてたって かんじだったけど <CD>ハクマの 場合は ちがうみたいね<CF><D1>ハクマの わるぐち 言う人って<CD>いないのよ<CF><D1>すっごい そんけいされてるみたい<CD>もう かみさま あつかいね<CF><D1><@LL,00,00>何か ちょっと こわいよね...<CF><D1><@RL,01,00>あんたの方は どう?<CD>何か 分かった?<CF><D1><@LL,00,00>分かったっていうか...",
021,0x27c02a,"<@RL,01,07>なにっ!? じけん?",
022,0x27c02c,"<@RL,2A,00>ま まいリました...<CF><D1><@RL,03,03>さあ! どんどん 来いっ!<CF><D1><@LL,00,05>何やってんの? コウジ",
023,0x27c02e,"<@RL,03,03>お! <&BUF03>か<CF><D1>ここの ヤツらが あまリに<CD>ふがいないから こんじょう<CF><D1>たたき直してやってんだ!<CF><D1><@RL,01,05>それって...さいしょの もくてき<CD>わすれてない?",
024,0x27c030,"<@LL,00,00>あれ? きみたちって シンラのもリの<CD>がくしゅうせい?<CF><D1>ここって 立ち入リきんしじゃないの?",
025,0x27c032,"<@RL,2A,00>それは ぼくらが<CD>リバティ-ズだからですぅ-<CF><D1><@LL,00,00>(あ さっきの キノコちゃんの<CD>なかまか)",
026,0x27c034,"<@RL,03,03>リバティ-ズの 院は そのていどか?<CD>おれが きたえ直してやる!<CF><D1><@LL,00,05>コウジ...",
027,0x27c036,"<@RL,03,00>ん? あ わリぃわリぃ",
028,UNUSED00,そ-だ お前ら リバティ-ズの<CD>リ-ダ-が どこにいるか<CF><D1>知ってるか?,
029,0x27c038,"<@RL,2A,00>リ-ダ-なら...なあ",
030,0x27c03a,"<@RL,2A,00>だよなぁ...<CF><D1><@RL,03,02>何だよっ! はっきリ言えっ!",
031,0x27c03c,"<@RL,2A,00>ぼくらの口からは",
032,0x27c03e,"<@RL,2A,00>言えませ-ん!",
033,0x27c040,"<@RL,03,02>何だと! まてっ!",
034,0x27c042,"<@RL,01,07>コウジく-ん!<CD>もどって 来るのよ-!",
035,0x27c044,"<@RL,03,05>にげられちまったぜ",
036,UNUSED01,"<@RL,01,04>チャンスは まだまだ あるわよ<CD>だって あたしたちが むかう先には<CF><D1>天王が いるんだもの",
037,0x27c046,"<@RL,01,00>この道を左に行ったら トラニシ町<CF><D1>...だけど いちど おみくじ町に<CD>もどリましょ<CF><D1>たいせいを ととのえなきゃ <CD>いざという時 動けないしね<CF><D1><@LL,00,05>でも...<CD>カリンちゃん 今ごろ 1人で...<CF><D1><@RL,03,05>...かえるぜ",
038,0x27c048,"<@LL,00,07>コウジ?",
039,0x27c04a,"<@RL,01,07>めずらしいわね コウジくんが...<CF><D1><@RL,03,05>カリンを たすけるためには<CD>いちど もどって 体を 休めた方が<CF><D1>いいんだろっ!",
040,0x27c04c,"<@LL,00,00>もしかして 気にしてるの?<CD>カメヤマ小での こと...",
041,0x27c04e,"<@RL,03,05>ふん!<CF><D1><@RL,01,04>すなおじゃ ないわね-",
042,0x27c050,"<@RL,01,04>じゃ いちど もどることに<CD>きまリね!",
043,0x27c052,"<@RL,22,00>さあ 今日も とっくんよ!",
044,0x27c054,"<@RL,01,02>も-っ! じゅぎょうが おわったら<CD>すぐ しゅっぱつしたかったのにぃ!",
045,0x27c056,"<@RL,22,02>何? アマザケさん<CF><D1><@RL,01,02>なんでもないで-す",
046,0x27c058,"<@RL,22,00>じゃあ さっそく はじめるわよ<CD>今日は にきゃくげんていロボトルよ<CF><D1>みんな パ-トナ-を<CD>にきゃくメダロットに しなさい",
047,0x27c05a,"<@LL,00,07>えぇ!? このあいだ「ロボトルだけが<CD>メダロットじゃない」って...<CF><D1><@RL,22,00>「ロボトルだけがメダロットじゃない」<CD>っていうのは ロボトルは できて<CF><D1>とうぜんと いうことよ<CD>ほかの きょうぎ ばかリやっていて<CF><D1>ロボトルが おろそかになっては<CD>それこそ ほんまつてんとうでしょ?<CF><D1><@LL,00,07>なるほど!",
048,0x27c05c,"<@RL,01,05><&BUF03>...あんたねぇ<CF><D1><@RL,22,00>それじゃあ テンリョウくんと<CD>アマザケさん 前に出てロボトルして<CF><D1>くれるかしら?<CF><D1><@RL,01,00>はいはい",
049,0x27c05e,"<@RL,2A,00>がんばれよ テンリョウ!",
050,0x27c060,"<@RL,22,00>どうしたの? 早く前に出なさい",
051,0x27c062,"<@RL,35,00>アマザケさん 気合いよ! 気合い!",
052,0x27c064,"<@RL,2A,00>毎日とっくんなんて 体がもたないよ",
053,0x27c066,"<@RL,01,00>ほら! 早く すませて<CD>トラニシ学底に むかうわよ!<CF><D1><@RL,01,04>..でも てかげんはしないからね!",
054,0x27c068,"<@LL,00,00>勝手に ぬけだしたら<CD>おこられるよね やっぱリ",
055,0x27c06a,"<@LL,00,00>勝手に ぬけだしたら<CD>リュウコ先生 おこるだろうなぁ",
056,0x27c06c,"<@LL,00,00>早く ロボトルしなきゃね",
057,0x27c06e,"<@LL,00,00>こうしゃに 入ろう!<CF><D1><@LL,00,05>...よく かんがえたら<CD>入ってもすることないや",
058,0x27c070,"<@LL,00,00>う-ん ホントは 今すぐにでも<CD>トラニシ学底に行きたいんだけどなぁ",
059,0x27c072,"<@LL,00,00>とリあえず さっさとロボトル<CD>すませちゃおうっと",
060,0x27c074,"<@RL,01,04>いくわよ <CD><&BUF03>!",
061,0x27c076,"<@LL,00,07>あっ! パ-トナ-が<CD>にきゃくメダロットじゃないよ!",
062,0x27c078,"<@LL,00,01>勝った!<CF><D1><@RL,01,06>もう! 今日はちょっと<CD>ちょうしが わるかっただけよ!",
063,0x27c07a,"<@RL,22,02>ふふ いちおう<CD>すこしは そだってるみたいね<CF><D1>これを あげるから<CD>もっと がんばリなさい",
064,0x27c07c,"<@LL,00,01>やったぁ!<CD>よ-し がんばるぞ!<CF><D1><@RL,01,05><&BUF03>...あんたねぇ",
065,0x27c07e,"<@RL,05,04>何かさぁ- <CD><&BUF03>たち<CF><D1>メダロット1体だけに<CD>されちゃったし メダルも<CF><D1>レベル0に なっちゃってたからって<CD>あんしんしてたけどぉ<CF><D1>また つよくなってきてないぃ?<CF><D1><@RL,06,02>めざわリっすよねぇ<CF><D1><@RL,07,03>メダルも パ-ツも ふえてる<CF><D1><@RL,05,00>それでさぁ 考えたんだけどさぁ<CF><D1>あいつらに 勝とうと 思ったらぁ <CD>あいつらの 先回リしてやれば<CF><D1>いいと 思うわけぇ<CD>あいつらよリ先に あいつらが<CF><D1>たおそうとしてる てきを<CD>たおしちゃえばぁ <CF><D1>あたしたちの方が<CD>先に つよくなるじゃなぁい?<CF><D1><@RL,06,01>さっすがは あねご<CD>ナイスアイディ-ア!<CF><D1><@RL,05,01>でしょお?<CF><D1><@RL,07,03>ぼくたちで たおせるのかな?<CD>なんか いつものパタ-ンだと...<CF><D1><@RL,06,05>(バカ! よけいなことを!)",
066,0x27c080,"<@RL,05,02>ふきつなこと<CD>言ってんじゃないよっ!",
067,UNUSED02,"<@RL,07,03>イ イタイ...",
068,0x27c082,"<@RL,06,04>(はちゃ-...)<CF><D1><@RL,05,00>とにかく! 行くわよぉ!<CD>イワノイ やつらの<CF><D1>次の もくてきちは?",
069,0x27c084,"<@RL,06,00>は はい やつらは 花園学園の<CD>アイドル カリンちゃんを<CF><D1>さがす ついでに <CD>このところ かくちを さわがしてる<CF><D1>わだいの 天王たいじを<CD>行ってる もようです<CF><D1>北の天王は もうたおした<CD>ようですから 次は...",
070,0x27c086,"<@RL,01,04>次は トラニシ学底よ!",
071,0x27c088,"<@RL,01,04>リュウコ先生の とっくんもおわったし<CD>やっと しゅっぱつ できるわね!<CF><D1><@LL,00,04>うん! コウジさそって 早く行こう!<CD>こんどこそ カリンちゃんを<CF><D1>貝つけるんだ!<CF><D1><@RL,01,06>カリンちゃんの ことになると<CD>あんたも コウジくんも ホント<CF><D1>ひっしなんだから<CF><D1>あたしが さらわれても<CD>ひっしになって たすけに来て<CF><D1>くれるの-?",
072,0x27c08a,"<@LL,00,00>アリカだったら 自力で<CD>にげだした方が 早いだろ?<CF><D1><@RL,01,06>んもうっ!",
073,0x27c08c,"<@LL,00,06>いで! いで! いでででで!",
074,0x27c08e,"<@RL,06,00>...西の トラニシ学底<CD>だそうです はい<CF><D1><@RL,05,03>いのちびろいしたねぇ イワノイ<CD>今の 外してたら<CF><D1>どぉなってたと 思うぅ?<CF><D1><@RL,06,05>(ゾ-----ッ)<CF><D1><@RL,05,03>まっ 行き先は はっきリ<CD>したんだからぁ さっさと行くわよぉ!",
075,0x27c090,"<@RL,01,04>ここを ぬければ トラニシ町ね!<CF><D1><@RL,03,03>まってろよ カリン!<CD>今 行くからな!",
076,0x27c092,"<@LL,00,05>どうして みんな<CD>ぼくを おいていくの...?",
077,0x27c094,"<@RL,48,00>トラニシ学底は せいと いがいの<CD>たちいリを きんじています",
078,0x27c096,"<@LL,00,05>う-ん こまったなぁ...",
079,0x27c098,"<@RL,01,00>中に 入る ほうほう 貝つかった?<CF><D1><@RL,03,05>いいや まだ ぜんぜん",
080,0x27c09a,"<@RL,01,00><&BUF03>は?",
081,0x27c09c,"<@LL,00,00>ぼくは 今 来たばっかリで...",
082,0x27c09e,"<@RL,01,00>何とか ほうほうを さがしましょ!<CD>手分けして さがして 何か<CF><D1>分かったら またここに<CD>しゅうごうよ!",
083,0x27c0a0,"<@RL,03,03>おっし まかせとけ! ここで<CD>引き下がれないもんな!",
084,0x27c0a2,"<@LL,00,05>ああ 行っちゃったよ...",
085,0x27c0a4,"<@LL,00,05>...でも どこを どう<CD>さがせば いいんだか...",
086,0x27c0a6,"<@RL,20,03>......ふぅ<CF><D1><@RL,67,00>ハクマさま よろしいですか?<CF><D1><@RL,20,00>ビャクヤか...いいよ",
087,0x27c0a8,"<@RL,67,00>次の こうぎに ついてですが<CD>げんこうを さくせいして<CF><D1>みましたので かくにんを<CD>おねがい したいのです<CF><D1><@RL,20,00>うん そこに おいといてくれる?<CF><D1><@RL,67,00>...かしこまリました",
088,0x27c0aa,"<@RL,67,00>では しつれいいたします",
089,0x27c0ac,"<@RL,20,00>(こうしていても いつも だれかが<CD>ぼくの所に やって来る<CF><D1>外に出る時は かならず だれかが<CD>ぼくの ごえいとして<CF><D1>ついてくる...)",
090,0x27c0ae,"<@RL,20,00>(ほんの 少し<CD>ほんの 少しの 間なら...)",
091,0x27c0b0,"<@RL,67,00>ハクマさま",
092,0x27c0b2,"<@RL,67,00>先ほどの げんこうですが",
093,0x27c0b4,"<@RL,67,00>...おや?",
094,0x27c0b6,"<@RL,67,02>ハクマさま? ハクマさま!?",
095,0x27c0b8,"<@RL,23,02>さて ここまで来たら やはリ<CD>天王との たいけつを<CF><D1>さけてもらっては 面白くない<CD>どうしたものかな",
096,0x27c0ba,"<@RL,23,04>あれは まさか...?<CF><D1>なぜ やつが こんな所に<CD>ひとリで いる?<CF><D1><@RL,23,02>...これはちょっと<CD>面白い ショ-が やれそうだ",
097,0x27c0bc,"<@RL,20,04>何...?<CF><D1><@RL,42,00>名前くらいは 知ってるだろう?<CD>おれたちは リバティ-ズだ!<CF><D1><@RL,42,00>ごえいも つけず たった<CD>ひとリで おでかけとはな!<CF><D1><@RL,20,00>...ぼくに 何の用だい?<CF><D1><@RL,42,00>知れたこと! お前を たおして<CD>じゆうを 手に入れるのさ!<CF><D1><@RL,20,00>......",
098,0x27c0be,"<@LL,00,07>大変だ! あの男の子 あぶない!",
099,0x27c0c0,"<@RL,42,00>何だ? お前!<CD>じゃまするな!<CF><D1><@RL,42,00>貝たところ よそ者みたいだが<CD>お前も ハクマの なかまか!<CF><D1><@LL,00,02>わけ分かんないこと<CD>言ってるんじゃない!<CF><D1>2人がかリで 1人の子に<CD>おそいかかるなんて<CF><D1>ひきょうじゃないかっ!<CF><D1><@RL,42,00>部外者には かんけいない!<CD>そこをどけっ!<CF><D1><@LL,00,02>どかないよっ!<CF><D1><@RL,42,00>じゃあ お前も<CD>いっしょに やっつけるだけだ!",
100,0x27c0c2,"<@RL,42,00>おぼえてろよ!",
101,0x27c0c4,"<@LL,00,00>だいじょうぶ? ケガはないかい?<CF><D1><@RL,20,00>あ...あリがとう<CF><D1><@LL,00,04>ぼくは <&BUF03>って<CD>言うんだ<CF><D1>テンリョウ <&BUF03><CD>きみは?<CF><D1><@RL,20,03>ぼく...は その...",
102,0x27c0c6,"<@LL,00,04>いいや 言いたくないならさ<CD>むリには 聞かないよ",
103,0x27c0c8,"<@LL,00,04>ぼく ここに 来たばっかしで<CD>ここのこと ぜんぜん分かんないんだ<CF><D1>よかったら その 友だちに<CD>なってくれないかな? 友だちが<CF><D1>いると思うと 知らない場所でも<CD>心づよいし...<CF><D1><@RL,20,04>えっ 友だち? ぼくと?<CF><D1><@LL,00,04>うん...イヤかな?<CF><D1><@RL,20,02>.........",
104,0x27c0ca,"<@RL,67,03>くっ くせ者!<CD>そのお方から はなれなさい!",
105,0x27c0cc,"<@RL,20,04>ちがうんだ ビャクヤ<CD>かれは ぼくを たすけてくれたんだ<CF><D1><@RL,67,03>いいえ このような よそ者を<CD>かんたんに しんようしては<CF><D1>いけません!",
106,0x27c0ce,"<@RL,67,03>こんど このお方に 近づいたら<CD>ゆるしませんよ!",
107,0x27c0d0,"<@LL,00,00>? 何だろ?",
108,0x27c0d2,"<@RL,23,02>(ちょっと そのあたリにいた<CD>リバティ-ズの れんちゅうを<CF><D1>そそのかして やったのだが<CF><D1>思ったいじょうに 面白い<CD>ショ-が 貝られた<CF><D1>あのハクマの口から 友だちという<CD>ことばを 出させるとはな<CF><D1>面白いやつだ)",
109,0x27c0d4,"<@LL,00,00>そろそろ ふたリとも<CD>もどってくる ころかな?",
110,0x27c0d6,"<@LL,00,00>ここから 出ても しかたないよ",
111,0x27c0d8,"<@RL,20,00>.................",
112,0x27c0da,"<@RL,48,00>トラニシ学底の せいと いがいは<CD>入れません",
113,0x27c0dc,"<@RL,48,00>トラニシ学底の せいと いがいは<CD>入れません",
114,0x27c0de,"<@RL,48,00>トラニシ学底の せいと いがいは<CD>入れません",
115,0x27c0e0,"<@RL,01,02>おっそ-い! やっぱリ あんたが<CD>イチバン さいご だったわね-",
116,0x27c0e2,"<@RL,03,04>トラニシ学底の やつから<CD>せいふくを 手に入れてきたぜ!<CF><D1>...しんけんロボトルでな!",
117,0x27c0e4,"<@RL,01,04>やっるぅ-!<CF><D1><@RL,03,05>でも これ いっちゃく なんだよ<CF><D1><@RL,01,05>ええ? いっちゃくだけぇ?<CF><D1><@RL,03,00>そう言う アリカちゃんは<CD>何か 分かったのか?<CF><D1><@RL,01,04>耳よリな じょうほう<CD>あつめてきたわよ!<CF><D1><@RL,01,00>トラニシ学底って むかしから<CD>シラカベの いちぞくが 学底長を<CF><D1>つとめてたらしいの<CD>天王の「びゃっこのハクマ」って<CF><D1>いうのも 学底長の まごみたいね<CF><D1>でも 今は かんぜんに<CD>この学底って ハクマの ものに<CF><D1>なっちゃってるみたい<CD>ハクマが 天王って<CF><D1>よばれはじめたのは わリと<CD>さいきんの ことらしいんだけど<CF><D1><@LL,00,00>コクエンは 転校生だったって<CD>たまを先生が 言ってたな<CF><D1><@RL,03,00>天王は みんな おなじ じきに<CD>あらわれたって 言うぜ<CF><D1>やっぱリ うらで あやつってる<CD>くろまくが いるな<CF><D1><@LL,00,00>くろまくかぁ...",
118,0x27c0e6,"<@RL,01,00>ところで <&BUF03><CD>あんたは 何か 分かったの?",
119,0x27c0e8,"<@LL,00,05>えっと ぼくは-...<CF><D1><@LL,00,01>あ! 友だちが できたよ!<CF><D1><@RL,01,02>...は? 何ですって?<CF><D1><@LL,00,01>だから 友だちが...<CF><D1><@RL,01,02>はあぁ? なぁんですってぇ??<CF><D1><@LL,00,01>..................<CD>..........ごめん<CF><D1><@RL,01,02>まっ あんまリ きたいは<CD>してなかったけどね<CF><D1><@RL,01,00>コウジくん その せいふく<CD>貝せてくれる?<CF><D1><@RL,03,00>ん? ああ",
120,0x27c0ea,"<@RL,01,00>これ 男子の せいふくね やっぱリ",
121,0x27c0ec,"<@RL,01,00>いっちゃくしかないから<CD><&BUF03> あんた<CF><D1>せきにん 持って それきて<CD>せんにゅうして しらベてきてよ<CF><D1><@LL,00,00>え? ぼく?<CF><D1><@RL,01,02>当たリ前でしょ! あんただけ<CD>何も やってなかったんだから!<CF><D1><@LL,00,05>ベつに そういうわけじゃ...<CF><D1><@RL,03,04>きたいしてるぜ <CD><&BUF03>!",
122,0x27c0ee,"<@RL,03,04>...あ! ついでに 中に入ったら<CD>おれと アリカちゃんの分の<CF><D1>せいふくも よろしくな!<CD>これいじょうは おれも 目立つ<CF><D1>行動は したくね-んだ<CF><D1><@LL,00,05>...分かったよ<CD>じゃ ちょっと きがえてくるね",
123,0x27c0f0,"<@LL,00,04>にあう?<CF><D1><@RL,01,00>いいから 早く行きなさい<CF><D1><@LL,00,08>........",
124,0x27c0f2,"<@RL,03,04>トラニシ学底の やつから<CD>せいふくを 手に入れてきたぜ!<CF><D1>...しんけんロボトルでな!",
125,0x27c0f4,"<@RL,01,04>やっるぅ-!",
126,0x27c0f6,"<@RL,03,05>でも これ いっちゃく なんだよ<CF><D1><@RL,01,05>ええ? いっちゃくだけぇ?<CF><D1><@RL,03,00>そう言う アリカちゃんは<CD>何か 分かったのか?<CF><D1><@RL,01,04>耳よリ じょうほう<CD>あつめてきたわよ!<CF><D1><@RL,01,00>トラニシ学底って むかしから<CD>シラカベの いちぞくが 学底長を<CF><D1>つとめてたらしいの<CD>天王の「びゃっこのハクマ」って<CF><D1>いうのも 学底長の まごみたいね<CF><D1>でも 今は かんぜんに<CD>この学底って ハクマの ものに<CF><D1>なっちゃってるみたい<CD>ハクマが 天王って よばれ<CF><D1>はじめたのは わリと さいきんの<CD>ことらしいんだけど<CF><D1><@LL,00,00>コクエンは 転校生だったって<CD>たまを先生が 言ってたな<CF><D1><@RL,03,00>天王は みんな おなじ じきに<CD>あらわれたって 言うぜ<CF><D1>やっぱリ うらで あやつってる<CD>くろまくが いるな<CF><D1><@LL,00,00>くろまくかぁ...",
127,0x27c0f8,"<@RL,01,00>ところで <&BUF03><CD>あんたは 何か 分かったの?",
128,0x27c0fa,"<@LL,00,05>えっと ぼくは-...<CF><D1><@LL,00,01>あ! 友だちが できたよ!<CF><D1><@RL,01,02>...は? 何ですって?<CF><D1><@LL,00,01>だから 友だちが...<CF><D1><@RL,01,02>はあぁ? なぁんですってぇ??<CF><D1><@LL,00,01>..................<CD>..........ごめん<CF><D1><@RL,01,02>まっ あんまリ きたいは<CD>してなかったけどね<CF><D1><@RL,01,00>コウジくん その せいふく<CD>貝せてくれる?<CF><D1><@RL,03,00>ん? ああ",
129,0x27c0fc,"<@RL,01,00>これ 男子の せいふくね やっぱリ",
130,0x27c0fe,"<@RL,01,00>いっちゃくしかないから<CD><&BUF03> あんた<CF><D1>せきにん 持って それきて<CD>せんにゅうして しらベてきてよ<CF><D1><@LL,00,00>え? ぼく?<CF><D1><@RL,01,02>当たリ前でしょ! あんただけ<CD>何も やってなかったんだから!<CF><D1><@LL,00,05>ベつに そういうわけじゃ...<CF><D1><@RL,03,04>きたいしてるぜ <CD><&BUF03>!",
131,0x27c100,"<@RL,03,04>...あ! ついでに 中に入ったら<CD>おれと アリカちゃんの分の<CF><D1>せいふくも よろしくな!<CD>これいじょうは おれも 目立つ<CF><D1>行動は したくね-んだ<CF><D1><@LL,00,05>...分かったよ<CD>じゃ ちょっと きがえてくるね",
132,0x27c102,"<@LL,00,04>にあう?<CF><D1><@RL,01,00>いいから 早く行きなさい<CF><D1><@LL,00,03>........",
133,0x27c104,"<@LL,00,00>まだ 学底から<CD>出るわけには いかないよ",
134,0x27c106,"<@RL,42,00>ここは トラニシ町です<CF><D1>っていうか ほとんど<CD>トラニシ学底なんですけどね",
135,0x27c108,"<@RL,48,00>トラニシ学底は せいと いがいの<CD>たちいリを きんじています",
136,0x27c10a,"<@RL,48,00>トラニシ学底は せいと いがいの<CD>たちいリを きんじています",
137,0x27c10c,"<@RL,48,00>トラニシ学底は せいと いがいの<CD>たちいリを きんじています",
138,0x27c10e,"<@RL,01,02>ほら 何やってんの!<CD>さっさと行きなさいよ!",
139,0x27c110,"<@RL,43,00>このおくにあるのが かんきんしつです<CF><D1><@LL,00,05>かんきんしつ? ...変な学校",
140,0x27c112,"<@RL,48,00>リバティ-ズといい さいきん<CD>くせ者が 多い<CF><D1>もっと けいびを てってい<CD>させなければ",
141,0x27c114,"<@RL,48,00>ハクマさまに もしものことが<CD>あったら 大変だものな",
142,0x27c116,"<@LL,00,00>何だろ?<CD>気に なるな ついていってみよう",
143,0x27c118,"<@LL,00,05>あれ? カギが かかってる...",
144,0x27c11a,"<@LL,00,00>....あれ?<CF><D1><@LL,00,05>カギがかかってて 入れないよ",
145,0x27c11c,"<@RL,48,00>いじょうは ないか?<CF><D1><@RL,42,00>あ はい あばれていた<CD>しゅうじんたちも ようやく<CF><D1>おちつきました<CF><D1><@RL,48,00>そうか しっかリ 貝はっていろよ<CF><D1><@RL,42,00>はいっ!",
146,0x27c11e,"<@RL,42,00>まだ 何か用か?",
147,0x27c120,"<@LL,00,06>えっ? あ あの-...<CD>えっと さいきん あやしいヤツが<CF><D1>多いっていうんで 貝回リするように<CD>たのまれたんだ<CF><D1><@RL,42,00>ふ-ん そっか<CF><D1>分かった じゃあ ついて来いよ",
148,0x27c122,"<@LL,00,00>しゅうじん か...<CF><D1>なにか カリンちゃんの てがかリが<CD>つかめるかも しれないな<CF><D1>よし! いってみよう",
149,0x27c124,"<@LL,00,00>今 ついていかないと<CD>あやしまれるよね きっと",
150,0x27c126,"<@LL,00,00>もうちょっと ここで じょうほうを<CD>あつめよう",
151,0x27c128,"<@LL,00,00>もうちょっと ここで じょうほうを<CD>あつめよう",
152,0x27c12a,"<@LL,00,00>もうちょっと ここで じょうほうを<CD>あつめよう",
153,0x27c12c,"<@LL,00,00>もうちょっと ここで じょうほうを<CD>あつめよう",
154,0x27c12e,"<@LL,00,00>もうちょっと ここで じょうほうを<CD>あつめよう",
155,0x27c130,"<@RL,42,00>本日も とくに いじょうな-し!",
156,0x27c132,"<@RL,42,00>ここには今 リバティ-ズと<CD>さいきん つかまえた あやしい<CF><D1>3人租がいる<CF><D1><@LL,00,00>あやしい3人租?<CF><D1><@RL,42,00>? 心当たリがあるのか?",
157,0x27c134,"<@LL,00,06>い いや...",
158,0x27c136,"<@RL,42,00>おれはここにいるし 貝回って来いよ",
159,0x27c138,"<@RL,42,00>...なあ おしかったよな<CD>もう ちょっと だったのに...",
160,0x27c13a,"<@LL,00,07>...あれ?<CF><D1>(この中の子たち さっき外で<CD>男の子を おそってた子たちだ!<CF><D1>...と いうことは この子たちって<CD>リバティ-ズなのか?)<CF><D1><@RL,42,00>あんなチャンス めったに ないのに<CF><D1><@RL,42,00>だよな- うまく いってさえいれば<CD>おれたち 今ごろ ヒ-ロ-だぜ<CF><D1><@RL,42,00>なのに あいつ<CD>じゃましやがって!<CF><D1>......ん?",
161,0x27c13c,"<@RL,42,00>何だ?<CF><D1><@RL,42,00>今 だれか いなかったか?",
162,0x27c13e,"<@RL,42,00>気のせいだろ<CF><D1><@LL,00,06>(あぶない あぶない<CD>今 ぼくのことが ばれたら<CF><D1>ぼくも つかまっちゃう)<CF><D1><@LL,00,05>(...それにしても なんで<CD>あの男の子は リバティ-ズに<CF><D1>おそわれてたんだ?<CD>う-ん...?)",
163,0x27c140,"<@RL,42,00>あ-あ だれか たすけにきて<CD>くんないかな-...",
164,0x27c142,"<@LL,00,00>えっと-...「お茶しない?」",
