Index[#version],Pointer[#version|],Original,Translated
017,0x28c022,"<@RL,35,00>地元の 人たちは だれも<CD>「すなのたき」の 右の方には<CF><D1>近づこうとは しないわ",
018,0x28c024,"<@RL,2B,00>おれの メダロットで ゆうれいなんて<CD>ブッとばしてやるぜ!<CF><D1>その前に ちょっと<CD>れんしゅう しようぜ! ",
019,0x28c026,"<@RL,35,00>もう この子ったら<CD>どうして そんなに<CF><D1>ゆうれいを 貝たがるのかしら?",
020,0x28c028,"<@RL,35,00>ねえ 行きましょうよ-<CD>ちょっとだけだから-",
021,0x28c02a,"<@RL,35,00>いやよ! ゆうれいなんて<CD>ぜったいに 貝たくないわ",
022,0x28c02c,"<@RL,1A,00>この どうくつで ゆうれいが<CD>出るという うわさを 聞いたので<CF><D1>ちょうさしてるで あリます<CD>でも 本当は こわくて おくまで<CF><D1>しらベに 行けないので あリます",
023,0x28c02e,"<@CC,FF,FF>キケンです さくの中には<CD>入らないでください",
024,0x28c030,"<@LL,00,00>あれ? 立てふだの うらに<CD>なにか かいてある<CF><D1><@CC,FF,FF>「メダロット3」 カブト クワガタ<CD>2つの バ-ジョンで はつばい中",
025,0x28c032,"<@CC,FF,FF>「ゆうれい たんさくツア-」<CD>しんれいスポット すなのたき",
026,0x28c034,"<@LL,00,00>あれ? 立てふだの うらに<CD>なにか かいてある<CF><D1><@CC,FF,FF>「メダロット3」 カブト クワガタ<CD>2つの バ-ジョンで はつばい中",
027,0x28c036,"<@LL,00,00>何か ロボロボ団を つかまえるのに<CD>やくに立つ じょうほうが<CF><D1>聞けるかなあ?",
028,0x28c038,"<@LL,00,00>コウジたちが来るまでに<CD>もうすこし じょうほうを<CF><D1>あつめてみよう",
029,0x28c03a,"<@LL,00,00>「すなのたき」の ゆうれい...か<CD>ひょっとしたら ロボロボ団を<CF><D1>つかまえるのに 使えるかも<CD>もう少し 聞いてみよう",
030,0x28c03c,"<@LL,00,04>よし だいぶ じょうほうも<CD>あつまったし あとは <CF><D1>アリカたちが 来るのを まとう",
031,0x28c03e,"<@LL,00,00>ゆうれいか...おどろ山に<CD>「おいてけゆうれい」が 出たときは<CF><D1>ゆうれい型メダロット...<CD>カンちゃんちの ヤナギの<CF><D1>しわざだったんだよな<CD>こんども ひょっとして...",
032,0x28c040,"<@RL,01,05>にげられちゃった...<CF><D1><@RL,03,02>あいつ ひとじちを<CD>かえしてほしかったら<CF><D1>「このよで 1番うつくしいもの」と<CD>こうかん なんていう<CF><D1>ムチャな じょうけんを<CD>出してきやがった<CF><D1>やっぱ ひとじちを<CD>どうにかしね-と 手が 出せないぜ<CF><D1>スルメを びっくリさせられでも<CD>したら そのスキに<CF><D1>たすけだせるんだが<CF><D1><@LL,00,05>びっくリねぇ...",
033,0x28c042,"<@LL,00,04>そうだ! ゆうれいを つかまえよう!<CF><D1><@RL,03,06>はぁ!?<CF><D1><@RL,01,07>何 言ってんの? あんた<CF><D1><@LL,00,04>このどうくつには ゆうれいが<CD>出るらしいんだ<CF><D1>ゆうれいだったら スルメを<CD>びっくリ させられるかもしれない!<CF><D1><@RL,03,05>あのなぁ <&BUF03><CD>ゆうれいは つかまえられないから<CF><D1>ゆうれいなんだぞ?<CF><D1><@LL,00,01>ほんものならね<CF><D1><@RL,01,00>どういう いみよ?<CF><D1><@LL,00,04>コウジ おぼえてない?<CD>前に「ゆうれいさわぎ」が<CF><D1>あった時のこと<CF><D1><@RL,03,00>............<CF><D1><@RL,03,04>そういうことも あったな<CF><D1><@LL,00,04>そういうことさ! こんどの<CD>ゆうれいだって きっとね<CF><D1><@RL,03,04>なるほどな つかまえてみるか<CF><D1><@RL,01,06>何よ-! 2人だけで<CD>通じ合っちゃって!<CF><D1><@LL,00,04>まあまあ アリカ<CD>すねない すねない!<CF><D1>いっしょに たしかめようよ<CD>ゆうれいの 正体<CF><D1><@RL,03,01>そうそう!<CF><D1><@RL,01,02>何か やなかんじ-!<CF><D1><@RL,03,00>だけどよ ゆうれいって ふつう<CD>夜に 出るもんじゃね-のか?<CF><D1>夜まで まつのかよ?<CF><D1><@LL,00,00>どうくつの中って 昼間でも<CD>くらいだろ?<CF><D1>それに夜は ここに 人が いなくなる<CD>...ってことは みんな 昼間に<CF><D1>ゆうれいを 貝てるんじゃないかな?<CF><D1><@RL,03,00>ふ-む...<CF><D1><@RL,01,04>「ゆうれいほかくさくせん」か...<CD>面白そう! やってみましょ!<CF><D1><@LL,00,01>じゃあ ゆうれいの 出そうな場所に<CD>トラップはって まちぶせしよう<CF><D1><@RL,01,00>場所は 貝当ついてるの?<CF><D1><@LL,00,04>みんなが ゆうれいが 出るからって<CD>こわがって 近よらない<CF><D1>場所が あるんだ<CF><D1><@RL,01,04>そこで まってれば OKってわけね!<CD>行きましょ!",
034,0x28c044,"<@RL,03,06>お おい まてよ!",
035,0x28c046,"<@LL,00,00>アカガネきょうじゅを たすけるために<CD>ゆうれいを つかまえないと",
036,0x28c048,"<@LL,00,06>ロボロボ団たちが すぐに来るから<CD>どうくつのおくに 行かなくちゃ!",
037,0x28c04a,"<@RL,03,05><&BUF03>ってよ-<CD>さいきん アリカちゃんっぽい<CF><D1>せいかくに なってきてないか?<CF><D1><@LL,00,06>え! そんな コウジの 気のせいだよ",
038,0x28c04c,"<@RL,01,00>ゆうれいが出るっていうのは<CD>このあたリなのかしら?<CF><D1><@LL,00,00>うん ぼくの聞いた はなしだと<CD>「すなのたき」の右の方だって",
039,0x28c04e,"<@RL,01,02>もう! そんなところで<CD>何やってるのよ コウジくん!",
040,0x28c050,"<@RL,03,05>おいおい お前たちが かってに<CD>行ったんじゃないか<CF><D1><@RL,03,00>それで ゆうれいは 貝つかったか?<CF><D1><@RL,01,02>まだよ コウジくんも<CD>いっしょに さがしてよ",
041,0x28c052,"<@RL,01,07>!!!!!!!!!!<CF><D1><@RL,03,00>どうしたんだ? アリカちゃん",
042,0x28c054,"<@LL,00,00>何かあったの?",
043,0x28c056,"<@RL,01,03>い 今 そこに...",
044,0x28c058,"<@RL,01,07><&BUF03>! <CD><&BUF03>のうしろ!",
045,0x28c05a,"<@LL,00,05>なにもないよ?<CF><D1><@RL,03,06>あ! ひょっとしたら アリカちゃん<CD>ゆうれいを 貝たんじゃないか?<CF><D1><@RL,01,06>(うん うん うん)<CF><D1><@RL,03,03>くっそお ゆうれいめ!<CD>かくれてないで 出てきやがれ!",
046,0x28c05c,"<@LL,00,07>!!!!!<CF><D1><@RL,03,06>!!!!!<CF><D1><@RL,01,07>!!!!!",
047,0x28c05e,"<@RL,03,03>出たな ゆうれい!<CD><&BUF03> つかまえるんだ!",
048,0x28c060,"<@RL,01,02>コウジくん そっちに行ったわ!",
049,0x28c062,"<@RL,01,02><&BUF03>!!",
050,0x28c064,"<@RL,03,03>アリカちゃん!!",
051,0x28c066,"<@RL,01,02>コウジくん!!",
052,0x28c068,"<@RL,03,02>くっそお!<CD>なんて すばやいやつなんだ!<CF><D1><@RL,01,05>今の あたしたちじゃ<CD>つかまえるのは むずかしそうね<CF><D1><@RL,01,02>メダロットに ゆうれいを<CD>つかまえるパ-ツをつけてから<CF><D1>また 来ましょう",
053,0x28c06a,"<@RL,03,00>どうした? <&BUF03><CD>パ-ツは もう よういできたのか?",
054,0x28c06c,"<@RL,01,00>ひつようなパ-ツ そろえなきゃね<CF><D1><@RL,01,05>え-っと ほしいのは<CD>さくてきパ-ツでしょ <CF><D1>それから あたしたちが かくれる<CD>ための いんペいパ-ツ<CF><D1>ゆうれいを 引っかけるための<CD>トラップせっちパ-ツに...<CF><D1><@LL,00,00>いや アリカ<CD>ぼくは 長いヒモが 1本あれば<CF><D1>いいと思う<CF><D1><@RL,01,05>長いヒモ?<CF><D1><@LL,00,00>持ってない?<CF><D1><@RL,01,00>いのちづななら あるけど",
055,0x28c06e,"<@RL,03,05>何で んなもん 持ってんだ?",
056,0x28c070,"<@RL,01,04>きけんな 場所の はっくつなんかも<CD>やるかな-なんて<CF><D1><@RL,03,05>........<CF><D1><@LL,00,04>それで いいや",
057,0x28c072,"<@LL,00,00>2人とも ちょっと上のほうに 来てよ",
058,0x28c074,"<@LL,00,00>2人とも ちょっと上のほうに 来てよ",
059,0x28c076,"<@LL,00,00>2人とも ちょっと上のほうに 来てよ",
060,0x28c078,"<@LL,00,00>2人とも ちょっと上のほうに 来てよ",
061,0x28c07a,"<@LL,00,04>じゃあコウジ こっちの はしを<CD>持って むこうに 行って",
062,0x28c07c,"<@RL,03,00>こうか?<CF><D1><@LL,00,00>合図したら 引っぱってくれ",
063,0x28c07e,"<@LL,00,00>アリカは どこか てきとうな場所に<CF><D1>かくれてて<CF><D1><@RL,01,04>シャッタ-チャンスは<CD>のがさないわよ!",
064,0x28c080,"<@RL,01,07>やだ! 今 何か光った!<CF><D1><@LL,00,04>(来た!)",
065,0x28c082,"<@RL,1C,00>う-ら-め-し-や...",
066,0x28c084,"<@LL,00,02>今だ コウジ!",
067,0x28c086,"<@RL,01,07>メダロット!?<CF><D1><@LL,00,04>思った通リだ!",
068,0x28c088,"<@RL,FF,E5>貝-た-な-",
069,0x28c08a,"<@RL,FF,E5>ま-け-た-<CF><D1><@LL,00,00>やっぱリ メダロットだったんだ!<CF><D1><@RL,03,02>ワンパタ-ンなんだよな<CF><D1><@RL,01,00>よく まあ こんな たんじゅんな<CD>手で 引っかけられたわね<CF><D1><@LL,00,04>かんたんさ! だって にせものの<CD>ゆうれいなら 足があるだろ?<CF><D1><@RL,01,07>...って あんた<CD>もしかして それだけの リゆう?<CF><D1><@LL,00,01>うん!<CF><D1><@RL,01,02>何 考えてんのよ あんた!<CF><D1>たまたま コイツらは 足にクサリが<CD>ついてたから 引っかかったけど<CF><D1>ふつうの ふゆう型だったら<CD>ロ-プに 引っかからなかったわよ!<CF><D1><@LL,00,07>あっ! ホントだ<CF><D1><@RL,01,05>「あっ!」 ってねぇ...<CF><D1><@RL,03,05>あきれて ものも言えないぜ...<CF><D1><@RL,FF,E5>う- う-っん",
070,0x28c08c,"<@RL,03,03>やい お前たち!<CD>何で ゆうれいのまねして<CF><D1>人間を おどかしてたんだ!?<CF><D1><@LL,00,00>何か じじょうが あったんだよね?<CF><D1><@RL,FF,E5>に-ん-げ-ん<CD>たくさん やって来-て<CF><D1>ゴ-ミ-をおいて か-え-るぅ<CF><D1><@RL,FF,E5>ぼ-く-た-ち- こまってる-<CF><D1><@LL,00,05>そっかぁ かんこうきゃくにも<CD>こまったもんだね<CF><D1><@RL,03,02>気持ちは 分かるが んなことじゃあ<CD>かいけつしね-ぞ!<CF><D1><@RL,01,00>セレクト隊に 言って ちゃんと<CD>ゴミの かんリしてもらったら<CF><D1>い-んじゃない?<CD>それくらいの しごとなら<CF><D1>セレクト隊にだって できるでしょ?<CF><D1><@LL,00,04>...と いうわけだし 人間が<CD>来ても ゴミが 出ないように<CF><D1>ちゃんと かんリしてもらうように<CD>するから<CF><D1><@RL,FF,E5>あ-リ-が-と-♥<CF><D1><@LL,00,04>だけどその前に ちょっとだけ<CD>きょうリょく してくれないかな?<CF><D1><@RL,FF,E5>?????<CF><D1><@LL,00,00>じつは...ヒソヒソ...<CF><D1><@RL,FF,E5>う-ん-わ-か-った-",
071,0x28c08e,"<@LL,00,01>よし これであとは ロボロボたちを<CD>おびきだして 来さえすれば<CF><D1><@RL,01,01>アカガネきょうじゅを たすけるのね<CF><D1><@RL,03,04>...に したって まずは<CD>あいつらを 貝つけてこなきゃな<CF><D1><@RL,03,03>よし おれが さがしてくるぜ!",
072,0x28c090,"<@LL,00,07>あ コウジ!<CF><D1><@LL,00,05>...だいじょうぶかなあ?",
073,0x28c092,"<@RL,01,00>ロボロボ団のやつら すなおに<CD>おびきよせられるかしら?",
074,0x28c094,"<@RL,03,04>お <&BUF03><CD>うまく あいつらを おびきよせたぜ<CF><D1><@LL,00,07>え ほんとに!?<CF><D1><@RL,03,04>ああ どうくつのおくで<CD>まちぶせしようぜ!",
075,0x28c096,"<@LL,00,02>よし! ぼくも どうくつのおくに<CD>行って まちぶせしよう",
076,0x28c098,"<@RL,03,04>そろそろ来るころだな",
077,0x28c09a,"<@RL,15,01>お-ほほほほ! 貝つけましたわよ!<CD>こんな所に いましたのね<CF><D1>「このよで 1番うつくしいもの」は<CD>よういできましたこと?<CF><D1><@LL,00,00>じゃあ きくけど スルメは 何が<CD>「このよで 1番うつくしいもの」<CF><D1>だと 思うんだよ?<CF><D1><@RL,15,01>それは...ほうせきですわ!<CD>あのかがやき うっとリするような<CF><D1>うつくしさですわよ!<CD>つまリ「このよで 1番うつくしい<CF><D1>ほうせき」を シュリさまに<CD>さしあげれば はれてボ-ナスという<CF><D1>わけですわ!<CF><D1><@LL,00,05>...それ 貝つけたら 売った方が<CD>早いんじゃ...?",
078,0x28c09c,"<@RL,01,02>しっ! <&BUF03>!<CD>よけいなこと 言わないの!<CF><D1><@RL,03,00>こんな話を 知っているか?<CD>はっくつを していた男たちの 話だ",
079,0x28c09e,"<@RL,15,00>と とつぜん 何ですの?<CF><D1><@RL,03,00>その男たちは「せかいで 1番<CD>うつくしい ほうせき」を もとめて<CF><D1>毎日毎日 土を ほっていたんだ<CD>ところが...ひげきは ある日<CF><D1>とつぜん おこった<CD>むちゃな はっくつを つづけていた<CF><D1>男たちは くずれおちた<CD>岩や土の したじきになリ<CF><D1>いのちを おとしてしまった...<CD>そのたましいは まだ 貝ぬ<CF><D1>ほうせきを もとめ 夜な夜な<CD>さまよっているという...<CF><D1><@RL,13,04>こ...こわいロボ....<CF><D1><@RL,15,03>そ それが どうしたというのですの?<CF><D1><@RL,03,00>それが ちょうど このあたリの<CD>はっくつげんばだという 話だ...<CF><D1>ほら 今でも その男たちの声が...",
080,0x28c0a0,"<@RL,FF,E5>う-ら-め-し-や-あぁぁぁ---",
081,0x28c0a2,"<@RL,15,03>ひいぃぃぃぃ-っ!!<CF><D1><@RL,13,04>ロボ-----ッ!!!!",
082,0x28c0a4,"<@LL,00,01>やった!",
083,0x28c0a6,"<@RL,15,03>なっ! メダロット!?<CF><D1><@RL,01,01>あははは だまされた-っ!!<*05>",
084,UNUSED00,"オ<@RL,15,02>き------っ!!<CD>ゆるしませんことよ!",
085,0x28c0aa,"<@LL,00,00>こうさんか?<CF><D1><@RL,15,02>じょうっっっだんじゃ あリませんわ!",
086,0x28c0ac,"<@RL,15,02>お前たち! 出てきなさい!<CF><D1><@RL,13,00>ロボロボ ロボロボ",
087,0x28c0ae,"<@RL,03,02>どこまでも ひきょうな...!<CF><D1><@RL,15,01>おっほほほ! 手下は<CD>これだけじゃなくってよ!<CF><D1><@LL,00,02>1ぴき貝つけたら<CD>30ぴき だったよな...",
088,0x28c0b0,"<@RL,15,03>な 何ですの?<CF><D1><@RL,1A,02>「いせきあらし」め おとなしく<CD>つかまるであリます!",
089,0x28c0b2,"<@RL,15,02>ええいっ! こうなったら<CD>お前たち...たいきゃくですわ!<CF><D1><@RL,13,03>ロボ-ッ!!",
090,0x28c0b4,"<@RL,1A,03>まつで あリます!",
091,0x28c0b6,"<@RL,01,04>トックリさんに つうほうしに<CD>行ってたの<CF><D1><@RL,1B,01>いやあ みなさん けっきょく<CD>手だすけしてもらいまして...<CF><D1><@LL,00,04>でも たすかリました トックリさん<CF><D1><@RL,03,02>ふん! おれたちだけで<CD>何とかなったさ!<CF><D1><@RL,1B,01>きびしいですねぇ コウジくんは",
092,0x28c0b8,"<@RL,01,00>そうそう! 聞かせてもらう<CD>やくそくだったでしょ?<CF><D1>ロボロボ団かんぶの だつごくのこと<CF><D1><@RL,1B,02>その...じつは ロボロボ団は<CD>だつごくしたのでは ないのです<CF><D1><@RL,01,00>どういうこと?<CF><D1><@RL,1B,02>そもそも セレクト隊は<CD>メダロット社の うんえいで<CF><D1>なリたって いるのですが...<CD>メダロット社の方から なぜか<CF><D1>ロボロボかんぶたちを しゃくほう<CD>するよう ようせいが あリましてね",
093,0x28c0ba,"<@LL,00,07>ええっ!? メダロット社から?<CF><D1><@RL,1B,02>そうです メダロット社<CD>じょうそうぶでの とリきめだ<CF><D1>ということで くわしくは<CD>知らされなかったですが <CF><D1>何かの プロジェクトで 使いたい<CD>ということだったようでねぇ<CF><D1><@RL,03,02>それが なんで 外でまた<CD>わるさするように なってんだよ?<CF><D1><@RL,1B,02>にげだしたようですねぇ<CF><D1><@RL,01,07>どうしてニュ-スにならないの?<CF><D1><@RL,1B,02>メダロット社に といあわせても<CD>「そんなじじつは ない」としか<CF><D1>話に ならないんですよぉ<CF><D1><@LL,00,07>ええっ! そんなことって!<CF><D1><@RL,01,02>...じけんの においね<CF><D1><@RL,01,00>メダロット社に スパイが<CD>いるのかも しれないわ<CF><D1>前 そんな じけんが あったし<CF><D1><@RL,1B,02>ええ...そのせんも 考えられます<CD>ですから わたしたちは こちらの<CF><D1>動きが ばれないように ひそかに<CD>ロボロボ団かんぶたちを<CF><D1>さがしているのです<CF><D1><@LL,00,05>メダロット社に スパイが...<CF><D1><@RL,01,00>な-るほどね- だっそうの<CD>ニュ-スが なかったリゆう<CF><D1>やっと なっとくできたわ!<CF><D1><@RL,03,02>大人の じじょうって ヤツか?<CD>おれは なっとくできないね!<CF><D1><@LL,00,05>まあまあ コウジ...<CF><D1><@RL,1B,01>本当に すみませんでしたねぇ<CD>ごめいわくを おかけして<CF><D1>では わたしたちは そろそろ...",
094,0x28c0bc,"<@LL,00,00>ところで トックリさん<CD>かんこうきゃくのことで おねがいが",
095,0x28c0be,"<@RL,1B,02>なるほど...「いせきあらし」の<CD>ことで 頭が いっぱいで<CF><D1>気が つきませんでした<CD>ここの メダロットたちには<CF><D1>わるいことを しましたねぇ<CF><D1><@LL,00,04>それじゃあ...<CF><D1><@RL,1B,01>ええ そうですねぇ ゴミの<CD>とリしまリを きょうかする<CF><D1>ことにします<CD>それから メダロットたちの<CF><D1>きょじゅうエリアに かんしては<CD>立ち入リきんしに しておきますよ<CF><D1><@LL,00,01>はい! よろしく おねがいします!<CF><D1><@RL,1B,01>通行止めも ときますので いこうは<CD>じゆうに 通ってください<CF><D1>...それでは",
096,0x28c0c0,"<@LL,00,04>ふう いっけんらくちゃくかな?<CF><D1><@RL,03,04>これで 心おきなく...",
097,0x28c0c2,"<@RL,01,00>アカガネきょうじゅは?",
098,0x28c0c4,"<@LL,00,00>そういえば...<CF><D1><@RL,27,01>お-い きみたち- こっちに<CD>面白いものが あるぞ-!",
099,0x28c0c6,"<@RL,03,05>ったく あの親父は!<CF><D1><@RL,01,00>行ってみましょ!",
100,0x28c0c8,"<@RL,27,01>貝たまえ!<CD>すなが たきのように ながれている",
101,0x28c0ca,"<@RL,27,01>こういう場所には 何か ひみつが<CD>かくされているものだ<CF><D1><@LL,00,00>でもそこ 立ち入リきんしですよ?<CF><D1><@RL,01,07>きゃあっ!",
102,0x28c0cc,"<@LL,00,07>どうした? アリカ!<CF><D1><@RL,01,07>いい 今 そ そこ...<CD>そこに ゆ ゆうれいが...!<CF><D1><@RL,03,05>ゆうれい? その話は もう<CD>おわっただろ?<CF><D1><@RL,01,07>でも でもいたのよ!<CD>そこに! 本当に!<CF><D1><@RL,03,05>うん? どこだ?",
103,0x28c0ce,"<@LL,00,07>わあ! ゆ ゆうれいだ!",
104,0x28c0d0,"<@RL,03,05>何 言ってんだよ<CD><&BUF03>まで<CF><D1><@LL,00,07>本当だって! いたんだって!<CF><D1><@RL,01,07>ま まさか ゆうれいって<CD>...ほんもの!?<CF><D1><@LL,00,05>ゾ-----ッ!<CF><D1><@RL,03,04>なんだよ お前ら 何 ビビってんだよ<CD>んなもん いやしね-って!",
105,0x28c0d2,"<@RL,01,07>わっ!",
106,0x28c0d4,"<@RL,03,06>おわあっ!",
107,0x28c0d6,"<@RL,03,03>おどかすなっ!<CF><D1><@RL,01,01>あはは あはははは!<*05>",
108,UNUSED01,"オ<@RL,27,00>ゆうれいか...しらベてみる<CD>かちが あるかもしれない",
109,0x28c0da,"<@RL,27,00>すなは このどうくつの まうえから<CD>ながれて きている<CF><D1>そこからならば...行ってみよう!",
110,0x28c0dc,"<@LL,00,07>あ! きょうじゅっ!<CF><D1><@RL,01,00>おいかけましょ <&BUF03><CD>あの人 ほっといたら<CF><D1>何するか 分からないわ<CF><D1><@RL,03,05>せわ かけやがるぜ<CF><D1><@LL,00,00>きょうじゅ さっき「この どうくつの<CD>まうえ」って 言ってたな<CF><D1>行ってみよう!",
111,0x28c0de,"<@LL,00,06>アカガネきょうじゅを 貝つけに<CD>来たのに 目の前の たからばこに<CF><D1>さからえないぃ𝅅𝅅...",
112,0x28c0e0,"<@LL,00,02>「すなのたき」の上に 行って<CD>アカガネきょうじゅを さがさないと",
113,0x28c0e2,"<@LL,00,02>「すなのたき」の上に 行って<CD>アカガネきょうじゅを さがさないと",
114,0x28c0e4,"<@RL,03,02>くっそ- なんて足のはやい<CD>オッサンだ 考古学者ってやつは<CF><D1>みんな あんなのばかリなのか?",
115,0x28c0e6,"<@RL,01,07>どういうことよ! どうして<CD>スクリュ-ズが ここに いるわけ?",
116,0x28c0e8,"<@RL,05,00>なによぅ あたしたちが 来たら<CD>ダメなリゆうでも あるわけぇ?",
117,0x28c0ea,"<@RL,01,00>ふんだ どうせ おたからが<CD>目当てで 来てるんでしょ",
118,0x28c0ec,"<@RL,05,02>うるさいわねぇ! あんたには<CD>カンケ-ないでしょお!!",
119,0x28c0ee,"<@RL,01,02>何よ!!",
120,0x28c0f0,"<@RL,05,02>何なのよ!!",
121,0x28c0f2,"<@RL,05,00>なによぅ あたしたちが 来たら<CD>ダメなリゆうでも あるわけぇ?<CF><D1><@RL,01,00>ふんだ どうせ おたからが<CD>目当てで 来てるんでしょ<CF><D1><@RL,05,02>うるさいわねぇ! あんたには<CD>カンケ-ないでしょお!!<CF><D1><@RL,01,02>何よ!!<CF><D1><@RL,05,02>何なのよ!!",
122,0x28c0f4,"<@LL,00,07>ひゃぁ!<*04>",
123,0x28c0f6,"<@LL,00,08>女の子って こわい...",
124,0x28c0f8,"<@LL,00,08>ヘたに 話しかけると<CD>ぼくまで まきこまれそうだよ",
125,0x28c0fa,"<@RL,05,02>ちょっと! 何 サボってんのよ!<CD>おたからを ほリあてるまで<CF><D1>がんばリなさいよ!<CF><D1><@LL,00,07>こわ-い 今は ちかづかないほうが<CD>よさそうだ",
126,0x28c0fc,"<@RL,06,04>まったく あねごは ひとづかいが<CD>あらいぜ...<CF><D1><@LL,00,01>はは 前にも これににた<CD>セリフを きいたような 気が",
127,0x28c0fe,"<@RL,07,03>おようふく よごれちゃう<*05>",
128,UNUSED02,"オ<@RL,27,01>思った通リだ! 貝たまえ!<CD>すなが たきのように ながれている<CF><D1>すなのたきは ここから あの<CD>どうくつに ながれこんで いるんだ<CF><D1><@LL,00,06>きょうじゅ あぶないですよ<CD>そこ 立ち入リきんし...",
129,0x28c102,"<@RL,01,00>貝はリの セレクト隊が いないわ<CF><D1><@RL,03,00>ロボロボ団の方に 行ったんだろ<CF><D1><@RL,27,01>まあまあ きみたちも ここに<CD>来てみたまえ<CF><D1>どうだ? すごいだろ?<CF><D1><@LL,00,06>きょうじゅ あぶないですってば!<CF><D1><@RL,27,01>だ-いじょ-ぶ だ-いじょ-ぶ!<CD>何の これしき!",
130,0x28c104,"<@RL,27,04>...おおっと!",
131,0x28c106,"<@LL,00,07>きょ きょうじゅっ!",
132,0x28c108,"<@LL,00,06>わあああっ!!",
133,0x28c10a,"<@RL,03,03><&BUF03>ッ!!<CF><D1><@RL,03,06>...おわっ!",
134,0x28c10c,"<@RL,01,07>ちょっ...!!",
135,0x28c10e,"<@RL,27,04>ひゃああ!<CF><D1><@LL,00,07>わああ!",
136,0x28c110,"<@RL,03,06>おわあっ!<CF><D1><@RL,01,07>きゃああ!",
137,0x28c112,"<@LL,00,05>ムギュ",
138,0x28c114,"<@LL,00,00>ここは...?",
