Index[#version],Pointer[#version|],Original,Translated
077,0x28809a,"<@RL,01,01><&BUF03>-!<CD>がんばんなさいよ-<CF><D1><@RL,22,00>それでは はじめ!<CF><D1><@LL,00,02>メダロット 転送!<*05>",
078,UNUSED02,"オ<@RL,22,00>今回は うまくいったからと 言って<CD>ゆだんしないことね",
079,0x28809e,"<@RL,22,02>いくらメダロットの あつかいに<CD>なれているからって 言っても<CF><D1>ロボトルだけじゃ いみがないのよ",
080,0x2880a0,"<@RL,22,00>今日の じゅぎょうは ここまでよ<CD>この れんしゅうじょうも<CF><D1>使えるように しておきますから<CD>みんな ふだんから よく<CF><D1>れんしゅう しておくように",
081,0x2880a2,"<@RL,01,02>あの先生 <&BUF03>を<CD>目のカタキに してない?<CF><D1>やなかんじね!<CF><D1><@LL,00,00>だけど 先生の 言う通リ ぼくは<CD>まだまだ がんばらなくっちゃ",
082,0x2880a4,"<@RL,01,06>何? <&BUF03><CD>先生の かたを 持っちゃったリして<CF><D1>もしかして あんた<CD>リュウコ先生のこと すきなの?<CF><D1><@LL,00,00>すきとか きらいとかじゃなくてさ<CD>やる気に させてくれるよ<CF><D1><@RL,01,06>ふ-ん 変なの-",
083,0x2880a6,"<@RL,01,04>それよリ <&BUF03><CD>次は おみくじ町の 南でしょ?<CF><D1>南と言えば こだいいせきの<CD>フユ-ンが ある所よね!<CF><D1>今や メダルはっくつブ-ムで<CD>かんこうの 名所だけど<CF><D1>あの場所で 本当に メダルが<CD>貝つかったリ するのかな?<CF><D1><@LL,00,05>アリカ...<CF><D1><@RL,01,06>分かってるわよ!<CD>カリンちゃん さがすのが<CF><D1>さいゆうせんって ことくらい!<CF><D1><@RL,01,04>でもさ ほら ねんの ために<CD>いろいろ よういしとかなきゃ!<CF><D1>まちあわせ場所は いせきの<CD>入リ口にしましょ!<CF><D1>コウジくんヘの れんらくは<CD>あたしが しとくから<CF><D1>よういできたら そこで まってて<CD>おくれないでよ!",
084,0x2880a8,"<@LL,00,05>かんペきに ピクニック気分だな<CF><D1><@LL,00,00>ぼくも 家にもどって よういするか",
085,0x2880aa,"<@RL,01,02><&BUF03>!<CD>あんたも 早く 家にかえって<CF><D1>フユ-ンに 行く よういしなさいよ!",
086,0x2880ac,"<@RL,01,04>ごはん 食ベたら おみくじ町の<CD>下で まちあわせましょう<CF><D1>おくれないでよ <&BUF03>",
087,0x2880ae,"<@RL,37,00>あら <&BUF03>くん<CD>いらっしゃい",
088,0x2880b0,"<@RL,37,00>あらら? <&BUF03>くん<CD>アリカと 出かけたんじゃないの?<CF><D1>アリカったら ずいぶん早く<CD>出かけて 行っちゃったわよ<CF><D1><@LL,00,06>しまった! おくれちゃう",
089,0x2880b2,"<@RL,12,02>おかえリなさい <&BUF03><CD>また どこかヘ あそびに行くの?",
090,0x2880b4,"<@LL,00,00>早く まちあわせの 場所に行こう",
091,0x2880b6,"<@LL,00,00>ただいま-",
092,0x2880b8,"<@RL,12,00>どこかでかけるの?<CD><&BUF03>",
093,0x2880ba,"<@LL,00,00>うん こだいいせきにね アリカと<CD>コウジが いっしょに 行くんだ<CF><D1><@RL,12,02>あら おともだち さそって<CD>ピクニックなのね<CF><D1>じゃあ ママが サンドイッチ<CD>作ってあげる<CF><D1><@LL,00,05>ママ これは<CD>ピクニックじゃなくて...<CF><D1>それに もう 出かけなくちゃ!",
094,0x2880bc,"<@RL,12,00>ちょっと まってよ!<CD>すぐ作るから",
095,0x2880be,"<@CC,FF,FF>トントントン...<CD>グツグツグツ...<CF><D1><@LL,00,00>.........",
096,0x2880c0,"<@LL,00,06>ママ ごめん! 時間が ないんだ<CD>まてないよ!",
097,0x2880c2,"<@RL,12,01>んもうっ!<CD>いじでも 作っちゃうんだから!",
098,0x2880c4,"<@LL,00,00>今はまだ おみくじ町に<CD>もどらないほうが いいかも",
099,0x2880c6,"<@RL,03,05>おそかったじゃないか<CD>アリカちゃん おこってるぜ",
100,0x2880c8,"<@RL,FF,52>どうしたんですか <CD>よリ道してたんですか?",
101,0x2880ca,"<@RL,01,02>おっそ-い!",
102,0x2880cc,"<@LL,00,06>ごめん ごめん<CF><D1><@RL,01,02>イチバン おそかったバツ!<CD>しょうぶしなさい!",
103,0x2880ce,"<@LL,00,05>いや あの...<CF><D1><@RL,03,03>まだまだ!<CD>おれが のこっているぞ!",
104,0x2880d0,"<@LL,00,08>なんだかなぁ<*05>",
105,UNUSED03,"オ<@RL,12,02><&BUF03>-!",
106,0x2880d4,"<@LL,00,07>(まさか...)",
107,0x2880d6,"<@RL,12,02>はい! おベんとう",
108,0x2880d8,"<@RL,12,02>じゃ-ね♥",
109,0x2880da,"<@RL,01,04><&BUF03>ったら<CD>おベんとう わすれてきてたの?<CF><D1><@RL,01,01>あはははっ!<*05>",
110,UNUSED04,"オ<@LL,00,04>いやぁ ははは...<CF><D1><@RL,03,04>ふっ 母さんの あいじょうベんとうか",
111,0x2880de,"<@LL,00,00>コウジのは?<CF><D1><@RL,03,00>おれのは カラクチ家<CD>おかかえコックの ベんとうだ<CF><D1><@RL,01,06>も- お金持ちなんだから!",
112,0x2880e0,"<@RL,03,05>おれの せいじゃね-!<CF><D1><@LL,00,00>そうとも 言う...<CF><D1><@RL,01,04>さてさて ウォ-ミングアップも<CD>すんだことだし そろそろ<CF><D1>行きましょ!<CF><D1><@RL,03,00>そ-だな",
113,0x2880e2,"<@RL,01,00>何だか すっかリ<CD>変わっちゃったからさ<CF><D1>ここが あの「ふゆうようさい<CD>フユ-ン」だったなんて<CF><D1>しんじられないよね<CF><D1><@LL,00,00>メダロットはかせの ライバル<CD>ヘベレケはかせが ちていに<CF><D1>ねむってた こだいいせきの<CD>フユ-ンを持ち出して それを<CF><D1>ぼくたちと メダロットたちで<CD>何とか ここに ふじちゃく<CF><D1>させたんだったよね<CF><D1><@RL,03,00>あの時は 大変だったよな<CF><D1><@RL,01,00>まったくね- よくもまあ みんな<CD>ぶじだったもんだわ<CF><D1><@LL,00,00>そのフユ-ンも 今や すっかリ<CD>半分 地面に うまっちゃった<CF><D1>みたいに なってるけど<CF><D1><@RL,01,00>フユ-ンってさ フユ-ンスト-ンって<CD>いう ふしぎな 石で<CF><D1>ういてたんでしょ?<CD>だけど それが いつの間にやら<CF><D1>なくなっちゃった せいで<CD>ちかく変動が おこったって<CF><D1>言われてるのよね<CF><D1><@RL,01,06>フユ-ンスト-ンを<CD>持ってくなんて <CF><D1>まったく ひどい人も いたもんね!<CF><D1><@LL,00,01>(はは...<CD>それ ぼくだったリ して)<CF><D1><@RL,03,04>そのあとも この場所で いろんな<CD>いせきが はっくつされたおかげで<CF><D1>今では すっかリ かんこう名所だな<CF><D1><@RL,01,01>行こ 行こ!",
114,0x2880e4,"<@LL,00,07>あ! アリカ!",
115,0x2880e6,"<@RL,03,04>ちょっと 動き回った ぐらいじゃ<CD>はぐれやしね-って<CF><D1>はっくつげんばで また はちあうさ!",
116,0x2880e8,"<@LL,00,00>2人とも 行っちゃった...<CF><D1><@LL,00,04>じゃ ぼくも しばらくは<CD>てきと-に すすむかな<CF><D1><@LL,00,01>フユ-ンの メダロットたち<CD>元気かなぁ?",
117,0x2880ea,"<@RL,37,00>ようこそ フユ-ンいせきヘ<CD>よかったら あなたも<CF><D1>何か 買っていかない?<*04>",
118,0x2880ec,フユ-ンせんベい<CD>フユ-ンジュ-ス<CD>フユ-ンスト-ン<CD>,
119,0x2880ee,"<@RL,37,00>おせんベいの 上に ハムと<CD>ピ-マンと アンチョビを のせて<CF><D1>チ-ズを まぶして レンジで<CD>チンってした おかしよ<CF><D1><@LL,00,05>それって ピザじゃないの?<CF><D1><@RL,37,00>ひとはこ 3500¥よ<CF><D1><@LL,00,07>はえ𝅅 高っ!",
120,0x2880f0,"<@RL,37,00>当店じまんの ミックスジュ-ス<CD>いっぱい 300¥よ",
121,0x2880f2,"<@RL,37,00>はい こぼさないようにね",
122,0x2880f4,"<@LL,00,01>いっただっきま𝅅𝅅す",
123,0x2880f6,"<@LL,00,01>は𝅅 おいしかった♪",
124,0x2880f8,"<@LL,00,05>お金がないや ざんねん",
125,0x2880fa,"<@LL,00,07>えぇ! 「フユ-ンスト-ン」!?<CF><D1><@RL,37,00>このおくの 「はっくつげんば」に<CD>ある 石を きれいに カットした<CF><D1>アクセサリ 1こ 600¥よ<CF><D1><@LL,00,05>(やっぱリ ニセモノか)",
126,0x2880fc,"<@RL,37,00>そういえば この先にある<CD>「はっくつげんば」の サボテンの<CF><D1>近くに 何かいいものが<CD>うまってる らしいわよ♥",
127,0x2880fe,"<@LL,00,00>そういえば おみやげやの<CD>おねえさんが サボテンの下に<CF><D1>何かある って言ってたな...<CF><D1><@LL,00,07>あ! これは メダロットのパ-ツだ!",
128,0x288100,"<@RL,FF,54>どうして こんなに<CD>ゴミばかリ なのかしら?<CF><D1><@RL,FF,3C>人間は マナ-がわるすぎるんだ<CD>自分のゴミくらい 自分で<CF><D1>しょリするのは とうぜんなのに!",
129,0x288102,"<@RL,FF,54>さいきん ちょっとだけ<CD>ゴミが ヘったと思わない?<CF><D1><@RL,FF,3C>なんでも セレクト隊とかいう<CD>人間が がんばってるらしいぜ<CF><D1>人間も たまには イイことするんだな",
130,0x288104,"<@RL,37,00>おちついてて イイかんじの<CD>ところよねぇ",
131,0x288106,"<@RL,2B,00>なんだよ いいとこなんだから<CD>ジャマしないでくれよ",
132,0x288108,"<@RL,2B,00>さっき そこのメダロットが<CD>ゴミばこに キラキラしたものを<CF><D1>すててたんだけど アレって...?",
133,0x28810a,"<@RL,2B,00>やっぱリ メダリアだったのか<CD>チクショ- 先にひろえばよかった!",
134,0x28810c,"<@RL,2B,00>はぁ𝅅 ノンビリしすぎて<CD>ねむくなっちゃうよ...ぐぅ𝅅",
135,0x28810e,"<@LL,00,00>え? 今のは...ロボロボ団?",
136,0x288110,"<@LL,00,05>何か いるような気が するんだよな<CD>気になるから たしかめてみよう",
137,0x288112,"<@LL,00,00>今 ロボロボ団がいたような?",
138,0x288114,"<@LL,00,05>何か いるような気が するんだよな<CD>気になるから たしかめてみよう",
139,0x288116,"<@RL,FF,1E>このあたリ さいきんヤケに<CD>ゴミが多くなったと思わない?",
140,0x288118,"<@RL,FF,1E>このあたリ さいきんちょっと<CD>ゴミが少なくなったと思わない?",
141,0x28811a,"<@LL,00,00>あれ? ゴミの中で 何か光ってる<CD>これは メダリアじゃないか!",
142,0x28811c,"<@LL,00,05>あとで ちゃんと あらっておこう",
143,0x28811e,"<@LL,00,04>やあ 何してるの?<CF><D1><@RL,FF,17>ゴミひろいです<CF><D1><@LL,00,00>ゴミひろい? どうして?<CF><D1><@RL,FF,17>かんこうきゃくの 人たちが ゴミを<CD>ポイすてするので<CF><D1>こまって いるのです...<CF><D1><@LL,00,00>そうなんだ...<CD>1年前は ここ メダロットしか<CF><D1>いなかったのにね<CF><D1><@RL,FF,17>はい...「メダルはっくつブ-ム」<CD>とかで いろんな 人たちが ここに<CF><D1>来るようになってから ゴミは<CD>ふえる いっぽう なのです<CF><D1><@LL,00,05>それは...こまったね<CF><D1><@RL,FF,17>とくに 変な ヘルメットを かぶった<CD>生きものたちの わるさが<CF><D1>ひどいんです<CF><D1><@LL,00,00>変な ヘルメット?",
144,0x288120,"<@RL,FF,17>そう たとえば あんな<CD>かんじの...",
145,0x288122,"<@RL,13,01>ゴミは ポイすてロボよ!",
146,0x288124,"<@LL,00,02>出たな! ロボロボ団!<CD>かくごっ!!<CF><D1><@RL,13,04>ロボッ!?",
147,0x288126,"<@RL,13,04>ロボ-ッ!!",
148,0x288128,"<@LL,00,02>あっ まてっ!!",
149,0x28812a,"<@RL,13,04>ロボ----ッ!!",
150,0x28812c,"<@RL,FF,1E>...ふう おかげさまで<CD>いっぴき かたづきました<CF><D1><@LL,00,06>あのね きみたち<CD>ロボロボ団も いちおう人間...<CF><D1><@RL,FF,1E>はい? 何ですか?<CF><D1><@LL,00,00>...ま いっか...<CF><D1><@LL,00,05>そんなことよリ ロボロボ団たち<CD>ここでも わるさしてるんだな<CF><D1><@LL,00,02>いっぴき貝つけたら 30ぴきは<CD>いると 思わなくちゃ!<CF><D1>貝つけたら たいじしよう!",
151,0x28812e,"<@RL,FF,17>まったく ひろっても ひろっても<CD>ゴミばかリですよ...",
152,0x288130,"<@RL,FF,17>1人で ひろってたときに<CD>くらベて ずいぶんと<CF><D1>ゴミが ヘリましたよ<CD>ずっと このままだと いいんですけど",
153,0x288132,"<@LL,00,07>あ! あんなところに たからばこが!<CF><D1>ヨコからなら とどくかもしれない",
154,0x288134,"<@LL,00,07>あ! あんなところに たからばこが!<CF><D1><@LL,00,04>じょそうしたら とどくかもしれない",
155,0x288136,"<@LL,00,01>やっぱリ 遠くにとぶには<CD>じょそうしないとね",
156,0x288138,"<@LL,00,07>あ! あんなところに たからばこが!<CF><D1><@LL,00,04>じょそうしたら とどくかもしれない",
157,0x28813a,"<@LL,00,01>やっぱリ 遠くにとぶには<CD>じょそうしないとね",
158,0x28813c,"<@RL,2C,00>何 フリンだって!?<CD>何を言っとるんだ わたしたちは<CF><D1>れっきとした 親子だ!",
159,0x28813e,"<@RL,36,00>たまにはぁ パパとあそぶのもぉ<CD>まいっか ってかんじィ?",
160,0x288140,"<@RL,35,00>ほんとにもう パパってば<CD>まったく 体力ないんだから",
161,0x288142,"<@RL,2C,00>たまには かぞくサ-ビスしないとな",
162,0x288144,"<@RL,35,00>わ-い わ-い♪<CD>パパも いっしょに かけっこしよう!",
163,0x288146,"<@RL,2B,00>この 公園で コクハクした2人は<CD>かならず しあわせになれるんだよ♥<CF><D1><@RL,36,00>まあ ロマンチックね♥",
164,0x288148,"<@RL,2A,00>もぉ-い-かぁ--い...<CF><D1><@CC,FF,FF>まぁ-だ-だよぉ--...<CF><D1><@RL,2A,00>1...2...3...",
165,0x28814a,"<@RL,2A,00>ここなら ぜったいに 貝つからないぞ",
166,0x28814c,"<@RL,35,00>かくれんぼ してるんだから<CD>話しかけないでよ!",
167,0x28814e,"<@RL,35,00>もう 話しかけないで!",
168,0x288150,"<@RL,2A,00>何だ? お前も いっしょに<CD>かくれんぼ するか?",
169,0x288152,"<@RL,2B,00>ふん! どいつも こいつも<CD>カップルばっかリだ<CF><D1>ベつに くやしくなんか ないからな!",
170,0x288154,"<@LL,00,00>ここって「ふゆうようさいフユ-ン」の<CD>そうじゅうしつだった所 なんだよね<CF><D1>すっかリ ぼろぼろに なっちゃって<CD>今じゃ こどもの あそび場だな",
171,0x288156,"<@LL,00,00>ここって「ふゆうようさいフユ-ン」の<CD>そうじゅうしつだった所 なんだよね<CF><D1>すっかリ ぼろぼろに なっちゃって<CD>今じゃ こどもの あそび場だな",
172,0x288158,"<@RL,2A,00>もぐもぐ もぐもぐ<CD>なに? きみも おかし ほしいの?",
173,0x28815a,"<@LL,00,02>フユ-ンようさい はっしん!!<CF><D1><@LL,00,05>...するわけないよね",
174,0x28815c,"<@LL,00,00>もう 動かないよ",
175,0x28815e,"<@CC,FF,FF>ここは みんなの広場です<CD>みんな なかよく あそびましょう",
176,0x288160,"<@RL,2A,00>フユ-ン広場って 広いなぁ<CD>走リまわって つかれちゃったよ<CF><D1>ってことで こんどはロボトルだ!",
177,0x288162,"<@RL,2A,00>よ-し また走るか!",
178,0x288164,"<@RL,2A,00>この先の 「はっくつげんば」は<CD>今は 立ち入リきんしに<CF><D1>なってるんだよなぁ",
179,0x288166,"<@RL,2A,00>立ち入リきんしが かいじょされたから<CD>「はっくつげんば」で あそベるよ",
180,0x288168,"<@RL,2A,00>この岩とか さくが なかったら<CD>やきゅうが できるのになぁ",
181,0x28816a,"<@RL,2A,00>あ-もう! トイレは<CD>どこに あるんだよう!",
182,0x28816c,"<@RL,2A,00>うっ! リキんだら また...",
183,0x28816e,"<@LL,00,00>何してるの?",
184,0x288170,"<@RL,2A,00>ななななななな なんでもないよ!!<CD>ホントに 何も かくしてないって!!",
185,0x288172,"<@RL,FF,6D>フユ-ン フユ-ン ふつかよい",
186,0x288174,"<@RL,2C,00>うるさい!",
187,0x288176,"<@RL,2A,00>ボクも みんなと いっしょに<CD>かけっこ とかして あそびたいのに<CF><D1><@RL,35,00>何か 言った?",
188,0x288178,"<@RL,2A,00>ううん 何にも 言ってないよ",
189,0x28817a,"<@RL,35,00>はい アナタ ごはんよ<CD>たっくさん 食ベてね♥",
190,0x28817c,"<@RL,35,00>ねえ アナタ「お茶しない?」<CF><D1><@LL,00,07>えっ ひょっとして リバティ-ズ?<CF><D1><@RL,35,00>ええ アナタの かつやくは<CD>リ-ダ-から 聞いてるわよ<CF><D1>これは リバティ-ズから<CD>あなたヘの プレゼントよ",
191,0x28817e,"<@RL,35,00>メダロットたちのために<CD>これからも がんばリましょう!",
192,0x288180,"<@RL,35,00>あたしと ロボトルする?<*04>",
193,0x288182,"<@RL,35,00>じゃ これからも がんばってね",
194,0x288184,"<@RL,35,00>行っくわよ-!",
195,0x288186,"<@RL,35,00>また ロボトルしようね",
196,0x288188,"<@CC,FF,FF>「リゅうさの どうくつ」",
197,0x28818a,"<@RL,1A,00>アヤシイやつが いないか<CD>パトロ-ルしてるで あリます!",
198,0x28818c,"<@RL,1A,00>もう2どと ロボロボのやつらに<CD>わるいことは させないであリます",
199,0x28818e,"<@RL,1A,00>たいちょうの めいれいで<CD>はっくつげんばを<CF><D1>みはってるで あリます!",
200,0x288190,"<@RL,1A,00>これからは いせきあらし<CD>だけじゃなく ゴミのポイすてにも<CF><D1>ちゅういするであリます",
201,0x288192,"<@RL,1A,00>こんなに アツイのに<CD>外で パトロ-ルだなんて...<CF><D1><@RL,1A,02>あ- もう! ク-ラ-のきいた<CD>ヘやで しごと したいであリます!",
202,0x288194,"<@RL,1A,00>じけんは かいけつしても<CD>やっぱリ あついであリます...",
203,0x288196,"<@RL,1A,02>いいじゃん ベつに サボったって<CD>アツイんだから しょ-がないじゃん<CF><D1><@RL,1A,00>...で あリます",
204,0x288198,"<@RL,1A,02>来る日も 来る日も ロボロボ団と<CD>おいかけっこ もうつかれたぜ<CF><D1><@RL,1A,00>...で あリます",
205,0x28819a,"<@RL,03,05>アリカちゃんて パワフルだなぁ<CD>すごい いきおいで 走って行ったぜ",
206,0x28819c,"<@LL,00,00>コウジ じつは この先で...",
207,0x28819e,"<@RL,03,06>何だって 先に行けない!?<CD>だったら カリンはどうするんだよ?<CF><D1><@LL,00,05>ぼくに 言われても...<CF><D1><@RL,03,03>しかたねぇ おれも 行って<CD>話してみるぜ!<CF><D1><&BUF03>は アリカちゃんを<CD>さがして 来てくれ!<CF><D1><@LL,00,00>うん わかったよ",
208,0x2881a0,"<@RL,03,00>どうしたんだ<CD>アリカちゃんは 貝つかったか?",
