Index[#version],Pointer[#version|],Original,Translated
051,0x2b8066,"<@RL,23,02>また ロボトルしようぜ",
052,0x2b8068,"<@RL,23,02>よう <&BUF03><CD>ゆうしょうしたんだってな<CF><D1><@LL,00,04>うん けっきょく 天王<CD>みんなと ロボトルする<CF><D1>ハメに なっちゃったけどね<CF><D1><@RL,23,02>で プレゼントってのは<CD>いったい 何だったんだ?<CF><D1><@LL,00,05>それが 変なあんごうを<CD>おしえられただけで<CF><D1>まったく いみが わからないんだ<CF><D1><@RL,23,00>そうなのか?<CF><D1><@RL,23,02>ま お前だったら それでも<CD>何とか なるだろ? ガンバレよ",
053,0x2b806a,"<@RL,22,00>ミズチ そろそろ かえリましょう",
054,0x2b806c,"<@RL,23,04>ああ すぐ行くよ",
055,0x2b806e,"<@RL,23,02>じゃあ またな<CF><D1><@LL,00,04>うん リュウコ先生と なかよくね<CF><D1><@RL,23,03>よけいな おせわだ",
056,0x2b8070,"<@LL,00,00>ミズチと リュウコ先生って<CD>まるで ともだち みたいだ<CF><D1><@LL,00,04>ああいう おねえさんって いいな",
057,0x2b8072,"<@RL,22,00>わたしは ミズチみたいに<CD>あまくないわよ",
058,0x2b8074,"<@RL,22,00>ロボトルだけじゃなくて<CD>学校のベんきょうも しなさいね",
059,0x2b8076,"<@LL,00,05>リュウコ先生 通れないです...<CF><D1><@RL,22,04>あら ごめんなさい",
060,0x2b8078,"<@RL,22,02>テンリョウくん ゆうしょうおめでとう<CD>さすがは わたしの おしえごだわ<CF><D1><@RL,23,02>ヘっ ちょうしいいぜ",
061,0x2b807a,"<@RL,22,01>何よ ミズチ もんくあるの!?",
062,0x2b807c,"<@RL,23,00>ベ𝅅つに𝅅𝅅<CF><D1><@RL,22,01>フンッ!<CF><D1><@RL,23,01>ヘッ!<CF><D1><@LL,00,01>ケンカするほど なか...",
063,0x2b807e,"<@RL,23,01>ちがう!<CF><D1><@RL,22,01>ちがうわよ!",
064,0x2b8080,"<@LL,00,08>うううう...",
065,0x2b8082,"<@RL,22,02>おめでとう テンリョウくん<CF><D1><@LL,00,01>あリがとうございます",
066,0x2b8084,"<@LL,00,07>しゅリけんに ニンジャの刀!?<CF><D1>こういうのって ふつうに<CD>売ってて いいの?<CF><D1><@LL,00,00>あ ゴムで できてるのか",
067,0x2b8086,"<@LL,00,00>シノビックパ-クの パ-ツは...<CF><D1><@LL,00,05>やっぱリ 「ニンジャ型」 と<CD>「くのいち型」 か",
068,0x2b8088,"<@LL,00,01>ヘぇ ニンジャのふく とか<CD>おいてるんだぁ ちょっとほしいかも",
069,0x2b808a,"<@LL,00,07>すごい! ほんもののニンジャの<CD>ぶきが かざってある!",
070,0x2b808c,"<@RL,31,00>貝るのは いいが<CD>さわっては ダメでゴザルよ!",
071,0x2b808e,"<@RL,20,02>あっ <&BUF03>くん<CD>きみも まきものを さがしてるの?<CF><D1><@LL,00,01>うん そうなんだ<CF><D1><@LL,00,00>ハクマも ごうかプレゼントが<CD>ほしくて まきものをあつめてるの?<CF><D1><@RL,20,03>うん ビャクヤが 「もしかしたら<CD>プレゼントが シンラむらふっこうの<CF><D1>やくに立つかもしれない」<CD>って 言うもんだから...",
072,0x2b8090,"<@RL,67,00>ハクマさま そろそろ行きましょう<CD>もうここには 用はあリません<CF><D1><@RL,20,00>わかったよ ビャクヤ<CF><D1><@RL,20,02>じゃあ またね",
073,0x2b8092,"<@LL,00,00>ぼくも まけられないや",
074,0x2b8094,"<@LL,00,04>あっ ハクマに ビャクヤ<CF><D1><@RL,20,02>やあ <&BUF03>くん<CD>ここって 面白いね<CF><D1>色んなところに しかけがあって<CF><D1><@LL,00,01>うん テレビで貝る ニンジャやしき<CD>みたいな かんじだよね<CF><D1><@RL,20,00>ひょっとしたら まきものも<CD>どこか ヒミツのヘやとかに<CF><D1>かくされてたリして<CF><D1><@LL,00,04>はは それだったら お手上げだね",
075,0x2b8096,"<@RL,67,00>ハクマさま そろそろ行きましょう<CD>もうここには 用はあリません<CF><D1><@RL,20,00>わかったよ ビャクヤ<CF><D1><@RL,20,02><&BUF03><CD>くん またね",
076,0x2b8098,"<@LL,00,00>ぼくも まけられないや",
077,0x2b809a,"<@RL,67,00>何だ? お前も まきものを<CD>あつめているのか?<CF><D1>わるいが プレゼントは<CD>わたしたちが いただくぞ",
078,0x2b809c,"<@RL,67,00>ハクマさま そろそろ まきものを<CD>さがしに 行きませんと<CF><D1><@RL,20,03>(気をつかってくれてるのは<CD>わかるけど できれば もう少し<CF><D1>ゆっくリさせてほしいな...)<CF><D1><@LL,00,01>ハクマ",
079,0x2b809e,"<@RL,20,02>あっ <&BUF03>くん<CF><D1><@RL,67,00>何だ またお前か<CF><D1><@LL,00,04>ハクマたちは まきもの<CD>あつまってる?<CF><D1><@RL,20,03>ううん まだ貝つかってないんだ<CD><&BUF03>くんは?",
080,0x2b80a0,"<@LL,00,05>それが ぜんぜんあつまらなくて<CF><D1><@RL,20,00>そっか じゃ おたがい<CD>がんばろうね<CF><D1><@LL,00,01>うん がんばって あつめよう",
081,0x2b80a2,"<@LL,00,04>うん まあ少しね<CF><D1><@RL,20,04>ヘえ すごいなぁ<CD>さすが <&BUF03>くん<CF><D1><@LL,00,01>いやぁ それほどでも<CF><D1><@RL,20,02>ぼくも がんばって<CD>まきものを さがすことにするよ<CF><D1><@LL,00,01>うん がんばろうね",
082,0x2b80a4,"<@LL,00,00>さてと 次は どこをさがそうかな?",
083,0x2b80a6,"<@RL,67,03>まったく いったいどこに<CD>かくれているのだ!",
084,0x2b80a8,"<@LL,00,00>あ ハクマ また合ったね<CF><D1><@RL,20,02><&BUF03>くん<CF><D1><&BUF03>くんは もう<CD>まきもの そろえちゃった?<CF><D1><@LL,00,05>それが なかなかニンジャが<CD>貝つからなくて まだ全部は<CF><D1>そろってないんだ",
085,0x2b80aa,"<@RL,67,00>ハクマさま そろそろ<CD>次の場所ヘ さがしに行きましょう",
086,0x2b80ac,"<@RL,20,04>え もう行くのかい?<CD>わかったよ",
087,0x2b80ae,"<@RL,20,02>じゃ <&BUF03>くん またね<CF><D1><@LL,00,01>うん またね",
088,0x2b80b0,"<@RL,20,02>じゃ <&BUF03>くん またね<CF><D1><@LL,00,01>うん またね",
089,0x2b80b2,"<@RL,20,02>じゃ <&BUF03>くん またね<CF><D1><@LL,00,01>うん またね",
090,0x2b80b4,"<@LL,00,00>ぼくも がんばって<CD>のこリのニンジャを さがそう",
091,0x2b80b6,"<@RL,20,02>やっぱリ ビャクヤはすごいなぁ<CD>ニンジャを 貝つけたら<CF><D1>あっという間に つかまえちゃったよ",
092,0x2b80b8,"<@RL,20,02>もう まきものを さがす<CD>ひつようは なくなったから<CF><D1>これからは シノビックパ-クを<CD>ゆっくリ 貝学するよ<CF><D1>そうだ せっかく時間もできたし<CD>ちょっと ロボトルしようよ",
093,0x2b80ba,"<@RL,20,02>よかったら またロボトルしようね",
094,0x2b80bc,"<@RL,20,02>ロボトルかい? よ-し まけないよ",
095,0x2b80be,"<@RL,20,02>やっぱリ ゆうしょうは<CD><&BUF03>くんか-<CF><D1>ロボトルで <&BUF03>くんに<CD>勝てる人なんて いないもんね<CF><D1><@LL,00,01>いやぁ あはは<CF><D1><@LL,00,04>ハクマたちも そろそろ かえるの?<CF><D1><@RL,20,02>うん もうおそくなってきたしね<CF><D1><@LL,00,00>そうだよね<CF><D1><@RL,20,02><&BUF03>くんも<CD>また 「シンラのむら」 に<CF><D1>あそびに 来てよね<CF><D1><@LL,00,01>うん ぜったい行くよ!",
096,0x2b80c0,"<@RL,67,00>ハクマさま そろそろ",
097,0x2b80c2,"<@RL,20,00>うん 行こうか ビャクヤ",
098,0x2b80c4,"<@LL,00,00>あの 2人が いれば<CD>「シンラのむら」 は<CF><D1>いいむらに なるよね",
099,0x2b80c6,"<@LL,00,04>ビャクヤ",
100,0x2b80c8,"<@RL,67,02>わっ! な 何だ<CD>わたしに な 何か用か?<CF><D1><@LL,00,04>ビャクヤ まきもの持ってるでしょ?<CD>それをかけて ロボトルで<CF><D1>しょうぶして ほしいんだ<CF><D1><@RL,67,03>くっそ-! せっかく<CD>1本だけ 持っておいて<CF><D1>ほかのやつが のこリの3本を<CD>あつめたところで いちどに<CF><D1>うばってやろうと 思っていたのに<CF><D1><@LL,00,06>(せ せこい...)<CF><D1><@RL,67,03>ふん 知られたからには<CD>しかたがない アトラクションの<CF><D1>ル-ルにしたがって<CD>お前と しんけんロボトルだ!",
101,0x2b80ca,"<@LL,00,04>やあ ビャクヤ きみも<CD>まきものを とったんだって?<CF><D1><@RL,67,01>ふんっ そういう お前は<CD>どうなんだ?<CF><D1><@LL,00,00>じつは ぼくも 持ってるんだ<CF><D1><@RL,67,01>なるほど そういうことなら<CD>話がはやい<CF><D1><@RL,67,03>おたがいの まきものを かけて<CD>しんけんロボトルだ!",
102,0x2b80cc,"<@LL,00,01>やった- ぼくの勝ちだ!",
103,0x2b80ce,"<@RL,67,00>ハクマさま まけてしまいました<CF><D1><@RL,20,02>気にしなくてもいいよ ビャクヤ<CF><D1>ごうかプレゼントなんか なくても<CD>きみが ぼくをたすけてくれるなら<CF><D1>「シンラのむら」は きっと<CD>ここみたいに 楽しいむらになるよ<CF><D1><@RL,67,00>ハクマさま...<CF><D1><@LL,00,05>あのぉ まきものを",
104,0x2b80d0,"<@RL,67,03>ふん わかっておる! ホラ",
105,0x2b80d2,"<@LL,00,01>ヘヘヘ やったね",
106,0x2b80d4,"<@RL,67,00>まきものは あきらめたが<CD>お前に ロボトルでまけたのだけは<CF><D1>なっとくできん! もういちど<CD>しんけんロボトルだ!",
107,0x2b80d6,"<@RL,67,02>何だと あの まきものが<CD>ごうかプレゼントだったのか?<CF><D1><@RL,67,03>ふん あんなものでは<CD>「シンラのむら」 のふっこうには<CF><D1>やくに 立ちそうにないな",
108,0x2b80d8,"<@RL,41,00>アンタ! コクエン会長が<CD>さがしてる メイド少女だね!",
109,0x2b80da,"<@LL,00,06>わわっ コクエンのなかまだ!<CF><D1><@RL,41,00>まちなっ!",
110,0x2b80dc,"<@LL,00,06>どどどど どうしよ𝅅...",
111,0x2b80de,"<@LL,00,07>そうだ!",
112,0x2b80e0,"<@RL,41,00>いつまでも にげてんじゃ...<CF><D1>チッ メイド少女じゃない<CD>いったい どこに にげたんだい",
113,0x2b80e2,"<@LL,00,00>また ビャクヤのふくに<CD>たすけられてしまった",
114,0x2b80e4,"<@RL,41,00>アンタ! コクエン会長が<CD>さがしてる メイド少女だね!",
115,0x2b80e6,"<@LL,00,06>わわっ コクエンのなかまだ!<CF><D1><@RL,41,00>まちなっ!",
116,0x2b80e8,"<@LL,00,06>どどどど どうしよ𝅅...",
117,0x2b80ea,"<@LL,00,07>そうだ!",
118,0x2b80ec,"<@RL,41,00>いつまでも にげてんじゃ...<CF><D1>チッ メイド少女じゃない<CD>いったい どこに にげたんだい",
119,0x2b80ee,"<@LL,00,00>また ビャクヤのふくに<CD>たすけられてしまった",
120,0x2b80f0,"<@RL,1C,00>さてと",
121,0x2b80f2,"<@LL,00,07>(コ コクエン!?)",
122,0x2b80f4,"<@RL,1F,03>あいつら そろそろ<CD>「メイド少女」 をつかまえたかな?<CF><D1><@RL,1F,00>...ん?",
123,0x2b80f6,"<@RL,1F,00>このあたリから 「メイド少女」の<CD>においがする",
124,0x2b80f8,"<@LL,00,08>(どんな はな してるんだよ𝅅!)",
125,0x2b80fa,"<@RL,1F,00>近いな<CF><D1><@LL,00,08>(ひえ𝅅𝅅!)",
126,0x2b80fc,"<@RL,1F,02>においが つよくなった!<CD>やはリ この近くにいるのか?",
127,0x2b80fe,"<@RL,1F,00>チッ! このあたリには<CD>もういないのか?",
128,0x2b8100,"<@LL,00,03>じゅみょうが ちぢむ...",
129,0x2b8102,"<@RL,47,00>メイド!!",
130,0x2b8104,"<@LL,00,06>うわぁ𝅅𝅅𝅅𝅅𝅅!!",
131,0x2b8106,"<@RL,47,00>まちやがれっ!",
132,0x2b8108,"<@RL,01,00><&BUF03>...<CD>あんたも 大変なのね",
133,0x2b810a,"<@RL,47,00>メイド!!",
134,0x2b810c,"<@LL,00,06>うわぁ𝅅𝅅𝅅𝅅𝅅!!",
135,0x2b810e,"<@RL,47,00>まちやがれっ!",
136,0x2b8110,"<@RL,01,00><&BUF03>...<CD>あんたも 大変なのね",
137,0x2b8112,"<@RL,47,00>メイド!!",
138,0x2b8114,"<@LL,00,06>うわぁ𝅅𝅅𝅅𝅅𝅅!!",
139,0x2b8116,"<@RL,47,00>まちやがれっ!",
140,0x2b8118,"<@RL,01,00><&BUF03>...<CD>あんたも 大変なのね",
141,0x2b811a,"<@RL,47,00>何て にげあしのはやい<CD>メイドなんだ くっそぉ!",
142,0x2b811c,"<@LL,00,02>ふぅ たすかったみたいだ...",
143,0x2b811e,"<@RL,1F,03>せっかくだから ちょっと<CD>あそんでいくか? メイド少女♥",
144,0x2b8120,"<@RL,1F,03>また あそぼうぜ<CF><D1><@RL,1F,01>ロボトルじゃなくても<CD>あいてしてやるからよぉ♥",
145,0x2b8122,"<@RL,1F,03>やっぱリ メイド少女が<CD>ゆうしょうしたのか<CF><D1><@RL,1F,01>さすがは オレさまが みそめた<CD>女だぜ いやぁ ユカイ ユカイ<CF><D1><@LL,00,02>(ぼくは 男だ!)<CF><D1><@RL,1F,00>じゃ さっそく ゆうしょういわいに<CD>これから オレさまと<CF><D1><@RL,1F,03>夜の町に デ-トと しゃれこむか<CD>とうぜん お前は メイドでな♥",
146,0x2b8124,"<@LL,00,07>しまった! やっぱリ コクエンには<CD>会わずに 先に かえるベきだった!",
147,0x2b8126,"<@RL,1F,03>そんなに こわがるなよ<CD>...さあ",
148,0x2b8128,"<@RL,40,00>コクエン会長--!!<CF><D1>たった今 かいいんナンバ-6番から<CD>ジャクナン小学校に<CF><D1>「メイドしすう 80パ-セントの<CD>女の子がいる」 という知らせが!",
149,0x2b812a,"<@RL,1F,02>何!? メイド80パ-セントだと!",
150,0x2b812c,"<@RL,1F,02>お前たち すぐに<CD>ジャクナンに むかうぞ!<CF><D1><@RL,47,00>ハッ!",
151,0x2b812e,"<@LL,00,05>けっきょく だれでも いいのか?",
152,0x2b8130,"<@RL,41,00>だてに スケバンやってないよ!",
153,0x2b8132,"<@RL,41,00>いくらでも かかってきなさい!",
154,0x2b8134,"<@RL,41,00>いちど 勝ったからって<CD>いい気に なってんじゃないわよ!",
155,0x2b8136,"<@RL,47,00>コクエン会長の そばできたえた<CD>ロボトルの院を あじわえ!",
156,0x2b8138,"<@RL,47,00>ヘっ うぜぇぜ...",
157,0x2b813a,"<@RL,47,00>会長が 本気で ケンカしたら<CD>お前なんて 目じゃないんだぜ!<CF><D1><@LL,00,08>(本気になられて たまるか...)",
158,0x2b813c,"<@RL,1F,03>ヘヘヘっ やっぱリ来たな<CD>お目当ては この まきものか<CF><D1>わざわざ ロボトルなんてしなくても<CD>オレさまの こいびとになれば<CF><D1>まきものくらい...<CF><D1><@LL,00,02>ロボトルだ---!!!!",
159,0x2b813e,"<@RL,1F,05>わっ わかったよ...<CD>ロボトルしてやるから<CF><D1>そんなに おこるんじゃねぇよ<CF><D1><@RL,1F,02>ただし ロボトルするんだったら<CD>オレも 本気で いかせてもらうぜ!",
160,0x2b8140,"<@RL,1F,05>のぉ𝅅𝅅!! メイド少女-!<CD>オレを 貝すてないでくれぇ!!<CF><D1><@LL,00,00>どうでもいいから<CD>まきものを わたしてよ<CF><D1><@RL,1F,01>そんなことなら おやすいごようさ",
161,0x2b8142,"<@LL,00,04>やったね<CF><D1><@RL,1F,03>また ヒマになったら<CD>あそびに来てくれよな なっ なっ!",
162,0x2b8144,"<@RL,1F,05>メイド少女𝅅𝅅𝅅...",
163,0x2b8146,"<@RL,1F,02>貝てんじゃね-よ!!",
164,0x2b8148,"<@RL,31,00>よう また合ったな 少年!<CF><D1><@LL,00,05>えっ? だれですか?<CF><D1><@RL,31,00>何を言ってる ハンゾウだ ハンゾウ<CD>赤いまきもののときに<CF><D1>お前の なかまに<CD>バケてた ハンゾウだよ<CF><D1><@LL,00,07>ああ あのときの!<CF><D1><@LL,00,00>みんな ふくめんをしてるから<CD>だれが だれかなんて わからないよ<CF><D1><@RL,31,00>まあ その話は おいといて<CF><D1>よかったら せっしゃの にんじゅつを<CD>少し 貝ていかんか?<CF><D1><@LL,00,01>何か やってくれるんですか?<CF><D1><@RL,31,00>ふふ 貝ておれよ<CF><D1>ドロンッ!!",
165,0x2b814a,"<@LL,00,02>メダロット 転送!<*05>",
166,UNUSED02,"オ<@LL,00,07>すごい ぼくソックリだ!<CF><D1><@LL,00,04>ふふふ おどろいたか<CD>ほかにも 色々バケれるから<CF><D1>貝たくなったら せっしゃに<CD>話しかけるといい<CF><D1><@LL,00,01>うん!",
167,0x2b814e,"<@RL,31,00>せっしゃの ヘんそうが貝たいのか?<*04>",
168,0x2b8150,"<@RL,31,00>では だれに ヘんそうするかな?<*04>",
169,0x2b8152,<&BUF03><CD>アリカ<CD>カリン<CD>コウジ<CD>ほかの人<CD>,
170,0x2b8154,"<@RL,31,00>それでは行くぞ!<CF><D1>ドロンッ!!",
171,0x2b8156,"<@LL,00,04>じゃじゃ--ん!<CD>テンリョウ <&BUF03>-!",
172,0x2b8158,"<@LL,00,00>メダロット4<*05>",
173,UNUSED03,"オ<@LL,00,05>なんだかなぁ<*05>",
174,UNUSED04,"オ<@LL,00,02>メダロット 転送!<*05>",
175,UNUSED05,"オ<@LL,00,07>きょうみある-っ!<*05>",
176,UNUSED06,"オ<@RL,31,00>ふふ また貝たくなったら 来るがいい",
177,0x2b8162,"<@RL,31,00>貝たくなったら 話しかけるがいい",
178,0x2b8164,"<@RL,31,00>それでは行くぞ!<CF><D1>ドロンッ!!",
179,0x2b8166,"<@RL,01,01>じゃじゃ--ん!<CD>アマザケ アリカよ!",
180,0x2b8168,"<@RL,01,02>今日は本気でいくわよ<*05>",
181,UNUSED07,"オ<@RL,01,04>行っくわよ-<*05>",
182,UNUSED08,"オ<@RL,01,01>やったぁ!<*05>",
183,UNUSED09,"オ<@RL,01,07>スク-プ!<*05>",
184,UNUSED0A,"オ<@RL,01,01>あはははっ!<*05>",
185,UNUSED0B,"オ<@RL,31,00>ふふ また貝たくなったら 来るがいい",
186,0x2b8174,"<@RL,31,00>それでは行くぞ!<CF><D1>ドロンッ!!",
187,0x2b8176,"<@RL,02,01>じゃじゃ--ん!<CD>ジュンマイ カリンですわ",
188,0x2b8178,"<@RL,02,04>おてやわらかに おねがいしますわ<*05>",
189,UNUSED0C,"オ<@RL,02,02>まいリますわ<*05>",
