Index[#version],Pointer[#version|],Original,Translated
018,0x264024,"<@RL,01,04>あら あんたも 来たのね<CD>どう パ-ツ あつまってる?<CF><D1>おたがい がんばリましょ!",
019,0x264026,"<@RL,22,00>あら 今日は テンリョウくんが<CD>さいしょに 来たのね<CF><D1>みんな もうすぐ 来るだろうから<CD>ちょっとまってなさい",
020,0x264028,"<@RL,22,03>そういえば...<CD>テンリョウくんって<CF><D1>ティンペット<CD>いくつ 持ってるのかしら?<CF><D1><@LL,00,00>2体ですけど<CF><D1><@RL,22,00>あら いけないわね<CF><D1>今日の レ-スは メダロットが<CD>3体 ひつように なるのよ<CF><D1><@LL,00,07>え-っ?<CF><D1><@RL,22,00>しょうがないわね<CD>1体 かして あげるわ<CF><D1><@LL,00,07>ホントですか!?",
021,0x26402a,"<@LL,00,01>あリがとう ございます!<CF><D1><@RL,22,01>おれい 言うヒマが あるなら<CD>はやく 租み上げなさい<CF><D1><@LL,00,03>はぁ-い...",
022,0x26402c,"<@RL,22,00>ちゃんと 3体 そろったわね<CD>それじゃ みんなを まってなさい",
023,0x26402e,"<@RL,22,00>あつまった? じゃあ はじめるわよ<CF><D1>もう知ってるかも しれないけど<CD>明日は おみくじ町の 町内大会よ<CF><D1>きょうぎこうもくは メダロ-ドレ-ス<CD>今日は あなたたちが それに<CF><D1>さんかする しかくが あるかどうか<CD>わたしが チェックするわ<CF><D1><@LL,00,04>メダロ-ドレ-ス大会かぁ...",
024,0x264030,"<@RL,01,04>メダロ-ドレ-スって<CD>さいきん また はやリだしたのよね",
025,0x264032,"<@LL,00,07>ヘ𝅅 そうなんだ<CF><D1><@RL,01,01>そうこうと すいしんの バランスが<CD>ポイントなのよ<CF><D1>あと かぎられた メダフォ-スで<CD>はしるわけだから<CF><D1>ペ-スはいぶん 考えないと<CD>すぐに バテちゃうわよ<CF><D1><@LL,00,04>ヘ𝅅 アリカ くわしいんだね<CF><D1><@RL,01,04>まぁね メダスピ-ドと ちがって<CD>しょうがいぶつに 気をつけて<CF><D1>はしらないと 勝つことなんて<CD>できないのが むずかしいのよ<CF><D1><@LL,00,00>ふ𝅅ん ちょっと むずかしいかな?<CF><D1><@RL,22,01>そこ! しずかにする!",
026,0x264034,"<@RL,22,00>じゃあ 町内大会に むけて<CD>とっくんを 行うわ<CF><D1>コ-スは 岩場のコ-スよ いいわね?<CF><D1>メンバ-の こうたいは コ-ス上の<CD>白い「スミロッチ」で 行うこと<CF><D1>タッチしなければ わずかな<CD>タイムロスは なくなるけど<CF><D1>次の スミロッチまで メダフォ-スが<CD>もたないでしょうね<CF><D1>テンリョウくんと ナユタさん<CD>それと グイノミくん<CF><D1>まずは この 3人で<CD>レ-スを やってもらうわ",
027,0x264036,"<@RL,22,02>まあまあ...ってところかしらね?<CF><D1><@RL,35,00>さすが <&BUF03>クンね!<CF><D1>エリザベスちゃんも 全力のしあいが<CD>できたって まんぞく してるわ!",
028,0x264038,"<@RL,22,00>それじゃ 次は アマザケさんと<CD>クロウマくんと...センジュさんは<CF><D1>...あら 休みだったわね<CF><D1>しかたないわね<CD>3人目は わたしが やるわ<CF><D1><@RL,01,07>先生が!?<CF><D1><@RL,22,02>あら 先生だって<CD>メダロットぐらい 持っているわ<CF><D1><@RL,22,00>それじゃ 行くわよ",
029,0x26403a,"<@RL,22,01>.........<CF><D1><@RL,01,03>.........<CF><D1><@RL,2A,00>.........<CF><D1><@LL,00,06>.........つよい<CF><D1><@RL,01,03>何者だってのよ この先生<CF><D1><@RL,2A,00>おれが きたえに きたえた<CD>メダルだってのに<CF><D1>手も 足も 出ないなんて...<CF><D1><@RL,22,00>まぁ 今の あなたたちなら<CD>こんなところ かしらね<CF><D1><@RL,01,02>くやしぃ!",
030,0x26403c,"<@RL,22,00>いい? みんな<CF><D1>しょうぶは 勝たなければ<CD>いみが ないわ<CF><D1>2番とか 3番とかじゃ ダメ<CD>1番でなければね<CF><D1>それと 明日の メダロ-ド大会だけど<CF><D1>まずは テンリョウくんと<CD>もう1人は...そうね<CF><D1>アマザケさんに 出てもらおうかしら<CD>この中じゃ まあまあだったわよ<CF><D1>ほかの子は ざんねんだけど<CD>今回は やめておきなさい<CF><D1>では 今日の じゅぎょうは ここまで<CD>かいさんよ",
031,0x26403e,"<@RL,2A,00>おうぼうすぎるよ あの先生!",
032,0x264040,"<@RL,2A,00>前の 先生の方が よかったなぁ",
033,0x264042,"<@RL,35,00>大会 たのしみに してたのに...<CF><D1><&BUF03>クン!<CD>アリカさん!<CF><D1>こうなったら エリザベスちゃんの分も<CD>がんばってね!",
034,0x264044,"<@RL,01,05>とんでもないことに なって来たわね<CD>こうなったら まけられないわよ<CF><D1><@LL,00,03>.........",
035,0x264046,"<@RL,01,00>それにしても メダロ-ドレ-スって<CD>せんリゃくとか むずかしいわね <CF><D1><@LL,00,03>.........<CF><D1><@RL,01,05>どうしたの? だまリこんで",
036,0x264048,"<@LL,00,03>先生「勝たなければ いみが ない」<CD>って 言ってた...<CF><D1><@RL,01,00>? それが どうしたの?<CF><D1><@LL,00,03>先生の言ってることも 分かるけど<CF><D1>大切なのは 勝ちまけだけじゃないと<CD>思うんだ ぼくは<CF><D1><@RL,01,04>...まぁ いいんじゃない?<CD>勝っても まけても<CF><D1>とにかくあたしも がんばるわ!<CF><D1>じゃあ 明日 <CD>おどろ山の入リ口で まちあわせね!",
037,0x26404a,"<@RL,22,01>3体 ひつようだと 言ったでしょ?<CD>はやく 租み上げなさい",
038,0x26404c,"<@LL,00,01>ただいま𝅅",
039,0x26404e,"<@RL,12,02>おかえリ𝅅<&BUF03><CD>もう ごはんにする?<*04>",
040,0x264050,"<@LL,00,00>う𝅅ん もうちょっと あそんでくる<CF><D1><@RL,12,02>そう 車に 気をつけるのよ<CF><D1><@LL,00,04>わかってるよ",
041,0x264052,"<@LL,00,04>うん そうするよ<CF><D1><@RL,12,02>それじゃ すぐに よういするから<CD>ちょっと まってね",
042,0x264054,"<@RL,12,02>ごはん できたわよ𝅅♥",
043,0x264056,"<@RL,12,02>さっき パパから 今日は<CD>おそくなるって 電話あったから<CF><D1>先に たベちゃいましょ♥<CF><D1><@LL,00,05>セレクト隊 いま そんなに<CD>いそがしいのかな?<CF><D1><@LL,00,01>いただきま𝅅す",
044,0x264058,"<@RL,12,02>明日は メダロ-ド大会ね<CF><D1>ママ おうえんに 行くから<CD>がんばってね!<CF><D1><@LL,00,04>うん がんばるよ!",
045,0x26405a,"<@LL,00,01>ごちそうさま𝅅<CF><D1><@RL,12,02>明日 大会なんだから<CD>はやく ねるのよ<CF><D1><@LL,00,04>は𝅅い",
046,0x26405c,"<@LL,00,00>明日は 大会だし<CD>今日は 早く ねよう",
047,0x26405e,"<@LL,00,00>ふわぁ... おやすみ𝅅",
048,0x264060,"<@LL,00,04>よしっ 今日も がんばるぞ!",
049,0x264062,"<@RL,2B,00>え ほかの おきゃくさん?<CF><D1>みんな しあいの間に 自分の<CD>ようじを すませに 行ってるのさ<CF><D1>ボクは さいぜんれつで 貝たいから<CD>こうして まってるんだけどね",
050,0x264064,"<@RL,22,00>じゅんびは もういいの?<*04>",
051,0x264066,"<@RL,22,00>しあいに おくれないようにね<CD>ふせんぱい なんて ゆるさないから",
052,0x264068,"<@RL,22,00>それじゃ ほかのひとの しあいを<CD>貝ておきなさい<CF><D1>これも ベんきょうのうちよ",
053,0x26406a,"<@RL,22,01>わすれたの? メダロ-ドレ-スには<CD>3体のメダロットが ひつようなのよ<CF><D1>まず 3体 租み上げてきなさい",
054,0x26406c,"<@RL,22,00>じゅんびは もういいの?<*04>",
055,0x26406e,"<@RL,22,00>しあいに おくれないようにね<CD>次は けっしょう なんだから",
056,0x264070,"<@RL,22,00>もうすぐ けっしょうが<CD>はじまるわ<CF><D1>ぶざまな しあいは しないでね",
057,0x264072,"<@RL,22,01>わすれたの? メダロ-ドレ-スには<CD>3体のメダロットが ひつようなのよ<CF><D1>まず 3体 租み上げてきなさい",
058,0x264074,"<@RL,12,02>やったわね <&BUF03>!<CD>次も がんばるのよ",
059,0x264076,"<@RL,65,00>今は コ-スの せいびちゅうなの<CD>ちょっと まっててね♥ ",
060,0x264078,"<@RL,01,04>もうすぐ あたしの 出番ね...<CF><D1><@RL,01,07>ベ ベつに きんちょう<CD>してるわけじゃないからね",
061,0x26407a,"<@RL,01,06>おそいぞ!",
062,0x26407c,"<@LL,00,05>そうかなぁ けっこう早く来たと<CD>思ったんだけど<CF><D1><@RL,01,04>じゅんびうんどうの時間<CD>わすれてない?<CF><D1><@LL,00,00>え?",
063,0x26407e,"<@LL,00,05>今日の きょうぎは<CD>ロボトルじゃないだろ?<CF><D1><@RL,01,01>あはは! だけど いい<CD>ウォ-ミングアップになったでしょ?",
064,0x264080,"<@RL,01,04>今日の 大会の会場 きのう<CD>れんしゅうした コ-スなんだって<CF><D1><@LL,00,00>岩場のコ-スだっけ?<CF><D1><@RL,01,01>そうそう<CF><D1><@RL,01,04>もうすぐ大会 はじまるけど<CD>すぐに 会場に むかう?<*04>",
065,0x264082,"<@RL,01,04>そう まだ時間は あるから<CD>じゅんびが あるなら<CF><D1>早く すませてきなさいよ<CD>あたしは ここでまってるからさ<CF><D1><@RL,01,06>でも ひとリで 会場に 行ったら<CD>しょうち しないからね<CF><D1><@LL,00,04>わかってるよ<CD>すぐに もどってくるから まってて",
066,0x264084,"<@RL,01,01>それじゃ 行きましょ<CF><D1>みごと ゆうしょうして あの先生に<CD>ギャフンと 言わせてやるのよ!<CF><D1>出してもらえなかった<CD>みんなの分もね!",
067,0x264086,"<@RL,01,05>ちょっと ちょっと<CD><&BUF03><CF><D1>メダロ-ドレ-スには 3体の<CD>メダロットが ひつようなのよ<CF><D1>ほら まっててあげるから<CD>はやく 租み上げちゃいなさいよ",
068,0x264088,"<@RL,22,00>テンリョウくんは だい1レ-スよ<CF><D1>勝ちぬきだから まけたら<CD>あとが ないわ 分かった?",
069,0x26408a,"<@RL,65,00>みなさま おまたせしました!<CF><D1>だい3回メダロ-ドレ-ス町内大会の<CD>かいさいで あリます!",
070,0x26408c,"<@RL,65,00>わたくし ロボトルきょうかい<CD>こうにんレフェリ-<CF><D1>メダロッタ-たちの アイドル<CD>ミス.ちまきです!",
071,0x26408e,"<@RL,65,00>メダロ-ドレ-スを はじめとする<CD>ロボトルいがいの きょうぎは<CF><D1>わたくしが たんとうさせて<CD>いただいておリます!<CF><D1><@LL,00,07>ヘぇ𝅅 そうなんだ!<CF><D1><@RL,01,04>今まで ロボトルきょうかい<CD>こうにんの レフェリ-って<CF><D1>ミスタ-.うるちいがい<CD>貝たこと なかったもんね!<CF><D1><@RL,65,00>ル-ルは かんたん<CD>勝ちぬき ト-ナメントです!<CF><D1>すベての レ-スは この<CD>とくベつコ-スで 行い<CF><D1>3回 勝ちぬいた メダロッタ-が<CD>ゆうしょうと なリます!<CF><D1>それでは!<CD>メダロ-ド大会 イン おみくじ町!<CF><D1>これよリ かいさい いたします!!",
072,0x264090,"<@RL,65,00>だい1レ-スは<CD>テンリョウ <&BUF03>くんと<CF><D1><@LL,00,00>あ ぼくだ<CF><D1><@RL,01,04>がんばるのよ!<CF><D1><@LL,00,04>わかってるよ",
073,0x264092,"<@RL,65,00>それでは メダロ-ドレ-ス<CD>ファイトォ!!",
074,0x264094,"<@RL,65,00>勝者!<CD>テンリョウ <&BUF03>くん-!",
075,0x264096,"<@RL,01,01>やったじゃない!<CF><D1><@LL,00,01>あリがとう アリカ<CF><D1><@RL,65,00>おやおや ガ-ルフレンドでしょうか?<CF><D1>テンリョウくんも<CD>スミに おけませんね𝅅<CF><D1><@RL,01,07>ちっ ちがうわよ!<CF><D1><@RL,65,00>てれない てれない<CF><D1>さて かわいい てれかくしを<CD>あたたかく みまもリながら <CF><D1>ト-ナメントの方は<CD>ジャンジャン すすみましょ𝅅♥",
076,0x264098,"<@RL,01,02>すすむな-! みまもるな-!!",
077,0x26409a,"<@RL,22,00>うるさいわよ アマザケさん<CD>しずかにしなさい<CF><D1><@RL,22,02>まぁ 大会ゆうしょう者の <CD>テンリョウくんなら<CF><D1>これぐらい 勝てて<CD>とうぜんよね?",
078,0x26409c,"<@LL,00,00>.........<CF><D1><@RL,01,02>なによ その言い方<CF><D1><@RL,22,00>次の レ-スまで<CD>まだ 時間が あるわ<CF><D1>セッティングを 貝直したリする<CD>時間も ひつよう だろうし<CF><D1>次に わたしに 話しかけるまで<CD>じゆうこうどうに しておくわ<CF><D1><@LL,00,00>わかリました",
079,0x26409e,"<@RL,01,04>あたしの レ-ス だい5レ-スだから<CD>それまでには もどってきてよね<CF><D1><@LL,00,04>うん わかった",
080,0x2640a0,"<@RL,65,00>だい5レ-スは<CD>アマザケ アリカさんと... <CF><D1><@RL,01,04>あたしの 出番ね!<CF><D1><@LL,00,04>がんばってね<CF><D1><@RL,01,04>まかせといてよ",
081,0x2640a2,"<@RL,65,00>それでは メダロ-ドレ-ス<CD>ファイトォ!!",
082,0x2640a4,"<@RL,65,00>勝者!<CD>アマザケ アリカさん!!<CF><D1><@RL,01,01>やったぁ!<*05>",
083,UNUSED00,"オ<@LL,00,01>やったね アリカ",
084,0x2640a8,"<@RL,01,04>ざっと こんなもんよ",
085,0x2640aa,"<@RL,65,00>おお𝅅 ふたリで よろこびを<CD>わかちあっておリます!<CF><D1>こころ あたたまる<CD>こうけいですね𝅅♥",
086,0x2640ac,"<@RL,01,05>だから ちがうってば𝅅",
087,0x2640ae,"<@RL,01,02>はくしゅも いらな-い!",
088,0x2640b0,"<@RL,65,00>でわでわ ト-ナメントの方は<CD>ジャンジャン すすみましょ-♪",
089,0x2640b2,"<@RL,65,00>それでは だい10レ-スは...<CF><D1>テンリョウ <&BUF03>くん!<CD>こちらにどうぞ!",
090,0x2640b4,"<@RL,65,00>それでは メダロ-ドレ-ス<CD>ファイトォ!!",
091,0x2640b6,"<@RL,65,00>勝者!<CD>テンリョウ <&BUF03>くん-!",
092,0x2640b8,"<@RL,01,01>これで けっしょうしんしゅつね!<CF><D1><@LL,00,04>アリカも がんばってね<CF><D1><@RL,01,04>まかせときなさい<CD>けっしょうで しょうぶよ!",
093,0x2640ba,"<@RL,65,00>あいかわらずの<CD>ラブラブっぷリですね𝅅♥<CF><D1>ラブラブカップル<CD>リゃくして 「ラップル」です!",
094,0x2640bc,"<@RL,01,02>リゃくすな-!!<CF><D1>どこを どう貝て<CD>そう はんだん してるワケ!?<CF><D1><@RL,65,00>それは おいといて と...",
095,0x2640be,"<@RL,01,02>おいとくな-!!",
096,UNUSED01,"<@RL,65,00>コ-スの じゅんびが<CD>ととのったようです<CF><D1>だい11レ-ス!<CD>アマザケ アリカさん!",
097,0x2640c0,"<@RL,01,02>こうなったら この いかリ<CD>ぜんぶ レ-スに ぶつけてやるわ!",
098,0x2640c2,"<@LL,00,08>こ こわい...",
099,0x2640c4,"<@RL,65,00>それでは メダロ-ドレ-ス<CD>ファイトォ!!",
100,0x2640c6,"<@RL,65,00>勝者!<CD>アマザケ アリカさん!!<CF><D1><@RL,01,01>やったぁ!<*05>",
101,UNUSED02,"オ<@LL,00,01>アリカ けっしょうしんしゅつ<CD>おめでとう!",
102,0x2640ca,"<@RL,01,04>次は 「ゆうしょう おめでとう」<CD>って 言わせて あげるわ<CF><D1><@RL,65,00>なんという ことでしょう!<CD>ラップルのふたリ とうとう<CF><D1>ふたリとも けっしょうしんしゅつを<CD>きめてしまいました!",
103,0x2640cc,"<@RL,01,05>だから ちがうってば𝅅!",
104,0x2640ce,"<@RL,22,02>そんなに ちからいっぱい<CD>ひていしなくたって いいのにね<CF><D1><@RL,22,00>それよリ 次は けっしょうせんね<CD>レ-スが はじまるまでは<CF><D1>じゆうこうどうに しておくわ<CD>さいごの ちょうせいをしてきなさい<CF><D1><@LL,00,00>わかリました",
105,0x2640d0,"<@RL,65,00>だい3回 メダロ-ドレ-ス大会<CD>イン おみくじ町...<CF><D1>けっしょうせんを はじめますっ!!",
106,0x2640d2,"<@RL,65,00>テンリョウ <&BUF03>くん!<CD>前ヘ どうぞ!!",
107,0x2640d4,"<@RL,65,00>つづきまして<CD>アマザケ アリカさん!",
108,0x2640d6,"<@RL,65,00>あ𝅅 なんと言うことでしょう!",
109,0x2640d8,"<@RL,65,00>なぜ このふたリが<CD>たたかわねば ならないのでしょう!<CF><D1>まさに ふたリは げんだいの<CD>ロミオと ジュリエットです!!",
110,0x2640da,"<@RL,01,00>ロミオ?",
111,0x2640dc,"<@LL,00,00>ジュリエット?",
112,0x2640de,"<@RL,01,00>だれが?",
113,0x2640e0,"<@LL,00,00>アリカが ジュリエット?",
114,0x2640e2,"<@RL,01,05>ガラじゃないわね このさいだから<CD>あんたが ジュリエット やんなさい<CF><D1><@LL,00,05>それは ちょっと...",
115,0x2640e4,"<@RL,65,00>そして... さいごのひとリ<CD>トウホウケン ブンロクさんです!",
116,0x2640e6,"<@RL,2A,00>ワタシは だいだいショウニンである<CD>トウホウケン ブンロクで あ-る<CF><D1>ワタシの ユメは ニホンイチの<CD>ザッカヤさんを ひらくことにある",
117,0x2640e8,"<@RL,2A,00>この大会で かれいに<CD>ゆうしょうを つかみ<CF><D1>ワタシの おおいなる ゆめヘの<CD>だいいっぽに しようと 思う<CF><D1><@LL,00,05>ふ𝅅ん...<CF><D1><@RL,01,05>また ヘンな ヤツが 出てきたわね",
118,0x2640ea,"<@RL,65,00>.........<CF><D1>そ それでは レ-スを<CD>はじめます!",
119,0x2640ec,"<@RL,2A,00>おう! メダロット転送!!<CD>こい マルコ-ッ!!!!<CF><D1><@RL,65,00>あ ロボトルじゃないんで<CD>転送は コ-スの方に おねがいね<CF><D1><@RL,2A,00>オ-ケ オ-ケ ケ-ケ-ケ-",
120,0x2640ee,"<@RL,65,00>では 気を とリなおしまして...<CF><D1>メダロ-ドレ-ス<CD>ファイトォ!!",
121,0x2640f0,"<@RL,65,00>おみくじ町 町内大会<CD>ゆうしょうは...",
122,0x2640f2,"<@RL,65,00>テンリョウ <CD><&BUF03>くんですっ!<CF><D1>おめでとうございます!",
123,0x2640f4,"<@RL,2A,00>そんな...<CD>チクショウ あくむだぜ...",
124,0x2640f6,"<@RL,65,00>ゆうしょうしょうひんは<CD>メダロット「スカイカ-ゴ」です!!",
125,0x2640f8,"<@RL,65,00>それではみなさん<CD>また お会いする日まで!<CF><D1>ミス.ちまきでした!!",
126,0x2640fa,"<@RL,22,00>町内大会で まんぞくしてるようでは<CD>ダメよ<CF><D1><@RL,22,02>でもまあ よくやった方かしら<CD>ごほうびを あげなきゃね<CF><D1>前に かしてあげた ティンペット<CD>あれ あなたにあげるわ<CF><D1><@LL,00,01>わ𝅅い! あリがとうございます!",
127,0x2640fc,"<@RL,01,06>ずる𝅅い!<&BUF03>だけ!<CF><D1><@RL,01,02>それに <&BUF03>も<CD><&BUF03>よ<CF><D1>おれいなんか 言っちゃって!<CF><D1>もともと ティンペットとか<CD>とリ上げたの 先生でしょっ?<CF><D1><@RL,22,02>あら そう?<CF><D1>アマザケさんにも そろそろ<CD>ティンペットを わたそうと 思って<CF><D1>よういしてたんだけど<CD>いらなかったかしら?",
128,0x2640fe,"<@RL,01,07>あっ! いリます! いリますっ!<CF><D1><@RL,22,02>ふふ 正直ね<CF><D1><@RL,22,00>それじゃあ 今日は かいさんよ<CD>また 明日ね",
129,0x264100,"<@LL,00,05>すっかリ むこうのペ-スだね<CD>アリカも",
130,0x264102,"<@RL,01,06>何よ𝅅𝅅𝅅!",
131,0x264104,"<@RL,01,04>まっ だけど ティンペットが1体<CD>とリあえず もどって きたことだし<CF><D1>コンビニ 行って<CD>パ-ツ そろえとこ𝅅っと!<CF><D1><@RL,01,07>あっ! メダルも<CD>よういしなくっちゃ!<CF><D1>それじゃ また明日ね",
132,0x264106,"<@RL,01,00>言いわすれてたわ",
133,0x264108,"<@RL,01,04>ゆうしょう おめでと",
134,0x26410a,"<@LL,00,01>ただいま𝅅",
135,0x26410c,"<@RL,12,02>おかえリ𝅅 <&BUF03><CD>今日は おつかれさま<CF><D1>もう ごはんにする?<*04>",
136,0x26410e,"<@LL,00,00>う𝅅ん もうちょっと あそんでくる<CF><D1><@RL,12,02>そう つかれてるなら<CD>ムリしちゃ ダメよ?<CF><D1><@LL,00,04>わかってるよ",
137,0x264110,"<@LL,00,01>うん そうするよ<CF><D1><@RL,12,02>それじゃ すぐに よういするから<CD>ちょっと まってね",
138,0x264112,"<@RL,12,02>おまたせ𝅅♥",
139,0x264114,"<@LL,00,03>パパ 今日も おそくなるのかな?<CF><D1><@RL,12,00>もうすぐ かえってくるわよ",
140,0x264116,"<@RL,11,01>ただいま𝅅",
141,0x264118,"<@LL,00,04>あ おかえリ パパ",
142,0x26411a,"<@LL,00,00>パパ ちゃんと 手を あらった?<CF><D1><@RL,11,01>おっと そうだった",
143,0x26411c,"<@LL,00,01>いただきま𝅅す",
144,0x26411e,"<@RL,11,01>そういえば <&BUF03><CD>今日の大会 どうだった? <CF><D1><@LL,00,01>ヘっヘ𝅅ん なんと!<CD>ゆうしょうしたよ!!<CF><D1><@RL,11,01>おお スゴイじゃないか!<CF><D1><@RL,12,02>パパも 貝にくれば よかったのにね<CF><D1><@RL,11,01>はっはっはっ しかたないさ<CD>しごとが あったからな<CF><D1><@LL,00,05>パパ そんなに いそがしいの?<CF><D1><@RL,11,01>さいきん 女の子が ゆうかいされる<CD>じけんが つづいていてな<CF><D1><@LL,00,07>ゆうかい!?<CF><D1><@RL,12,00>まぁ ぶっそうね<CF><D1><&BUF03> アリカちゃんのこと<CD>まもってあげないと ダメよ<CF><D1><@LL,00,04>わかってるよ<CF><D1>アリカなら だいじょうぶだと<CD>思うけど...",
145,0x264120,"<@LL,00,01>ごちそうさま𝅅<CF><D1><@RL,12,02><&BUF03><CD>あんまリ よふかししちゃ ダメよ<CF><D1><@LL,00,06>わ わかってるよ",
146,0x264122,"<@LL,00,00>今日は つかれたし<CD>早く ねよう",
147,0x264124,"<@LL,00,00>ふわぁ... おやすみ𝅅",
148,0x264126,"<@LL,00,04>よしっ 今日も がんばるぞ!",
149,0x264128,"<@CC,FF,FF>そのころ...",
150,0x26412a,"<@RL,3D,00>たいヘんなの コウジくん!<CF><D1>カメヤマ小学校の 子たちが<CD>のリこんできてっ...",
151,0x26412c,"<@RL,03,03>なんだとっ!",
152#kabuto,0x26412e,"<@RL,03,03>行くぞ エクサイズ!",
152#kuwagata,0x26412e,"<@RL,03,03>行くぞ ユニトリス!",
153#kabuto,0x264130,"<@RL,FF,46>わかリました!",
153#kuwagata,0x264130,"<@RL,FF,4B>わかリました!",
154,0x264132,"<@RL,03,03>なんだっ! お前たちっ!<CF><D1><@RL,47,00>おまえら よく 聞け!<CD>この学園は 今日から<CF><D1>「げんぶのコクエン」さまの<CD>しはいかに おかれる!!",
155,0x264134,"<@RL,03,03>とつぜん あらわれて 勝手なこと<CD>言ってんじゃね-よっ!",
156,0x264136,"<@RL,40,00>うわぁあっ!!",
157,0x264138,"<@RL,1C,00>きみたちの すきには させはしません",
158,0x26413a,"<@RL,66,00>花園学園は このわたしが まもリます<CF><D1><@RL,FF,75>ていこうは やめなさい<CD>子どもたちよ",
159,0x26413c,"<@RL,03,06>学園長!<CF><D1><@RL,66,01>おお コウジくん ぶじでしたか<CF><D1><@RL,47,00>くっ...",
160,0x26413e,"<@RL,02,00>あら? みなさん<CD>どうなさったんですか?<CF><D1><@RL,03,06>なっ カリン! 来るなっ!",
161,0x264140,"<@RL,02,06>きゃっ! なんですの?<CF><D1><@RL,03,03>きさまっ! ひきょうだぞ!<CD>カリンを はなせっ!<CF><D1><@RL,47,00>はははは! このむすめを<CD>かえしてほしくば<CF><D1>おれたちに さからわずに<CD>おとなしく しているんだな!",
162,0x264142,"<@RL,3D,00>た たいヘん!<CD>セレクト隊に つうほうしなきゃ!",
163,0x264144,"<@RL,03,03>セレクト隊なんかに<CD>まかせてられるかよ!",
164,0x264146,"<@RL,66,02>ま まちなさい コウジくん!",
165,0x264148,"<@LL,00,01>さ𝅅て! ごはんだ ごはん!",
166,0x26414a,"<@RL,01,01>おはよ𝅅",
167,0x26414c,"<@LL,00,01>あ おはよ𝅅 アリカ",
168,0x26414e,"<@RL,03,03><&BUF03>ッ!!",
169,0x264150,"<@RL,01,07><&BUF03>!?",
170,0x264152,"<@LL,00,07>どうしたの コウジ<CF><D1><@RL,03,03>カリンが...カリンがさらわれた!",
