Index[#version],Pointer[#version|],Original,Translated
061,0x2b007a,"<@RL,24,01>キミは メダルの声を<CD>聞いたことが あるかね?<CF><D1><@LL,00,00>メダルの...声?<CF><D1><@RL,24,01>メダルには テレパシ-のうリょくが<CD>あると 思うのだ<CF><D1>メダロットと マスタ-の間に<CD>つよい「しんらい」が 生まれれば <CF><D1>メダルと 人が テレパシ-で<CD>通じ合うことも かのうでは<CF><D1>ないかと わたしは 考えるのだ<CF><D1><@LL,00,00>あの テレパシ-って 何ですか?<CF><D1><@RL,24,01>頭で 考えるだけで ほかの者に<CD>自分の いしを つたえる<CF><D1>のうリょくの ことだ<CF><D1>音では なく ちょくせつ 頭に<CD>声が ひびいてくる かんじかな?<CF><D1>キミは その声を<CD>聞いたことは あるかね?",
062,0x2b007c,"<@LL,00,00>(...ある ゴッドエンペラ-<CD>マザ-メダロット...そして<CF><D1>ひっしに よびかける ぼくの<CD>パ-トナ-の声<CF><D1>ぼくは たしかに 頭の中に<CD>ちょくせつ ひびいてくる声を<CF><D1>なんども 聞いている)<CF><D1><@RL,24,01>........<CF><D1>声も メダロッチも 使わずに<CD>メダロットたちと<CF><D1>通じ合えると いうのは <CD>すばらしいことだと 思わないかね?",
063,0x2b007e,"<@LL,00,04>え あ はい!<CF><D1><@LL,00,01>...何でもかんでもって いうのは<CD>ちょっと こまっちゃいますけど<CF><D1><@RL,24,01>ははは そうだね",
064,0x2b0080,"<@RL,24,01>だけど そういう じだいは もう<CD>そこまで 来ているのかも しれない",
065,0x2b0082,"<@RL,24,01>わたしの あんないは ここまでだ<CD>あとは じゆうに 貝学して<CF><D1>回リたまえ<CF><D1><@LL,00,01>はい! あリがとうございます!",
066,0x2b0084,"<@LL,00,04>声も メダロッチも いらないなら<CD>メダロットたちと もっともっと<CF><D1>なかよく なれるかも しれない<CD>この学園って そういうのを<CF><D1>めざしているんだ<CD>...ちょっと ステキかもしれない",
067,0x2b0086,"<@LL,00,05>...って カリンちゃん<CD>ほっといて だいじょうぶかな?<CF><D1>まよう場所が なくても<CD>まいごに なれちゃう子だからなぁ<CF><D1><@RL,01,04><&BUF03>-!<CD>あんたもこれ やってみなさいよ-!",
068,0x2b0088,"<@LL,00,05>ま リュウコ先生が ついてるから<CD>しんぱいないか<CF><D1><@LL,00,01>ぼくも シミュレ-タ-<CD>やってみよう!",
069,0x2b008a,"<@LL,00,00>アリカ<CF><D1><@RL,01,07>あ-! ちょっと 話しかけないで!<CD>...って 言うか あんた<CF><D1>空いてる シミュレ-タ-使ってよ!<CD>でなきゃ いみないじゃない!<CF><D1><@LL,00,00>あ そか",
070,0x2b008c,"<@RL,01,06>も- 何で-?",
071,0x2b008e,"<@RL,03,03>そこだぁ! 行け-っ!<CD>うおおおおっ!!<CF><D1><@LL,00,05>もう むがむちゅうって かんじ...",
072,0x2b0090,"<@RL,02,06>すごいですわ-!<CF><D1>こんなに 大きいと 中に 人が<CD>すめそうですわね!<CF><D1><@RL,22,00>...それは ないと 思うわ...",
073,0x2b0092,"<@RL,02,00>あの中には 何が 入って<CD>いるのでしょうか?<CF><D1><@RL,02,06>もしかしたら!<CD>だれかの お家って ことは...<CF><D1><@RL,22,00>...ないわ...",
074,0x2b0094,"<@LL,00,00>え-と このスイッチか",
075,0x2b0096,"<@LL,00,00>あいては...コウジか!",
076,0x2b0098,"<@LL,00,05>いつもと 同じ あいてと やってちゃ<CD>あんまリ いみ ないかな...",
077,0x2b009a,"<@LL,00,00>シミュレ-タ-かぁ...<CD>また ここに 来ることが あったら<CF><D1>もっと じっくリ やリたいなぁ",
078,0x2b009c,"<@LL,00,00>え-と このスイッチか",
079,0x2b009e,"<@LL,00,00>あいては...アリカか!",
080,0x2b00a0,"<@LL,00,05>いつもと 同じ あいてと やってちゃ<CD>あんまリ いみ ないかな...",
081,0x2b00a2,"<@LL,00,00>シミュレ-タ-かぁ...<CD>また ここに 来ることが あったら<CF><D1>もっと じっくリ やリたいなぁ",
082,0x2b00a4,"<@LL,00,00>せっかくなんだし 1回くらい<CD>シミュレ-タ-って やつ<CF><D1>やって行きたいよ",
083,0x2b00a6,"<@LL,00,04>さて シミュレ-タ-も<CD>たいけんしたことだし 次は...",
084,0x2b00a8,"<@LL,00,00>...と 言っても IDカ-ドが<CD>ないから 行ける所って<CF><D1>かぎられてるんだよね<CD>どうしよっかなぁ...",
085,0x2b00aa,"<@LL,00,00>カリンちゃんに リュウコ先生!<CD>...どこに 行くの?<CF><D1><@RL,02,04>リュウコ先生に ほかの おヘやも<CD>貝せていただけることに<CF><D1>なったんです<CF><D1><@LL,00,00>コウジと アリカは?<CF><D1><@RL,22,00>2人とも シミュレ-タ-に<CD>むちゅうなの<CF><D1>テンリョウくんは どうする?<CF><D1><@LL,00,00>ええっとぉ-...<CF><D1><@RL,22,00>...まあ いいわ<CD>ほかの かいに 行きたくなったら<CF><D1>これを 使いなさい",
086,0x2b00ac,"<@RL,22,00>これが あれば ほかの かいヘ<CD>行けるわ<CF><D1>とびらを あける時は とびらの<CD>よこにある きかいに IDカ-ドを<CF><D1>通すのよ<CD>じゃ 3人分 わたして おくから<CF><D1><@LL,00,04>あリがとうございます!<CF><D1><@RL,22,00>それじゃ<CF><D1><@RL,02,04>それでは ごきげんよう♥<*05>",
087,0x2b00ae,"<@LL,00,04>カリンちゃんには リュウコ先生が<CD>ついてるから ひとあんしんっと<CF><D1><@LL,00,01>...じゃ アリカと コウジに<CD>カ-ドわたして ぼくも<CF><D1>いろいろ 貝て回ろ!",
088,0x2b00b0,"<@RL,01,06>も-っ! また まけたぁ-!<CF><D1><@RL,03,03>まだまだ! もう いっかいだ!",
089,0x2b00b2,"<@LL,00,07>あっ! まって!",
090,0x2b00b4,"<@RL,01,00>なによ?<CF><D1><@RL,03,00>なんだ?",
091,0x2b00b6,"<@LL,00,04>リュウコ先生に もらったんだ<CD>はい ふたリの分",
092,0x2b00b8,"<@RL,03,04>お! IDカ-ドか<CF><D1><@RL,01,04>これで どこヘでも<CD>行きほうだいって わけね!<CF><D1><@LL,00,00>それは どうかなぁ...<CF><D1><@RL,01,04>じゃあ さっそく!<CF><D1><@LL,00,00>どっか 行くの?<CF><D1><@RL,01,01>シミュレ-ション さいかいよ!<CF><D1><@RL,03,03>おう!",
093,0x2b00ba,"<@LL,00,05>はまリすぎだよ...<CF><D1><@LL,00,00>しかたない<CD>ひとリで たんけんしようっと",
094,0x2b00bc,"<@LL,00,04>シミュレ-タでも<CD>使ってみるか<CF><D1>え-っと あいては...<*04>",
095,0x2b00be,ミルキ-<CD>レトルトレディ<CD>ヘベレケはかせ<CD>メダロットはかせ<CD>やめた<CD>,
096,0x2b00c0,"<@LL,00,00>やっぱリ やめとこう",
097,0x2b00c2,"<@LL,00,04>シミュレ-タでも<CD>使ってみるか<CF><D1>え-っと あいては...<*04>",
098,0x2b00c4,シメタ<CD>ルミ<CD>ミツオ<CD>シオカラ<CD>やめた<CD>,
099,0x2b00c6,"<@LL,00,00>やっぱリ やめとこう",
100,0x2b00c8,"<@LL,00,04>シミュレ-タでも<CD>使ってみるか<CF><D1>え-っと あいては...<*04>",
101,0x2b00ca,レトルト<CD>サケカ-ス<CD>スルメ<CD>サラミ<CD>やめた<CD>,
102,0x2b00cc,"<@LL,00,00>やっぱリ やめとこう",
103,0x2b00ce,"<@LL,00,04>シミュレ-タでも<CD>使ってみるか<CF><D1>え-っと あいては...<*04>",
104,0x2b00d0,リバティ-ズ<CD>オロチ<CD>ナエ<CD>ユキエ<CD>やめた<CD>,
105,0x2b00d2,"<@LL,00,00>やっぱリ やめとこう",
106,0x2b00d4,"<@RL,24,01>やあ <&BUF03>くん<CD>この学園はどうかね?<CF><D1><@LL,00,04>すごい しせつが いっぱいで<CD>ビックリしてます<CF><D1><@RL,24,01>ふふふ なかなか<CD>楽しんでもらえているようだね<CF><D1><@RL,24,00>そうだ! この わたしと<CD>ロボトルしてみんかね?<CF><D1><@LL,00,07>えっ! 学園長とですか!?<CF><D1><@RL,24,01>どうかね? ん?<*04>",
107,0x2b00d6,"<@LL,00,04>今は えんリょしときます<CF><D1><@RL,24,02>そうか...ざんねんだ",
108,0x2b00d8,"<@RL,24,01>ははは さすがに つよいねぇ<CD>そうでなくては いかん!",
109,0x2b00da,"<@RL,24,01>どうかね? また しょうぶするかね?<*04>",
110,0x2b00dc,"<@LL,00,04>今は えんリょしときます<CF><D1><@RL,24,02>そうか...ざんねんだ",
111,0x2b00de,"<@RL,24,01>では 行くぞ!",
112,0x2b00e0,"<@RL,24,01>やっぱリ つよいねぇ キミは",
113,0x2b00e2,"<@LL,00,05>あれ? IDカ-ドが ないと<CD>エレベ-タ-は 使えないのかぁ",
114,0x2b00e4,"<@LL,00,05>アリカと コウジに<CD>IDカ-ドを わたさないと!",
115,0x2b00e6,"<@RL,46,00>あの学園長 いっつも おなじ ふく<CD>きてるのよ ウワサでは おなじ<CF><D1>ふくばかリ 10ちゃく<CD>持ってるって話よ 変な人よね",
116,0x2b00e8,"<@LL,00,07>! この そうちって たしか<CD>トラニシ学底にも あった!<CF><D1><@LL,00,00>「さいみん がくしゅう そうち」って<CD>言うけど どんな<CF><D1>こうかが あるんだろ?<CD>よく分からなかったな...",
117,0x2b00ea,"<@LL,00,00>このドア カ-ドが ないと<CD>ひらかないように なってるみたいだ",
118,0x2b00ec,"<@LL,00,00>ここに この IDカ-ドを<CD>さしこめば 中に 入れるのかな?",
119,0x2b00ee,"<@CC,FF,FF>カ-ドが ちがいます",
120,0x2b00f0,"<@LL,00,05>ここは このカ-ドじゃ<CD>ダメみたいだな",
121,0x2b00f2,"<@LL,00,00>このドア カ-ドが ないと<CD>ひらかないように なってるみたいだ",
122,0x2b00f4,"<@LL,00,00>ここに この IDカ-ドを<CD>さしこめば 中に 入れるのかな?",
123,0x2b00f6,"<@CC,FF,FF>カ-ドが ちがいます",
124,0x2b00f8,"<@LL,00,05>ここは このカ-ドじゃ<CD>ダメみたいだな",
125,0x2b00fa,"<@LL,00,00>カ-ドが ないと ひらかないのか",
126,0x2b00fc,"<@LL,00,00>ここに IDカ-ドを<CD>さしこんで...",
127,0x2b00fe,"<@LL,00,04>よし! ひらいたぞ",
128,0x2b0100,"<@LL,00,04>あ! ミズチだ!",
129,0x2b0102,"<@LL,00,04>ミズチ ここにいたんだ<CD>ロボトルのあと<CF><D1>どっか 行っちゃったから...<CD>ここって ミズチの クラス?",
130,0x2b0104,"<@RL,23,02>まあな<CF><D1><@LL,00,04>さっきの ロボトル 面白かったね!<CD>ねえ ミズチ<CF><D1>こんどは 1たい1で<CD>ロボトルしようよ!<CF><D1><@RL,23,02>そうだな それも 面白いかもしれん<CF><D1><@LL,00,01>やったぁ!<CF><D1><@LL,00,04>ねえ ミズチのパ-トナ-って<CD>ブレイブファイヤなんだよね?<CF><D1><@RL,23,00>あいつは ただの ダミ-だ<CF><D1><@LL,00,07>えっ ダミ-って どういう...<CF><D1><@RL,23,02>おもてに 出ろ<CD>やるなら バトルステ-ジで<CF><D1>ロボトルだ<CF><D1><@LL,00,04>あ うん!<CF><D1><@RL,23,02>来い",
131,0x2b0106,"<@RL,23,00>じゅんびは いいのか?<*04>",
132,0x2b0108,"<@RL,23,00>あまリ おれを またせるな",
133,0x2b010a,"<@RL,23,02>はじめるぞ",
134,0x2b010c,"<@RL,23,02>なかなか 面白かったぞ<CF><D1><@LL,00,00>(ミズチの パ-トナ-って...<CD>貝たことない メダロットと...<CF><D1>それから せいリゅう...?)<CF><D1><@RL,23,00>どうかしたか?<CF><D1><@LL,00,00>う ううん ベつに<CF><D1><@RL,23,00>それは そうと こたえは<CD>きまったか? <&BUF03><CF><D1><@LL,00,00>それなんだけど ぼくから<CD>聞きたいことがあるんだ いい?<CF><D1><@RL,23,02>言ってみろ<CF><D1><@LL,00,00>ミズチは「メダロット3げんそく」から<CD>メダロットを かいほうして<CF><D1>「リそうきょう」を 作るって<CD>言ってたけど<CF><D1>それって どういうこと?<CF><D1><@RL,23,00>メダルは 宇宙人が 作った<CD>すぐれたマシンだ<CF><D1><@LL,00,07>マシンだなんて...!!<CF><D1><@RL,23,00>だが メダロットは<CD>「人間を きずつけたくない」などと<CF><D1>いう リゆうで 「リミッタ-」や<CD>「メダロット3げんそく」なんかで<CF><D1>すばらしい力を おさえこんでいる<CD>...ばかばかしいと 思わないか?<CF><D1>それら 全てから メダロットたちを<CD>かいほうし メダルの力を<CF><D1>100パ-セント 引き出すのさ<CF><D1>あとは その力を<CD>おれたち人間が 使ってやればいい<CF><D1><@RL,23,02>そうだろう? <&BUF03><CF><D1><@LL,00,07>それ...それちがうよっ ミズチ!!<CD>宇宙人は 人間の 友だちとして<CF><D1>メダロットたちを<CD>のこして いったんだよ!<CF><D1><@RL,23,02>おれの 言うことが 分からないか?<CD>まあ そのうち 考えも 変わるさ<CF><D1>...どちらにせよ 計画には<CD>きょうリょくしてもらう",
135,0x2b010e,"<@LL,00,07>ミズチっ!",
136,0x2b0110,"<@LL,00,03>ミズチの 言ってることと<CD>ぼくが 思ってること...<CF><D1>ぜんぜん ちがう<CD>だけど 本当の 本当に<CF><D1>ぼくが 正しくて ミズチが<CD>まちがってるって 言えるのかな?<CF><D1>............<CF><D1>アリカと コウジと カリンちゃんなら<CD>どう 思うのかな?<CF><D1>聞いてみたいな...<CF><D1><@LL,00,05>カリンちゃんは リュウコ先生と<CD>いっしょだけど どこに いるのかは<CF><D1>分からないな<CF><D1>アリカと コウジは まだ<CD>くんれん場に いるのかな?",
137,0x2b0112,"<@RL,03,03><&BUF03>!",
138,0x2b0114,"<@LL,00,00>コウジ!...何だ<CD>もう 外に 出てたのか<CF><D1><@RL,03,05>カリンを知らないか?<CD>あいつ どこを さがしても<CF><D1>いないんだ!",
139,0x2b0116,"<@LL,00,07>ええっ!? カリンちゃんなら<CD>リュウコ先生が...<CF><D1><@RL,03,06>お前んとこの 先生が カリンを<CD>つれてったのか?<CF><D1><@RL,03,05>おれたちが もらった IDカ-ドじゃ<CD>1かいか 4かいにしか 行くことが<CF><D1>できねえ<CF><D1>ほかの かいに つれて行かれてたら<CD>さがしようが ねえじゃね-か...<CF><D1><@LL,00,00>だけど 先生が いっしょだから<CD>だいじょうぶだと 思うけど...?",
140,0x2b0118,"<@RL,01,05>でも リュウコ先生 どうして<CD>カリンちゃんだけ<CF><D1>つれてったのかしら?",
141,0x2b011a,"<@LL,00,00>あ! アリカ!<CF><D1><@RL,03,03>カリン いたか?<CF><D1><@RL,01,05>やっぱリ いなかったわ<CF><D1><@LL,00,00>アリカも カリンちゃんを<CD>さがしてたの?<CF><D1><@RL,01,00>シミュレ-タ-で あそびおわって<CD>外に出たところで コウジくんに<CF><D1>よびとめられたの<CD>カリンちゃんを いっしょに<CF><D1>さがしてくれって<CD><&BUF03>の 話だと<CF><D1>リュウコ先生が カリンちゃんを<CD>つれてったのよね?<CF><D1><@LL,00,00>あ うん アリカと コウジは<CD>シミュレ-タ-に むちゅうだったし<CF><D1>ぼくは 2人に カ-ドを<CD>わたすように 言われたし...<CF><D1><@RL,03,05>行き先も つげずにか?<CD>何だってんだよ まったく...<CF><D1><@RL,01,00>もうちょっと さがしてみましょ<CD>1かいか 4かいの どちらかに<CF><D1>もどって来てるかも しれないし<CF><D1><@LL,00,00>そうだね",
142,0x2b011c,"<@RL,24,01>思った通リ やはリ かれらは<CD>すばらしい じっけんだいだ<CF><D1>リュウコよ よてい通リ<CD>あの子どもたちを れいの ヘやヘ<CF><D1>つれて行くのだ<CF><D1><@RL,22,03>.........",
143,0x2b011e,"<@RL,24,00>どうした? リュウコ",
144,0x2b0120,"<@RL,22,03>もう おわリにしたいの 父さん<CF><D1><@RL,24,02>天王の子どもたちを<CD>スカウトしたのも お前ではないか<CF><D1>今さら 何を言う?<CD>まさか あの子どもたちに じょうが<CF><D1>うつったなどとは 言わないだろう?<CD>お前らしくもない<CF><D1><@RL,24,00>休みが ほしいとかいうことなら<CD>あとで 聞こう<CF><D1>とにかく お前は 今まで通リ<CD>わたしの 言う通リに 動けばいい<CF><D1>たのんだぞ<CF><D1><@RL,22,00>........",
145,0x2b0122,"<@RL,25,01>ふふふふ! わたしの研究も<CD>あと1歩だ!",
146,0x2b0124,"<@RL,01,00>それじゃ あたしと コウジくんで<CD>もう1回 1かいを さがすことに<CF><D1>しましょ<CF><D1><&BUF03>は 先に<CD>4かいに 行って しらベてて<CF><D1>おちあう場所は...そうね",
147,0x2b0126,"<@RL,01,04>3かいにさ まちあわせに ちょうど<CD>いいような 場所が あったわよね<CF><D1><@RL,03,00>ああ あそこか<CD>たしか エレベ-タ-の前の ドアは<CF><D1>IDカ-ドで あけられたが<CD>その先にある 3つのドアが<CF><D1>しまってて おくに 行けないって<CD>場所だったな...<CF><D1><@RL,01,04>そう! そこ! そこで<CD>おちあいましょ!<CF><D1><@LL,00,00>分かった",
148,0x2b0128,"<@RL,03,05>また カリンの みに 何か あったら<CD>おれは...",
149,0x2b012a,"<@LL,00,04>だいじょうぶだって コウジ!<CD>リュウコ先生は カリンちゃん<CF><D1>さらって わるいことするような<CD>人じゃないよ<CF><D1><@RL,01,05>ほんとに そう 言い切れるの-?<CD>あの先生 あたしたちの<CF><D1>メダロッチから ヘ-きで デ-タを<CD>うばっちゃうような 人なのよ-?",
150,0x2b012c,"<@LL,00,06>リュウコ先生にだって ちゃんと<CD>考えが...!<CF><D1><@RL,01,05>はいはい 分かった 分かった<CD>...ほんと あんたってば 人を<CF><D1>うたがうってことを<CD>知らないんだから<CF><D1><@RL,01,04>まっ 何も なかったら なかったで<CD>もんだいないわけだし<CF><D1>カリンちゃん さがしてみましょ",
