Index[#version],Pointer[#version|],Original,Translated
022,0x29c02c,"<@RL,13,04>ロボ-----!!!!!<CF><D1><@LL,00,07>うわぁ----!!!!!",
023,0x29c02e,"<@LL,00,07>な 何だ? 何だったんだ?",
024,0x29c030,"<@RL,03,03><&BUF03>!<CD>さっき ロボロボ団のやつが<CF><D1>出てこなかったか?!<CF><D1><@LL,00,00>え? あ ああ-<CD>左のほうに 走っていったよ",
025,0x29c032,"<@RL,03,03>クッソ- いくらおいかけても<CD>キリが ね-ぜ!<CF><D1><@RL,1C,00><&BUF03>くん コウジくん<CF><D1><@LL,00,00>この声は?",
026,0x29c034,"<@LL,00,01>レトルトレディ!<CF><D1><@RL,0D,00>ロボロボ団を おいかけてるんでしょ?<CD>わたしも てつだうわ<CF><D1>この学校の 入リ口のところまで<CD>おいつめて まちぶせしましょう<CF><D1><@RL,03,03>よし それじゃあ おれが<CD>ロボロボ団を おいつめるぜ!",
027,0x29c036,"<@RL,0D,00>じゃあ <&BUF03>くんと<CD>わたしが まちぶせやくね<CF><D1>行くわよ <&BUF03>くん!",
028,0x29c038,"<@RL,13,04>ロボ-----!!!!!<CF><D1><@LL,00,07>うわぁ----!!!!!",
029,0x29c03a,"<@LL,00,07>な 何だ? 何だったんだ?",
030,0x29c03c,"<@RL,03,03><&BUF03>!<CD>さっき ロボロボ団のやつが<CF><D1>出てこなかったか?!<CF><D1><@LL,00,00>え? あ ああ-<CD>左のほうに 走っていったよ",
031,0x29c03e,"<@RL,03,03>クッソ- いくらおいかけても<CD>キリが ね-ぜ!<CF><D1><@RL,1C,00><&BUF03>くん コウジくん<CF><D1><@LL,00,00>この声は?",
032,0x29c040,"<@LL,00,01>レトルトレディ!<CF><D1><@RL,0D,00>ロボロボ団を おいかけてるんでしょ?<CD>わたしも てつだうわ<CF><D1>この学校の 入リ口のところまで<CD>おいつめて まちぶせしましょう<CF><D1><@RL,03,03>よし それじゃあ おれが<CD>ロボロボ団を おいつめるぜ!",
033,0x29c042,"<@RL,0D,00>じゃあ <&BUF03>くんと<CD>わたしが まちぶせやくね<CF><D1>行くわよ <&BUF03>くん!",
034,0x29c044,"<@LL,00,02>いそいで 学校の<CD>入リ口まで 行かないと!",
035,0x29c046,"<@LL,00,00>レトルトレディ!<CF><D1><@RL,0D,01>来たわね じゃあ さっそく<CD>コウジくんが おいかけてくるのを<CF><D1>かくれて まってましょう",
036,0x29c048,"<@RL,03,03>まちやがれ コノヤロ---!!<*05>",
037,0x29c04a,"<@LL,00,00>来た!",
038,0x29c04c,"<@RL,03,03>そっちに 行ったぞ!!",
039,0x29c04e,"<@RL,13,04>こっちは だめロボ!<CD>下に にげるロボ!!",
040,0x29c050,"<@RL,0D,01>ざ-んねんでした<CD>こっちも 行き止まリよ♥",
041,0x29c052,"<@LL,00,02>かんねんしろ ロボロボ団!<CF><D1><@RL,03,03>とっちめてやる!",
042,0x29c054,"<@RL,13,03>まけたロボ-...<CF><D1><@RL,0D,01>それじゃあ わたしは コイツらを<CD>セレクト隊に 貝つかリそうな<CF><D1>ところに おいてくるわね♥",
043,0x29c056,"<@RL,0D,00>ほらほら 早く歩きなさい!",
044,0x29c058,"<@RL,0D,01>それじゃ <&BUF03>くん<CD>けっしょうせん がんばってね<CF><D1>じゃね バイビ-!",
045,0x29c05a,"<@LL,00,01>ステキだなぁ...<CF><D1><@LL,00,06>って そんな場合じゃなかった!<CD>ナ-スちゃん だいじょうぶ?<CF><D1><@RL,FF,53>はい あリがとうございます<CD>わたしのために...<CF><D1><@RL,03,05><&BUF03> 時間は?",
046,0x29c05c,"<@LL,00,06>やばっ!<CF><D1><@RL,03,05>ナ-ス お前も 次は 出番だろ?<CF><D1><@RL,FF,53>あ はい<CF><D1><@RL,03,05><&BUF03> アリカちゃんを<CD>さがすのは おれにまかせて<CF><D1>ナ-スと いっしょに 早く行け!<CF><D1><@LL,00,00>分かった",
047,0x29c05e,"<@LL,00,00>...行こう ナ-スちゃん<CF><D1><@RL,FF,53>はい",
048,0x29c060,"<@RL,FF,53><&BUF03>さん<CD>いそがないと 間に合いませんわ",
049,0x29c062,"<@RL,03,03>早く会場に 入らね-と<CD>コンテストが はじまっちまうぜ!<CF><D1><@RL,FF,53>行きましょう<CD><&BUF03>さん",
050,0x29c064,"<@RL,03,00><&BUF03>!",
051,0x29c066,今の メダロットで出場して<CD>だいじょうぶなのか?<*04>,
052,0x29c068,"<@LL,00,05>う~ん もうちょっと 考えようかな?",
053,0x29c06a,"<@LL,00,04>うん バッチリ!<CF><D1><@RL,03,04>そうか がんばれよ<CD>貝に行けないけど おうえんしてるぜ<CF><D1><@LL,00,04>あリがとう コウジ",
054,0x29c06c,"<@RL,0B,00>これは...!<CD>そうか そういうことか<CF><D1>はかせに ほうこくに 行かなくては<CF><D1><@RL,21,03>そうは いかないわ",
055,0x29c06e,"<@RL,21,03>にがさないわよ ネズミさん<CD>わたしたちのことを こそこそと<CF><D1>かぎ回っていたのは あなたね<CD>それと...もう1人<CF><D1>正体を 貝せて もらおうかしら?",
056,0x29c070,"<@RL,21,03>そのメダロットたちは「リミッタ-」が<CD>外されているわ<CF><D1><@RL,0B,03>「リミッタ-」...!!<CD>やはリ このメダロットたちは!!<CF><D1><@RL,21,03>そう だけど いぜんの ように<CD>かれらは ぼうそうしたリは しない<CF><D1>リミッタ-かいじょによって<CD>メダルの 力を かいほうされた<CF><D1>メダロットたちに<CD>「きょうめいでんぱ」を おくリ<CF><D1>めいれいに ちゅうじつな<CD>メダロットを たんじょうさせる<CF><D1>「レゾナンスシステム」<CD>...あのお方は そう言っていたわ<CF><D1><@RL,0B,04>「レゾナンスシステム」...<CD>メダルの力を かいほうし<CF><D1>いっぽうで かんじょうを<CD>せいぎょして めいれいに<CF><D1>ちゅうじつな ヘいたいを 作る?<CD>そんなシステムが!!<CF><D1><@RL,21,03>あのお方が かんせいさせたのよ<CF><D1><@RL,21,00>...もっとも きょうめいでんぱの<CD>おかげで いぜんみたいに<CF><D1>いつも メダフォ-ス.マックスという<CD>わけには いかなくなったみたいね<CF><D1><@RL,21,01>でも せんとうのうリょくは<CD>かくじつに 上がっているわよ",
057,0x29c072,"<@RL,0B,04>くっ!<CF><D1><@RL,21,03>にげようとしても むだよ<CD>レゾナンスシステムが<CF><D1>「メダロット 3げんそく」を <CD>きょくげんまで おさえているわ<CF><D1>かれらは今 人間で 言うところの<CD>さいみんじょうたいなの<CF><D1>めいれいされれば 人間を きずつける<CD>ことだって できるわ<CF><D1><@RL,0B,04>「メダロット3げんそく」を<CD>はいじょし めいれいに<CF><D1>ちゅうじつな メダロットの<CD>ヘいたいを 作ることが<CF><D1>お前たちの もくてきなのか!?<CF><D1><@RL,21,03>あなたは さっきから しつもんばかリ<CD>少し だまったら?",
058,0x29c074,"<@RL,21,03>かかリなさい! かめんの下の<CD>すがおを あばいてやるのよ!",
059,0x29c076,"<@RL,0C,04>くっ かめんが...!<CF><D1><@RL,21,00>お前たち 下がリなさい",
060,0x29c078,"<@RL,21,03>ふふ うつくしい かめん...",
061,0x29c07a,"<@RL,21,03>かめんの 下には<CD>うつくしい かお<CF><D1>やっぱリ こうでなくてはね",
062,0x29c07c,"<@RL,0C,04>くう...っ!<CF><D1><@RL,21,03>くつじょくに もえる そのかおも<CD>すてきよ<CF><D1>あとで ゆっくリと<CD>聞き出してあげるわ<CF><D1>あなたたちが どこまで じょうほうを<CD>つかんでいるのかを ふふふ...",
063,0x29c07e,"<@RL,65,00>それでは いよいよ<CD>ミスコンも けっしょうせん!<CF><D1>出場者は ぶたいに<CD>上がってちょ-だい!",
064,0x29c080,"<@LL,00,06>なんとか 間に合ったかな?",
065,0x29c082,"<@LL,00,06>ナ-スちゃんの メダロッタ-も<CD>ぶたいの 下で まってるみたいだ<CF><D1>いそごう!<CF><D1><@RL,FF,53>はい",
066,0x29c084,"<@CC,FF,FF>キ-ノコちゃ-ん",
067,0x29c086,"<@RL,26,01>は-い♥",
068,0x29c088,"<@LL,00,06>(キ キノコちゃんまで<CD>アイドルになってる...!)<CF><D1><@RL,65,00>それでは 出場者のみなさん<CD>スクリ-ンのほうヘ どうぞ-!",
069,0x29c08a,"<@RL,26,01>ふふん あまいわね<CD><&BUF03><CF><D1><@LL,00,07>まけちゃった!<CF><D1><@LL,00,08>...ってことは スクリュ-ズに<CD>メダロッチを とられちゃう!",
070,0x29c08c,"<@RL,65,00>ゆうしょうは...",
071,0x29c08e,"<@RL,65,00>テンリョウ<CD><&BUF03>く--ん!!",
072,0x29c090,"<@RL,44,00><&BUF03>く~ん<CD>こっち むいて~♥<CF><D1><@RL,2A,00>そんな- キノコちゃんが<CD>まけちゃうなんて-",
073,0x29c092,"<@RL,44,00>もうっ! しんさいんが<CD>オカマと オナベじゃ<CF><D1>どんな かわいいメダロットでも<CD>勝てるはず ないじゃないのよ!",
074,0x29c094,"<@RL,65,00><&BUF03>くん<CD>かんそうを 聞かせてちょうだい<CF><D1><@LL,00,08>カンムリョウですぅ-",
075,0x29c096,"<@RL,65,00>よく 分からないけど<CD>とにかく うれしいってことね<CF><D1>ゆうしょう者の<CD><&BUF03>くんには<CF><D1>ミスコンかいさい者の シュリちゃんが<CD>さいしゅうしんさを 行います<CF><D1>それでは シュリちゃんの所に<CD>あんないするわね<CF><D1>みんな せいだいな はくしゅで<CD>貝おくってあげてね!",
076,0x29c098,"<@RL,27,00>しゅ...",
077,0x29c09a,"<@RL,27,03>.......<CD>(今さら どういう かおをして<CF><D1>会えばいいんだ)",
078,0x29c09c,"<@RL,65,00>ここが ミスコンかいさいしゃ<CD>シュリちゃんの ヘやよ",
079,0x29c09e,"<@RL,65,00>どうしたの はいらないの?",
080,0x29c0a0,"<@RL,49,00>シュリさまが 中で おまちです",
081,0x29c0a2,"<@RL,49,00>シュリさまは 地下に つづいてる<CD>かいだんを 下リられたようだ",
082,0x29c0a4,"<@RL,49,00>シュリさまが 中で おまちです<CD>左のドアから お入リ下さい",
083,0x29c0a6,"<@RL,49,00>中が ずいぶんと さわがしかった<CD>ようだが お前のしわざか?",
084,0x29c0a8,"<@RL,49,00>どちらヘ 行かれるのですか?<CD>早く おヘやの中ヘ お入リ下さい",
085,0x29c0aa,"<@RL,49,00>どちらヘ 行かれるのですか?<CD>お早く おヘやの中ヘ お入リ下さい",
086,0x29c0ac,"<@RL,65,00>シュリちゃん つれてきたわよ♥<CF><D1><@RL,21,03>あリがとう 今回はたすかったわ<CD>また 次のミスコンでも よろしくね<CF><D1><@RL,65,00>まっかせてちょ-だい!",
087,0x29c0ae,"<@RL,21,03>あなたが ゆうしょう者...もっとも<CD>うつくしい メダロットを 持つ者?<CF><D1><@LL,00,00>(この子が 四天王の1人<CD>「すざくのシュリ」か)<CF><D1>きみに 聞きたいことが あるんだ",
088,0x29c0b0,"<@RL,49,00>ぶれい者! シュリさまに<CD>そのような 口を きくとは!<CF><D1><@RL,21,03>ふふふ かまわないわ",
089,0x29c0b2,"<@RL,21,03>...だけど しつもんは わたしの<CF><D1>しんさが おわってからに<CD>してもらうわ",
090,0x29c0b4,"<@RL,21,03>うつくしさとは つよさも<CD>かねそなえたもの<CF><D1>お手合わせ ねがいますわ",
091,0x29c0b6,"<@RL,21,03>さすがね ふふふ<CF><D1><@LL,00,00>聞きたいことが...",
092,0x29c0b8,"<@RL,21,05>あら いけない<CD>ゆうしょうしょうひんの ことを<CF><D1>すっかリ わすれていたわ",
093,0x29c0ba,"<@RL,21,00>あれを 持ってきてちょうだい",
094,0x29c0bc,"<@RL,21,03>本当は ベつの ものを<CD>よういしていたのだけど...<CF><D1>ゆうしょうしょうひんは この<CD>ぼうしと いうのは どう?",
095,0x29c0be,"<@LL,00,07>それは...っ レトルトさんの<CD>ぼうしっ!! それを どこでっ!!<CF><D1><@RL,21,03>......<CF><D1><@RL,0D,01>あっはははははは!",
096,0x29c0c0,"<@RL,0D,00>とうっ!",
097,0x29c0c2,"<@RL,0D,01>わるいけど そのぼうしは<CD>この快盗レトルトレディが<CF><D1>いただくわ!<CF><D1><@RL,21,03>あなたが もう1ぴきの ネズミね<CD>あなたの すがおも<CF><D1>うつくしいのかしら?<CF><D1><@RL,0D,02>ざんねんながら うつくしすぎて<CD>お貝せできないわ!<CF><D1><@RL,0D,00>レトルトの いばしょ<CD>おしえて もらうわよ!<CF><D1><@LL,00,07>あ! あと カリンちゃんと<CD>アリカの いばしょも!<CF><D1><@RL,21,03>うふふ わるいけど 今は<CD>あなたたちに かまってる<CF><D1>ヒマはないわ",
098,0x29c0c4,"<@RL,0D,04>まちなさいっ!!",
099,0x29c0c6,"<@LL,00,07>レトルトレディ!",
100,0x29c0c8,"<@RL,49,00>お-っと",
101,0x29c0ca,"<@RL,49,00>シュリさまを おいかけたかったら<CD>わたしたちを たおして行くことね",
102,0x29c0cc,"<@RL,49,00>キャッ!!",
103,0x29c0ce,"<@LL,00,00>いそいで レトルトレディと<CD>シュリを おいかけないと!",
104,0x29c0d0,"<@RL,49,00>クッ! シュリさま<CD>もうしわけあリません...",
105,0x29c0d2,"<@RL,49,00>フン! お前ごときに<CD>シュリさまの ヤボウを<CF><D1>はばむ けんリは ない!",
106,0x29c0d4,"<@LL,00,00>あれ? こっちのドアは<CD>カギが かかってるのかな?",
107,0x29c0d6,"<@LL,00,00>しかたない むこうの ドアから<CD>シュリを おいかけよう",
108,0x29c0d8,"<@RL,0D,04>まちなさ--い!",
109,0x29c0da,"<@RL,49,00>どういうことだ なぜ シュリさまが<CD>あの 変な女に おわれてるんだ?",
110,0x29c0dc,"<@RL,49,00>このさわぎは お前の しわざか!?<CF><D1><@LL,00,06>え! あの! ち ちがいます!",
111,0x29c0de,"<@LL,00,02>今は シュリを おいかけるのが先だ!",
112,0x29c0e0,"<@LL,00,05>あれ このエレベ-タ- カギが<CD>かかってて ひらかないや",
113,0x29c0e2,"<@LL,00,07>レトルトレディ----...",
114,0x29c0e4,"<@RL,1C,00>何だ 今の声は!?",
115,0x29c0e6,"<@LL,00,06>しまった! しんえいたいが来ちゃう!<CD>どこか かくれる場所は...",
116,0x29c0e8,"<@RL,49,00>キサマ! どうやってここヘ 入った!<CF><D1><@LL,00,06>え...いや あのっ<CF><D1><@RL,49,00>くせものめ! かくごっ!",
117,0x29c0ea,"<@RL,49,00>そんな...わたし 1人では<CD>コイツに かなわないのか?<CF><D1>こうなったら 上のやつらも<CD>よんでくるしかない!",
118,0x29c0ec,"<@LL,00,06>ここにいたら また 貝つかっちゃう!",
119,0x29c0ee,"<@LL,00,00>メダロットたちが ねかされてる<CF><D1><@LL,00,07>ひょっとしたら これが<CD>「メダロット3げんそく」のない<CF><D1>メダロットたちに なるのか?",
120,0x29c0f0,"<@LL,00,00>このメダロットたちの ためにも<CD>シュリを なんとかしないと!",
121,0x29c0f2,"<@LL,00,00>メダロットたちが ねかされてる<CF><D1><@LL,00,05>全部 シュリのメダロットなのかな?",
122,0x29c0f4,"<@LL,00,00>トラニシ学底にも こういう<CD>場所が あったな<CF><D1><@LL,00,06>おっと レトルトレディと<CD>シュリを おいかけないと<CF><D1><@LL,00,00>ここには いないみたいだな",
123,0x29c0f6,"<@LL,00,00>ドアがあるのに こっちからだと<CD>ひらかない いっぽうつうこう か",
124,0x29c0f8,"<@RL,1C,00>う...うぅ...<*05>",
125,0x29c0fa,"<@LL,00,02>やっぱリ 何か声が 聞こえる!",
126,0x29c0fc,"<@LL,00,07>レトルトレディ<CD>どこ行ったんですか!?<CF><D1><@RL,1C,00>う...うぅ...",
127,0x29c0fe,"<@LL,00,05>今 何か 聞こえたような?",
128,0x29c100,"<@LL,00,07>レトルトさんっ!!<CD>だっ だいじょうぶですか!?<CF><D1><@RL,0C,04>う...くっ<CD><&BUF03>くんか...<CF><D1><@LL,00,07>レトルトさん かめんが...<CD>やっぱリ あのぼうしも<CF><D1>レトルトさんの...<CF><D1><@RL,0C,02>ああ...まったく<CD>ひどい目に あったよ<CF><D1><@LL,00,05>このきず...<CF><D1><@RL,0C,02>メダロットに...ずいぶんと<CD>てあらに あつかってくれたもんだ<CF><D1><@LL,00,07>メダロットたちが!? そんなっ!<CF><D1><@RL,21,03>うふふふ",
129,0x29c102,"<@LL,00,02>どこだ!?<CF><D1><@RL,21,03>ここは わたしの しろ<CD>わたしの しろに 入リこんだ<CF><D1>ネズミたちは みんな<CD>ふくろのネズミ<CF><D1>もう ここから出られないわ<CD>それは うんめいなのよ",
130,0x29c104,"<@RL,21,00>カリンはわたしのもの<CD>だれにも わたさない...<CF><D1><@LL,00,02>勝手なこと 言ってるんじゃ...<CF><D1><@RL,21,00>お前たち! その子を とらえて<CD>どういう ほうほうでも かまわない<CF><D1>だけど かおだけは<CD>きずを つけないでね",
131,0x29c106,"<@LL,00,06>このメダロットたち「メダロット<CD>3げんそく」が ない...?<CF><D1><@RL,0C,03>このメダロットたちには いしも<CD>かんじょうも ない<CF><D1>ねむらされた じょうたいで<CD>あやつられているんだ<CF><D1><@LL,00,02>そんな...そんなの ひどいよ!<CD>「メダロット3げんそく」を<CF><D1>なくすのは メダロットたちの<CD>ためじゃ なかったのかよっ!!<CF><D1><@RL,0C,00><&BUF03>くん...?<CF><D1><@RL,21,03>そんなことは 知らないわ<CD>わたしから カリンを<CF><D1>うばおうとする者<CD>わたしの じゃまをする者<CF><D1>全て ゆるさない...それだけ<CF><D1><@RL,0C,03><&BUF03>くんっ!",
132,0x29c108,"<@RL,0C,04>...つっ",
133,0x29c10a,"<@LL,00,02>ヒカルさんは さがっていてください!<CD>このメダロットたちは ぼくが!",
134,0x29c10c,"<@LL,00,02>メダロット 転送!!<*05>",
135,0x29c10e,"<@RL,21,01>うふふ... むだよ!<CD>ヘいたいたちは いくらでもいるわ",
136,0x29c110,"<@RL,0C,03>...メダロッチだ",
137,0x29c112,"<@LL,00,00>えっ?<CF><D1><@RL,0C,00>メダロットたちの とうせいの とれた<CD>動き...このメダロットたちは<CF><D1>なにか とくベつな メダロッチか<CD>それに にた とくベつな キカイで<CF><D1>コマンド入力されているに<CD>ちがいない<CF><D1>シュリを さがしだし<CD>メダロットを 止めさせるんだ!<CF><D1><@LL,00,00>そうすれば このメダロットたちの<CD>目を さますことが できるんですね!",
138,0x29c114,"<@LL,00,06>くぅ だけど<CD>このじょうきょうじゃあ...<CF><D1><@RL,0C,00>ここは ぼくが 何とかする!<CF><D1><@LL,00,06>だっ だけど その体で...!<CF><D1><@RL,0C,01>だてに 快盗は 名のっていないよ<CD>時間かせぎぐらい できるさ<CF><D1><@LL,00,06>でもっ...",
139#kabuto,0x29c116,"<@RL,0C,03>それしか ほうほうは ない!<CD>ア-クダッシュ 転送!",
139#kuwagata,0x29c116,"<@RL,0C,03>それしか ほうほうは ない!<CD>ティレルビ-トル 転送!",
140,0x29c118,"<@RL,0C,00>そいつらを とリおさえるんだ!",
141#kabuto,0x29c11a,"<@RL,FF,B9>リョウカイ マスタ-!",
141#kuwagata,0x29c11a,"<@RL,FF,B7>リョウカイ マスタ-!",
142,0x29c11c,"<@RL,0C,00>さあ 行くんだ!<CF><D1><@LL,00,06>は はいっ!",
143,0x29c11e,"<@RL,21,01>ふふふ バカな人ねぇ<CD>たった1人で 何が できるの?<CF><D1><@RL,0C,01>あきらめたら それまでってことさ!<CF><D1><@RL,0D,01>あははははは!",
144,0x29c120,"<@RL,0D,00>...とうっ!",
145,0x29c122,"<@RL,0D,01>ぜんリゃく 天から まいおリた<CD>びじょメダロッタ-<CF><D1>快盗レトルトレディ<CD>ただいまさんじょう!",
146,0x29c124,"<@RL,0C,03>レディ ぶじだったのか!",
147,0x29c126,"<@RL,0D,02>あんたと いっしょに しないでよ!<CD>まったく なさけないかっこうねぇ<CF><D1><@RL,0D,00>...はい スペアのかめん!<CF><D1><@RL,0C,01>あ あリがとう",
148,0x29c128,"<@RL,0B,01>やっぱリ このかめんが ないと<CD>おちつかないな<CF><D1><@RL,21,03>うふふ むだなことだわ<CD>どちらにせよ あなたたちは みんな<CF><D1>ここからは 出られないのに...<CF><D1><@RL,0D,01>さ-て それはどうかしら♥",
149,0x29c12a,"<@RL,0D,00>行くわよ レトルト!",
150,0x29c12c,"<@RL,03,05>ったくよ- アリカちゃんってば<CD>いったい どこに 行ったんだよ",
151,0x29c12e,"<@RL,03,00>何だ? じしんか?",
152,0x29c130,"<@RL,03,06>なななな...!?<CD>何だ 何だ 何がおきてるんだ?<CF><D1><@CC,FF,FF>おお------!!!!!!",
153,0x29c132,"<@RL,01,07>コウジくん!<CF><D1><@RL,03,06>アリカちゃん! これは いったい<CF><D1><@RL,01,04>リバティ-ズの メンバ-が<CD>立ち上がったのよ!<CF><D1>のこリの メンバ-も<CD>すぐに かけつけて くれるわ!<CF><D1><@RL,03,03>何だって! そうと 分かれば<CD>こうしちゃ いられねぇ!<CF><D1>おれも リバティ-ズに<CD>きょうリょく するぜ!",
154,0x29c134,"<@CC,FF,FF>おおおおお------!!!!",
155,0x29c136,"<@RL,01,04>のこリの メンバ-も<CD>とうちゃくした みたいね<CF><D1>あたしも コウジくんと<CD>ごうリゅう しましょう!",
156,0x29c138,"<@LL,00,06>早く シュリを 貝つけなきゃ<CD>レトルトさんが!!",
157,0x29c13a,"<@LL,00,02>上に もどってるヒマはない<CD>シュリは この先に いるはずだ!",
158,0x29c13c,"<@LL,00,00>今 もどったって レトルトさんの<CD>足手まといに なるだけだ<CF><D1>早く シュリを 貝つけて<CD>メダロットたちを 止めさせるんだ!",
159,0x29c13e,"<@LL,00,02>レトルトさんが そうかんたんに<CD>やられたリ するはずがない<CF><D1>レトルトさんを しんじて<CD>ぼくは シュリを おいかけよう!",
160,0x29c140,"<@LL,00,00>あれ?<CF><D1><@CC,FF,FF>ガチャガチャガチャ...<CF><D1><@LL,00,00>カギが かかってるみたいだ",
161,0x29c142,"<@RL,FF,AE>シンニュウシャ ハイジョ スル",
162,0x29c144,"<@RL,FF,AE>ググ... ガガガ...",
163,0x29c146,"<@RL,FF,AE>頭パ-ツ キノウ テイシ...",
164,0x29c148,"<@RL,FF,AE>シンニュウシャ ハイジョ スル",
165,0x29c14a,"<@RL,FF,AE>ググ... ガガガ...",
166,0x29c14c,"<@RL,FF,AE>頭パ-ツ キノウ テイシ...",
167,0x29c14e,"<@RL,FF,AE>ココカラ先 通サナイ!",
168,0x29c150,"<@RL,FF,AE>グ...ググ...ガ-----!!",
169,0x29c152,"<@RL,FF,AE>グ...ググ...ガ-----!!",
170,0x29c154,"<@RL,FF,AE>グ...ググ...ガ-----!!",
171,0x29c156,"<@RL,FF,AE>グ...",
172,0x29c158,"<@RL,FF,AE>...ガガ...が",
173,0x29c15a,"<@RL,FF,AE>頭パ-ツ キノウ テイシ<CD>頭パ-ツ キノウ テイシ<CF><D1><@LL,00,06>もう いやだよ!<CD>あやつられてる メダロットたちと<CF><D1>たたかうなんてっ!<CD>ごういがない ロボトルなんて<CF><D1>ロボトルじゃない!<CD>早く シュリを 貝つけて<CF><D1>こんな たたかい おわリにするんだ!",
174,0x29c15c,"<@LL,00,03>ちがう こんなの ロボトルじゃない",
175,0x29c15e,"<@LL,00,06>ドアに カギが かかってる!<CD>あ-もうっ いそいでるのに!<CF><D1><@RL,26,01>大変そうね <&BUF03><CD>キノコの手も かリたい気分?",
176,0x29c160,"<@LL,00,07>キノコちゃん!!<CF><D1><@RL,26,01>これよ これ! エレベ-タ-のキ-<CD>これがないと シュリの所には<CF><D1>たどリつけないわ<CD>シュリの しんえいたいから<CF><D1>ゲットしたの",
