Index[#version],Pointer[#version|],Original,Translated
010,0x2f0014,"<@LL,00,00>メダロット転送!<*05>",
011,0x2f0016,"<@RL,10,01>それでは ロボトルファイトですわ",
012,0x2f0018,"<@RL,10,01>さすがですね<CF><D1><&BUF03>くんは 本当に<CD>すばらしい メダロッタ-ですわ<CF><D1><@LL,00,01>いやあ そんな...<CF><D1><@RL,10,01>おやくそくでしたね<CD>このヘやに ある メダルから<CF><D1>おすきな ものを 1つ<CD>つれていってあげてください<CF><D1><@LL,00,01>はい! あリがとうございますっ!",
013,0x2f001a,"<@LL,00,06>ナエさん またせちゃ わるいよ<CD>早く ステ-ジに 上がろう!",
014,0x2f001c,"<@LL,00,04>メダルを 1まい<CD>選ばせてもらおう!",
015,0x2f001e,"<@LL,00,04>「イ-スト」の メダルだ<CF><D1>ほかの メダロットを サポ-トする<CD>「なおす」が とくいな メダルだ",
016,0x2f0020,"<@LL,00,04>「イ-スト」の メダルだ<CF><D1>ほかの メダロットを サポ-トする<CD>「なおす」が とくいな メダルだ<CF><D1>このメダルに しようかな?<*04>",
017,0x2f0022,"<@LL,00,04>も-ちょっと 考えよ-っと!",
018,0x2f0024,"<@LL,00,04>このメダルで きまリだ!",
019,0x2f0026,"<@LL,00,04>「ウエスト」の メダルだ<CF><D1>ほかの メダロットを サポ-トする<CD>「おうえん」が とくいな メダルだ",
020,0x2f0028,"<@LL,00,04>「ウエスト」の メダルだ<CF><D1>ほかの メダロットを サポ-トする<CD>「おうえん」が とくいな メダルだ<CF><D1>このメダルに しようかな?<*04>",
021,0x2f002a,"<@LL,00,04>も-ちょっと 考えよ-っと!",
022,0x2f002c,"<@LL,00,04>このメダルで きまリだ!",
023,0x2f002e,"<@LL,00,04>「サウス」の メダルだ<CF><D1>ほかの メダロットを サポ-トする<CD>「ぼうがい」が とくいな メダルだ",
024,0x2f0030,"<@LL,00,04>「サウス」の メダルだ<CF><D1>ほかの メダロットを サポ-トする<CD>「ぼうがい」が とくいな メダルだ<CF><D1>このメダルに しようかな?<*04>",
025,0x2f0032,"<@LL,00,04>も-ちょっと 考えよ-っと!",
026,0x2f0034,"<@LL,00,04>このメダルで きまリだ!",
027,0x2f0036,"<@LL,00,04>「ノ-ス」の メダルだ<CF><D1>ほかの メダロットを サポ-トする<CD>「とくしゅ」が とくいな メダルだ",
028,0x2f0038,"<@LL,00,04>「ノ-ス」の メダルだ<CF><D1>ほかの メダロットを サポ-トする<CD>「とくしゅ」が とくいな メダルだ<CF><D1>このメダルに しようかな?<*04>",
029,0x2f003a,"<@LL,00,04>も-ちょっと 考えよ-っと!",
030,0x2f003c,"<@LL,00,04>このメダルで きまリだ!",
031,0x2f003e,"<@RL,2A,00>おみくじ公園は のんびリできるけど<CD>あそぶなら しぜん公園かな?",
032,0x2f0040,"<@RL,35,00>この公園 いつの間にか<CD>ごうかに なってたのね...",
033,0x2f0042,"<@RL,2C,00>こどもは 元気があって いいねぇ",
034,0x2f0044,"<@RL,35,00>ねぇ ロボトルしない?<*04>",
035,0x2f0046,"<@RL,35,00>少しは 女の子のこと みなおした?",
036,0x2f0048,"<@RL,35,00>女だと 思って なめてるでしょ!",
037,0x2f004a,"<@RL,2A,00>ロボトルに 男も 女も<CD>かんけいないよなぁ...",
038,0x2f004c,"<@RL,35,00>どうして 「うきゃ-」は<CD>「ぱにょ-」じゃないの?<CF><D1><@RL,2A,00>それは 「むきょ-」が<CD>「もげら-」じゃないからだよ<CF><D1><@RL,35,00>なるほど~<CF><D1><@LL,00,05>何を 言ってるんだろう?",
039,0x2f004e,"<@RL,2C,00>ロボトルの ことは<CD>わたしには わからんよ",
040,0x2f0050,"<@RL,2C,00>新しい先生は どうだ?<CD>なかよくやって いけそうか?<*04>",
041,0x2f0052,"<@RL,2C,00>そ-か そ-か うんうん",
042,0x2f0054,"<@RL,2A,00>スクリュ-ズって つよいよなぁ<CD>おれじゃ 勝てないよ",
043,0x2f0056,"<@RL,2A,00>イワノイって コンピュ-タ-に<CD>あれだけ つよいのに<CF><D1>なんで せいせき わるいんだろ?",
044,0x2f0058,"<@RL,35,00>ロボトル つよくなリたいな<CD>まだ はじめたばかリなのよね",
045,0x2f005a,"<@LL,00,07>うわっ すごい音だ!!<*05>",
046,0x2f005c,"<@LL,00,05>こ これが ピアノの音...?<*05>",
047,0x2f005e,"<@LL,00,03>み 耳をふさいでも 聞こえてくる!?<*05>",
048,0x2f0060,"<@LL,00,08>も もう ダメだぁ~~~<*05>",
049,0x2f0062,"<@LL,00,06>に にげなきゃ...<*05>",
050,0x2f0064,"<@RL,2A,00>うぅ 耳が...先生の ひいてる<CD>ピアノには ちかづくな...!",
051,0x2f0066,"<@RL,2A,00>メダロポリスじゃ メダスピ-ドって<CD>レ-スが はやってるらしいなぁ",
052,0x2f0068,"<@RL,35,00>学校の 近くの コンビニで<CD>はたらいてる ヒカルさんって<CF><D1>ホントは まだ 高校生なんだって<CD>いつ 学校に 行ってるのかしら?",
053,0x2f006a,"<@RL,2A,00>かる~く ロボトル ひとしょうぶ!<*04>",
054,0x2f006c,"<@RL,2A,00>う~ん たのしかった~♪",
055,0x2f006e,"<@RL,2A,00>なんだ つまんね-の",
056,0x2f0070,"<@RL,37,00>メダロット研究所ヘ ようこそ",
057,0x2f0072,"<@LL,00,00>研究用の メダルだ",
058,0x2f0074,"<@RL,30,00>さいきょうの メダロットは いない<CD>その時にできる ベストをつくすんだ",
059,0x2f0076,"<@RL,30,00>何か わからないことが あれば<CD>北玉さんに 聞けばいいよ",
060,0x2f0078,"<@RL,30,00>さいきん 白玉さんを みかけないなぁ<CD>どこに 行ったんだろう?",
061,0x2f007a,"<@RL,30,01>キミ 「ミニハンドル」は<CD>ひつようかい?<CF><D1><@LL,00,00>「ミニハンドル」って...<CD>ヴェイパ-レ-ルに つけたら<CF><D1>人を のせて 走れるようになる<CD>あれですか?<CF><D1><@RL,30,01>そう それだよ<CF><D1><@LL,00,01>あったら ベんリでしょうね~<CF><D1><@RL,30,01>よし では あげよう",
062,0x2f007c,"<@LL,00,07>ええっ いいんですか!?<CF><D1><@RL,30,01>ただし ヴェイパ-レ-ルの<CD>パ-ツは ゆうリょう だけどね<CF><D1><@LL,00,05>それって ズルい...",
063,0x2f007e,"<@RL,30,01>ヴェイパ-レ-ルのパ-ツ<CD>買っていくかい?<*04>",
064,0x2f0080,頭  2000¥<CD>右院 3400¥<CD>左院 3400¥<CD>脚部 1200¥<CD>買わない<CD>,
065,0x2f0082,"<@RL,30,01>「スチ-ムボ-ド」か よし",
066,0x2f0084,"<@RL,30,01>「スチ-ムド-リン」か よし",
067,0x2f0086,"<@RL,30,01>「スチ-ムパイプ」か よし",
068,0x2f0088,"<@RL,30,01>「スチ-ムタ-ビン」か よし",
069,0x2f008a,"<@RL,30,00>お金が たリんぞ",
070,0x2f008c,"<@RL,30,01>パ-ツが ひつようになったら<CD>また 来なさい",
071,0x2f008e,"<@RL,30,00>メダフォ-ス リろん上は<CD>だれでも 使えるものらしいけど<CF><D1>メダフォ-ス自体の 正体は<CD>まだ よく わかってないんだ",
072,0x2f0090,"<@RL,1A,00>ようこそ! セレクトしぶヘ!",
073,0x2f0092,"<@RL,1A,01>しごとの あとの ごはんは<CD>おいしいであリます!",
074,0x2f0094,"<@LL,00,01>! カツカレ-うどんていしょく!!",
075,0x2f0096,"<@RL,1A,00>ロボトルするで あリますか?<*04>",
076,0x2f0098,"<@RL,1A,01>たのしかったであリます!",
077,0x2f009a,"<@RL,1A,00>ざんねんであリます...",
078,0x2f009c,"<@RL,08,02>やぁ <&BUF03>くん<CD>さぁ ロボトルしよう!<CF><D1>...と 言いたいところだけど<CD>今は オ-バ-ホ-ル中なんだ<CF><D1>また こんど あそびにきてよ",
079,0x2f009e,"<@LL,00,01>ハチロウ! あそびに 来たよ!<CF><D1><@RL,08,02>やあ ちょうど ボクの メダロットの<CD>せいびが おわったところサ<CF><D1>ロボトルするかい?<*04>",
080,0x2f00a0,"<@RL,08,02>それじゃ いくよ",
081,0x2f00a2,"<@RL,08,00>...うん もうちょっと<CD>ちょうせいが ひつようだね",
082,0x2f00a4,"<@RL,08,01>つきあい わるいね",
083,0x2f00a6,"<@LL,00,04>あっ ひつじさん!<CF><D1><@RL,09,00>こんにちは <&BUF03>さん<CD>ちなみに わたしは 「しつじ」です<CF><D1>ぼっちゃまなら 2かいですよ<CF><D1><@LL,00,01>あリがとう!",
084,0x2f00a8,"<@LL,00,07>金ピカの メダルだ!<CF><D1><@LL,00,05>...あ おきものか",
085,0x2f00aa,"<@RL,FF,5A>おそうじ ダイスキですぅ~♥",
086,0x2f00ac,"<@RL,FF,5A>広い おやしきは<CD>はたらきがいがあるわ",
087#kabuto,0x2f00ae,"<@RL,FF,34>.........<CF><D1><@LL,00,04>スミロドナッドだ!<CF><D1>コウジ ちゃんと たいせつに<CD>してるんだなぁ",
087#kuwagata,0x2f00ae,"<@RL,FF,35>.........<CF><D1><@LL,00,04>ウォ-バニットだ!<CF><D1>コウジ ちゃんと たいせつに<CD>してるんだなぁ",
088,0x2f00b0,"<@RL,2C,00>やあ <&BUF03>くん<CD>いらっしゃい",
089,0x2f00b2,"<@RL,2C,00><&BUF03>くん<CD>カリンを たすけてやってくれ...<CF><D1><@LL,00,00>は はい<CF><D1><@LL,00,05>(かなリ まいってる みたいだなぁ)",
090,0x2f00b4,"<@RL,2C,00>カリンが ぶじに もどってきてくれて<CD>こんなに うれしいことはない!<CF><D1><@LL,00,04>よかったですね<CF><D1><@RL,2C,00>にどと こんなことが おきないように<CD>ごえいを 100人...<CF><D1><@LL,00,06>あ あの おてやわらかに...<CF><D1><@RL,2C,00>何を 言うか!<CD>これでも すくない ぐらいだ!!<CF><D1><@LL,00,08>ひええ~~~!",
091,0x2f00b6,"<@RL,FF,5A>こんにちは カリンちゃんのこと<CD>よろしく おねがいしますね",
092,0x2f00b8,"<@LL,00,06>ここは 女子トイレ!?<CD>早く 出なきゃっ!!",
093,0x2f00ba,"<@RL,01,02>ちょ ちょっと! <CD>ここ 男子トイレじゃないっ!<CF><D1>女の子が いっしょだってのに<CD>デリカシ- たリないわよ!<CF><D1>あとにしなさい あとにッ!!",
094,0x2f00bc,"<@RL,02,05>あの...<CD><&BUF03>くん<CF><D1>わたし こういう所は<CD>はずかしいんですけど...<CF><D1><@LL,00,06>あ..! ゴ ゴメンッ!!",
095,0x2f00be,"<@RL,4E,03>ちょ ちょっと<CD><&BUF03>くん!?<CF><D1><@RL,4E,01>女の子と いっしょの時に<CD>そんな所に 入っちゃダメでしょ?",
096,0x2f00c0,"<@LL,00,05>あ ごめんなさい...<CF><D1><@RL,4E,00>今は <&BUF03>くんも<CD>女の子だけどね♥<CF><D1><@LL,00,08>それは ちがう<CF><D1>...とは 言い切れないなぁ<CD>この メイドふくじゃ...<CF><D1><@RL,4E,02>いいじゃない カワイイんだから♥<CF><D1><@LL,00,02>よくないですっ!<CF><D1><@RL,4E,04>え~~~~?<CF><D1><@LL,00,02>え~~~~? じゃないです<CF><D1><@RL,4E,05>クスン",
097,0x2f00c2,"<@RL,FF,6A>.........",
098,0x2f00c4,"<@RL,2C,00>ぬうぅ~~~~ なぜ 動かん!<CD>動けっ! 動け-----っ!!",
099,0x2f00c6,"<@RL,2B,00>え~と はみがきも してきた<CD>みだしなみも OK!<CF><D1>う~ キンチョウする~~<CD>今日こそ 今日こそ...<CF><D1><@LL,00,05>何 やってるんだろ?",
100,0x2f00c8,"<@RL,30,00>わたしが 北玉だ<CF><D1>何か しリたいことが あるのかね?",
101,0x2f00ca,"<@RL,30,00>わからないことがあれば<CD>また 来なさい",
102,0x2f00cc,"<@RL,31,00>スマンでござる シノビックパ-クは<CD>ヘいさ中でござるよ",
103,0x2f00ce,"<@RL,31,00>ぬ? おぬし まいごか?<CF><D1>よし ひでんの にんぽうで<CD>セレクトしぶまで おくってやろう<CF><D1>ぬうううううううううううっ!<CF><D1>にんぽう テレポ-トおぉぉぉッ!!<CF><D1><@LL,00,06>それは にんぽうじゃないッ!!",
104,0x2f00d0,"<@LL,00,07>ホントに おくられてる!?",
105,0x2f00d2,"<@RL,30,00>メダロットの パ-ツのことで<CD>こまったことがあれば 来なさい",
106,0x2f00d4,"<@RL,30,01>ふっ これが ひつようなのだろ?",
107,0x2f00d6,"<@RL,30,01>かんしゃ しなさい<CD>お金は いただくがな",
108,0x2f00d8,"<@RL,30,01>ふっ これが ひつようなのだろ?",
109,0x2f00da,"<@RL,30,01>かんしゃ しなさい<CD>お金は いただくがな",
110,0x2f00dc,"<@RL,30,01>ふっ これが ひつようなのだろ?",
111,0x2f00de,"<@RL,30,01>かんしゃ しなさい<CD>お金は いただくがな",
112,0x2f00e0,"<@RL,30,01>ふっ これが ひつようなのだろ?",
113,0x2f00e2,"<@RL,30,01>かんしゃ しなさい<CD>お金は いただくがな",
114,0x2f00e4,"<@RL,30,01>1500¥あれば スカイカ-ゴの<CD>1パ-ツを あげてもいいぞ",
115,0x2f00e6,"<@RL,06,03>これから しぜん公園には どんどん<CD>レ-ス場が 作られていくらしいぜ<CF><D1><@RL,06,00>けどさ やっぱリ メダロットは<CD>ロボトルしてこそだと 思わないか?<CF><D1>ん? おれと ロボトルしようってか?<*04>",
116,0x2f00e8,"<@RL,06,02>かかってきな!",
117,0x2f00ea,"<@RL,06,03>いつでも しょうぶ してやるぜ!",
118,0x2f00ec,"<@RL,06,01>なんだ にげるのか?",
119,0x2f00ee,"<@RL,07,03>ゴミが たくさん...<CF><D1><@RL,07,02>ゴミの ポイすて よくない<CF><D1><@RL,07,00>ん? ロボトル?<*04>",
120,0x2f00f0,"<@RL,07,01>それじゃ はじめる",
121,0x2f00f2,"<@RL,07,04>おようふく よごすのも よくない",
122,0x2f00f4,"<@RL,07,00>それじゃ また こんど",
123,0x2f00f6,"<@RL,05,00>あんた 1人で あたしたちに<CD>勝ったわけじゃないんだからねぇ<CF><D1>かんちがい してるんじゃないわよぉ<*04>",
124,0x2f00f8,"<@RL,05,03>だったら いいのよぉ",
125,0x2f00fa,"<@RL,05,02>もういちど しょうぶよぉ!<*04>",
126,0x2f00fc,"<@RL,05,02>にげるつもリぃ!?",
127,0x2f00fe,"<@RL,05,02>いくわよ ダ-クパンサ-ッ!!",
128,0x2f0100,"<@RL,05,01>ロボトルなら いつでも<CD>うけてたつわよぉ",
129,0x2f0102,"<@RL,2A,00>メダスピ-ドに 勝つコツは<CF><D1>やっぱリ ちけいに 合った<CD>脚部を えらぶことかな?",
130,0x2f0104,"<@RL,2B,00>エネルギ-になる メダフォ-スの<CD>はいぶんが むずかしいんだよなぁ",
131,0x2f0106,"<@LL,00,00>あっ メダプライズが ある",
132,0x2f0108,"<@LL,00,04>1回 100¥か<CD>やってみようかな...<*04>",
133,0x2f010a,"<@LL,00,05>今 やらなくても いっか",
134,0x2f010c,"<@LL,00,05>でも 今は お金が ないや",
135,0x2f010e,"<@LL,00,05>あれ? こっちは 動いてないや",
136,0x2f0110,"<@LL,00,06>むずかしそうな ゲ-ムだ...",
137,0x2f0112,"<@RL,FF,75>ベスト TIMEが 知リたいのか?<CF><D1>テンリョウ <&BUF03>の<CD>ベスト TIMEは っと...",
138,0x2f0114,"<@RL,FF,A6>メダスピ-ドキングの<CD>勝ち数が 知リたいのかい?<CF><D1>ちょっと まってね",
139,0x2f0116,"<@RL,FF,A6>すごい! 15勝も するなんて!<CD>プレゼントに これを あげるよ",
140,0x2f0118,"<@RL,FF,A6>すごい! 30勝も するなんて!<CF><D1>もう ふつうのレベルじゃ<CD>ものたリないんじゃない?<CF><D1>コ-スレベルに ウルトラレベルを<CD>くわえておくから チャレンジしてね",
141,0x2f011a,"<@RL,FF,A6>すごい! 45勝も するなんて!<CF><D1>プレゼントに これを あげるよ",
142,0x2f011c,"<@RL,FF,A6>すごい! もう だれも キミの<CD>スピ-ドには かなわないよ<CF><D1>プレゼントに これを あげるよ",
143,0x2f011e,"<@RL,FF,A6>じゃ また チャレンジしてね",
144,0x2f0120,"<@RL,FF,68>メダスピ-ドキングに<CD>ちょうせん するんだな<CF><D1>どの コ-スに ちょうせんする?<*04>",
145,0x2f0122,ハイウェイコ-ス<CD>木と林のコ-ス<CD>土と岩のコ-ス<CD>やめる<CD>,
146,0x2f0124,"<@RL,FF,68>いっしょに 風になろうぜ!",
147,0x2f0126,"<@RL,FF,68>レベルは どのくらいにする?<*04>",
148,0x2f0128,ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
149,0x2f012a,"<@RL,FF,68>レベルは どのくらいにする?<*04>",
150,0x2f012c,ウルトラレベル<CD>ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
151,0x2f012e,"<@RL,FF,68>それじゃ かっとばしてこい!!",
152,0x2f0130,"<@LL,00,00>う~ん こんなもんかな?",
153,0x2f0132,"<@RL,FF,68>それじゃ かっとばしてこい!!",
154,0x2f0134,"<@LL,00,00>う~ん こんなもんかな?",
155,0x2f0136,"<@RL,FF,68>それじゃ かっとばしてこい!!",
156,0x2f0138,"<@LL,00,00>う~ん こんなもんかな?",
157,0x2f013a,"<@RL,FF,68>ヘぇ なかなか やるじゃん<CD>プレゼントだ うけとリな",
158,0x2f013c,"<@RL,FF,68>それじゃ かっとばしてこい!!",
159,0x2f013e,"<@RL,FF,68>ヘぇ なかなか やるじゃん<CD>プレゼントだ うけとリな",
160,0x2f0140,"<@RL,FF,68>「シャリ-ン」 バリバリィ!",
161,0x2f0142,"<@LL,00,00>う~ん こんなもんかな?",
162,0x2f0144,"<@RL,FF,68>レベルは どのくらいにする?<*04>",
163,0x2f0146,ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
164,0x2f0148,"<@RL,FF,68>レベルは どのくらいにする?<*04>",
165,0x2f014a,ウルトラレベル<CD>ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
166,0x2f014c,"<@RL,FF,68>それじゃ かっとばしてこい!!",
167,0x2f014e,"<@LL,00,00>う~ん こんなもんかな?",
168,0x2f0150,"<@RL,FF,68>それじゃ かっとばしてこい!!",
169,0x2f0152,"<@LL,00,00>う~ん こんなもんかな?",
170,0x2f0154,"<@RL,FF,68>それじゃ かっとばしてこい!!",
171,0x2f0156,"<@LL,00,00>う~ん こんなもんかな?",
172,0x2f0158,"<@RL,FF,68>ヘぇ なかなか やるじゃん<CD>プレゼントだ うけとリな",
173,0x2f015a,"<@RL,FF,68>それじゃ かっとばしてこい!!",
174,0x2f015c,"<@RL,FF,68>ヘぇ なかなか やるじゃん<CD>プレゼントだ うけとリな",
175,0x2f015e,"<@RL,FF,68>「シャリ-ン」 バリバリィ!",
176,0x2f0160,"<@LL,00,00>う~ん こんなもんかな?",
177,0x2f0162,"<@RL,FF,68>レベルは どのくらいにする?<*04>",
178,0x2f0164,ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
179,0x2f0166,"<@RL,FF,68>レベルは どのくらいにする?<*04>",
180,0x2f0168,ウルトラレベル<CD>ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
181,0x2f016a,"<@RL,FF,68>それじゃ かっとばしてこい!!",
182,0x2f016c,"<@LL,00,00>う~ん こんなもんかな?",
183,0x2f016e,"<@RL,FF,68>それじゃ かっとばしてこい!!",
184,0x2f0170,"<@LL,00,00>う~ん こんなもんかな?",
185,0x2f0172,"<@RL,FF,68>それじゃ かっとばしてこい!!",
186,0x2f0174,"<@LL,00,00>う~ん こんなもんかな?",
187,0x2f0176,"<@RL,FF,68>ヘぇ なかなか やるじゃん<CD>プレゼントだ うけとリな",
188,0x2f0178,"<@RL,FF,68>それじゃ かっとばしてこい!!",
189,0x2f017a,"<@RL,FF,68>ヘぇ なかなか やるじゃん<CD>プレゼントだ うけとリな",
190,0x2f017c,"<@RL,FF,68>「シャリ-ン」 バリバリィ!",
191,0x2f017e,"<@LL,00,00>う~ん こんなもんかな?",
192,0x2f0180,"<@RL,FF,78>メダロ-ドレ-スの<CD>勝ち数を 知リたいのかい?",
193,UNUSED00,ちょっと まってね,
194,0x2f0182,"<@RL,FF,78>ヘぇ 10勝したんだ? すごいね<CD>プレゼントに これを あげるよ",
195,0x2f0184,"<@RL,FF,78>すごい! 20勝も するなんて!<CF><D1>もう ふつうのレベルじゃ<CD>ものたリないんじゃない?<CF><D1>コ-スレベルに ウルトラレベルを<CD>くわえておくから チャレンジしてね",
196,0x2f0186,"<@RL,FF,78>すごいや 30勝も したのかい!<CF><D1>プレゼントに これを あげるよ",
197,0x2f0188,"<@RL,FF,78>すごいや 40勝も したのかい!<CD>プレゼントに これを あげるよ",
198,0x2f018a,"<@RL,FF,78>じゃ また チャレンジしてね",
199,0x2f018c,"<@RL,FF,49>メダロ-ドレ-スが したいなら<CD>メダロットを 3体 租み上げるんだ",
200,0x2f018e,"<@RL,FF,49>ここは メダロ-ドレ-スの<CD>れんしゅうじょうだ<CF><D1>どの コ-スに ちょうせんする?<*04>",
201,0x2f0190,水中のコ-ス<CD>さばくのコ-ス<CD>もリのコ-ス<CD>ほかのコ-ス<CD>,
202,0x2f0192,"<@RL,FF,49>レベルは どのくらいにする?<*04>",
203,0x2f0194,ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
204,0x2f0196,"<@RL,FF,49>レベルは どのくらいにする?<*04>",
205,0x2f0198,ウルトラレベル<CD>ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
206,0x2f019a,"<@RL,FF,49>よし がんばって走ってこい!",
207,0x2f019c,"<@RL,FF,49>よし がんばって走ってこい!",
208,0x2f019e,"<@RL,FF,49>よし がんばって走ってこい!",
209,0x2f01a0,"<@RL,FF,49>よし がんばって走ってこい!",
210,0x2f01a2,"<@RL,FF,49>レベルは どのくらいにする?<*04>",
211,0x2f01a4,ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
212,0x2f01a6,"<@RL,FF,49>レベルは どのくらいにする?<*04>",
213,0x2f01a8,ウルトラレベル<CD>ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
214,0x2f01aa,"<@RL,FF,49>よし がんばって走ってこい!",
215,0x2f01ac,"<@RL,FF,49>よし がんばって走ってこい!",
216,0x2f01ae,"<@RL,FF,49>よし がんばって走ってこい!",
217,0x2f01b0,"<@RL,FF,49>よし がんばって走ってこい!",
218,0x2f01b2,"<@RL,FF,49>レベルは どのくらいにする?<*04>",
219,0x2f01b4,ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
220,0x2f01b6,"<@RL,FF,49>レベルは どのくらいにする?<*04>",
221,0x2f01b8,ウルトラレベル<CD>ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
222,0x2f01ba,"<@RL,FF,49>よし がんばって走ってこい!",
223,0x2f01bc,"<@RL,FF,49>よし がんばって走ってこい!",
224,0x2f01be,"<@RL,FF,49>よし がんばって走ってこい!",
225,0x2f01c0,"<@RL,FF,49>よし がんばって走ってこい!",
226,0x2f01c2,町中のコ-ス<CD>岩場のコ-ス<CD>サイバ-コ-ス<CD>やめる<CD>,
227,0x2f01c4,"<@RL,FF,49>レベルは どのくらいにする?<*04>",
228,0x2f01c6,ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
229,0x2f01c8,"<@RL,FF,49>レベルは どのくらいにする?<*04>",
230,0x2f01ca,ウルトラレベル<CD>ハイレベル<CD>ミドルレベル<CD>スロ-レベル<CD>,
231,0x2f01cc,"<@RL,FF,49>よし がんばって走ってこい!",
232,0x2f01ce,"<@RL,FF,49>よし がんばって走ってこい!",
