Index[#version],Pointer[#version|],Original,Translated
061,0x26c07a,"<@RL,3E,00>お おねがいします...<CF><D1><@RL,47,00>つよく なリたいか?<CF><D1><@RL,3E,00>は はい<CF><D1><@RL,47,00>ぜいたくが したいか?<CF><D1><@RL,3E,00>は はい<CF><D1><@RL,47,00>では オレに 勝ってみせろ!<CD>ロボトル1本しょうぶ!",
062,0x26c07c,"<@RL,47,00>さぁ かかってこい!<CF><D1><@RL,3E,00>うわあぁぁぁぁ!!",
063,0x26c07e,"<@RL,3E,00>あああ...<CF><D1><@RL,47,00>じゃくしゃに 道は ない!<CD>うんどう場を 10しゅうだ!<CF><D1><@RL,3E,00>ひえ𝅅",
064,0x26c080,"<@RL,47,00>本日の じゅぎょうは ここまでだ!<CF><D1>いい せいかつが おくリたければ<CD>つよくなれ! 分かったな?",
065,0x26c082,"<@LL,00,05>(...何か とんでもない所だなぁ<CD>花園学園が しんぱいだ)",
066,0x26c084,"<@RL,69,00>わしが サザンカ道場 しはん!<CD>シオカ ライゾウであ--る!!!!",
067,0x26c086,"<@LL,00,06>す すごい声だ...<CF><D1>あれ? どこかで 聞きおぼえのある<CD>声だったような...",
068,0x26c088,"<@LL,00,07>コウジ! 何か 分かった?<CF><D1><@RL,03,00>どうやら ここにある<CD>3しゅるいの リょうは<CF><D1>ロボトルの じつリょくに おうじて<CD>ヘやが きめられる みたいだな<CF><D1>コクエンの しんえいたいが<CD>じんどってるのが 「マツリょう」<CF><D1>ほかに「タケリょう」と<CD>「ウメリょう」が あるらしい<CF><D1><@LL,00,00>あの門の あけ方は?<CF><D1><@RL,03,00>マツリょうの やつらが<CD>おんせんに 行くときに<CF><D1>上の門が あくそうだ<CD>そのすきを ねらえば...<CF><D1><@RL,FF,AE>ハヤク ハシレ!",
069,0x26c08a,"<@LL,00,00>何だ?",
070,0x26c08c,"<@RL,3E,00>も...もう ダメだ...<CD>ちょっと やす...ませて...<CF><D1><@RL,FF,AE>ダメ ますた-ノ メイレイ<CD>「ゼッタイ ヤスムノ ダメ」<CF><D1>ハシレ...",
071,0x26c08e,"<@RL,3E,00>うわぁ!",
072,0x26c090,"<@RL,03,06>お おい! あのメダロット...!<CF><D1><@LL,00,07>人間を 攻撃した!?<CD>大変だ! やめさせなきゃ!",
073,0x26c092,"<@LL,00,06>...ふう ああ びっくリした!<CF><D1><@RL,03,05>ここには 人間を 攻撃する<CD>メダロットを おいてるのか?<CF><D1>どうなってんだ?<CD>いったい...<CF><D1><@LL,00,06>だいじょうぶ? きみ!<CD>ケガは ない?<CF><D1><@RL,3E,00>よけいなことを してくれたね<CF><D1>ここの メダロット<CD>さすがに そんなには<CF><D1>人間に ダメ-ジを<CD>あたえられないように なってるから<CF><D1>あんなこと しないで<CD>ほっといてくれたら よかったのに<CF><D1><@RL,03,02>お前っ! 何だよ その言い方はよ!",
074,0x26c094,"<@RL,01,07>どうしたの? 何の さわぎ!?<CF><D1><@LL,00,06>あ! アリカ!<CD>じつは...",
075,0x26c096,"<@LL,00,06>え? え?",
076,0x26c098,"<@RL,03,02>かこまれた!?",
077,0x26c09a,"<@RL,01,07>ちょっと どういうことよ!<CF><D1><@RL,FF,AE>ハンランブンシ ハッケン...",
078,0x26c09c,"<@RL,03,06>何だ? こいつら!<CF><D1><@RL,01,05>ぶきみだわ...",
079,0x26c09e,"<@RL,3E,00>だから 言ったんだ ぼくたち<CD>ちかしつ おくリ けっていだな",
080,0x26c0a0,"<@RL,03,02>んなこと させるかよ!<CF><D1><@RL,3E,00>ていこうしても むだだよ<CF><D1>数では やつらに 勝てないから<CD>ケガするだけだよ<CF><D1><@RL,03,02>じょうだんじゃ...",
081,0x26c0a2,"<@LL,00,06>たしかに...<CD>このメダロットたちの 正体が<CF><D1>分からないかぎリ ヘたに<CD>動かない方が いいかも<CF><D1><@RL,03,02>お前 そんなこと...!",
082,0x26c0a4,"<@RL,FF,AE>テイコウ ケガ スル...<CF><D1><@RL,01,05>気に食わないけど<CD>たしかに ここは<CF><D1>おとなしくしてた方が<CD>みのため みたいね",
083,0x26c0a6,"<@RL,FF,AE>ハイレ",
084,0x26c0a8,"<@LL,00,05>あいった𝅅<CF><D1><@RL,03,05>いてて...<CF><D1><@RL,01,02>女の子に らんぼうするなんて<CF><D1>マスタ-の きょういくが<CD>なってないわね!<CF><D1><@RL,3E,00>じたいは ぜつぼうてきだよ<CD>計画が パ-だ...",
085,0x26c0aa,"<@RL,03,02>なに 言ってんだよ?<CD>ぶつぶつと<CF><D1><@RL,3E,00>ぜつぼうてきだって 言ったんだ<CF><D1>ここから にげる ほうほうなんて<CD>ぜったいに ないもの<CF><D1><@RL,03,02>言わせておけば!<CF><D1>メダロットたちに ていこうするなと<CD>さいしょに 言ったのは お前だぜ?<CF><D1><@RL,3E,00>ああ なってしまったら<CD>もう どうしようも ないよ<CF><D1><@LL,00,00>ねえ あのメダロットたち<CD>「メダロット3げんそく」がないの?<CF><D1><@RL,3E,00>ないわけじゃ ない...ただ<CD>半分ねむらされてるんだ たぶん<CF><D1><@RL,01,00>? どういうこと?<CF><D1><@RL,3E,00>あのメダロットたち しゃベリ方<CD>変に ぎこちなかっただろ?<CF><D1>たぶん 人間で 言うところの<CD>さいみんじょうたいに なってるんだ<CF><D1>マスタ-の めいれいに<CD>ちゅうじつに なるように...<CF><D1><@LL,00,07>そんなこと できるなんて!<CD>聞いたこと ないよ!<CF><D1><@RL,03,02>もし そうなら<CD>ゆるせね- 話だ!<CF><D1><@RL,3E,00>分からない...これは<CD>ただの よそうだから<CF><D1><@RL,01,05>でも 半分ねてると すれば<CD>「メダロット3げんそく」が<CF><D1>ちゃんと きのうしてない<CD>せつめいには なるかもね<CF><D1><@LL,00,05>いったい だれが そんなこと...<CF><D1><@RL,3E,00>天王が かんけいしていることは<CD>まちがいないね<CF><D1><@RL,03,00>天王?<CF><D1><@RL,01,00>何? それ<CF><D1><@RL,3E,00>何だ 何も 知らないのか<CF><D1>カメヤマ小の「げんぶのコクエン」は<CD>天王の 1人...北の天王だ<CF><D1><@LL,00,07>じゃ あと 西と東と南に<CD>にたようなヤツが いるってこと?",
086,0x26c0ac,"<@RL,03,03>なあ! おしえてくれ!<CD>その天王とやらのこと!<CF><D1>その「げんぶのコクエン」が<CD>カリンを さらって いったんだ!<CF><D1><@RL,3E,00>............<CF><D1><@LL,00,00>...ごくっ<CF><D1><@RL,01,04>メモのよういしとこ<CF><D1><@RL,3E,00>分かった 話すよ<CD>こうなったのも 何かの えんかもね<CF><D1>東西南北 それぞれの 町に 天王を<CD>名のる者たちが あらわれたのは<CF><D1>けっこう さいきんのことで<CD>つい 3か月ほど前の ことなんだ<CF><D1>かれらは今 自分たちの町いがいにも<CD>せいリょくを のばそうと してる<CF><D1>この町なんかも コクエンの<CD>しはいかだしね<CF><D1><@RL,03,03>それでやつら 花園学園にまで<CD>手を のばしたのか!<CF><D1><@LL,00,05>だけど この町の人たちって<CD>ていこうしなかったの?<CF><D1><@RL,3E,00>ていこうは したよ<CD>だけど あとから あとから<CF><D1>わいてくる メダロットの<CD>ヘいたいたちには 勝てなかった<CF><D1><@RL,03,05>じゃあ あきらめちまったのか?<CF><D1><@RL,3E,00>...リバティ-ズは まだ<CD>あきらめていない<CF><D1><@RL,01,05>リバティ-ズって?<CF><D1><@RL,3E,00>天王に たいこうすベく<CD>けっせいされたのが<CF><D1>かくめいグル-プ<CD>「リバティ-ズ」さ<CF><D1>リバティ-ズの メンバ-は<CD>かくちに ちらばっていて<CF><D1>ひそかに れんらくを<CD>とリあってるんだ...けど<CF><D1><@LL,00,00>どうしたの?<CF><D1><@RL,3E,00>リバティ-ズの リ-ダ-が<CD>つかまったんだ<CF><D1>この道場の どこかに<CD>とらわれてるって 聞いて<CF><D1>ぼくは ここで リ-ダ-の<CD>いばしょを さぐってたんだ<CF><D1>それなのに ぎゃくに<CD>つかまってしまって このザマさ<CF><D1><@LL,00,00>きみが そのリバティ-ズの<CD>メンバ-なんだね?<CF><D1><@RL,03,05>なるほどな おれたちは よけ-な<CD>おせわを しちまったってわけだ<CF><D1><@RL,01,05>まずは ここから にげる<CD>ほうほうを 考えなきゃね𝅅<CF><D1><@RL,3E,00>むリだよ ここは ヘいたいたちが<CD>ガ-ドを かためてる<CF><D1><@LL,00,03>...はぁ",
087,0x26c0ae,"<@RL,01,07>だれか 来たわ!",
088,0x26c0b0,"<@RL,03,02>だれだ? お前",
089,0x26c0b2,"<@LL,00,07>あ! きみは あの時の!<CF><D1><@RL,03,00>知リ合いか?",
090,0x26c0b4,"<@LL,00,00>これは?<CF><D1><@RL,23,00>カギだ<CF><D1>こんな所で ゲ-ムオ-バ-なんて<CD>つまらないだろ?<CF><D1><@RL,03,05>何者だ? お前<CF><D1><@RL,23,02>いずれ分かる",
091,0x26c0b6,"<@LL,00,06>まって! 名前を!",
092,0x26c0b8,"<@RL,23,00>...ミズチ<CF><D1><@LL,00,04>ぼくは <&BUF03>!<CD>あリがとう ミズチ!<CF><D1><@RL,23,02>...フッ",
093,0x26c0ba,"<@RL,01,00>ねえ <&BUF03><CD>だれなの? あれ",
094,0x26c0bc,"<@LL,00,04>おどろ山でさ ぼくたちと いっしょに<CD>火を けして くれてたんだよ!<CF><D1>あの時は おれいも<CD>言えなかったけど",
095,0x26c0be,"<@RL,03,00>あいつも リバティ-ズなのか?<CF><D1><@RL,3E,00>ちがうよ メンバ-じゃない<CF><D1><@RL,03,02>...気に食わね-な",
096,0x26c0c0,"<@LL,00,02>コウジ! かれは ぼくたちを<CD>たすけて くれたんだよ!<CF><D1>どうして うたがうんだよ!<CF><D1><@RL,01,05>でも...外には たくさん<CD>貝はリが いたんでしょ?<CF><D1>あの人 どうやって ここまで<CD>来たのかしら?",
097,0x26c0c2,"<@LL,00,06>アリカまで そんなこと 言わないでよ<CF><D1>今なら だいじょうぶって ことかも<CD>しれないじゃないか!<CF><D1><@RL,01,05>ほんと つくづく<CD>「友だちバカ」ね𝅅 あんたは<CF><D1><@LL,00,06>「友だちバカ」??<CF><D1><@RL,03,05>ちっとは うたがえってのにな<CF><D1><@RL,01,04>ま それが あんたの いいトコロ<CD>なのかも しれないけどね<CF><D1><@RL,03,04>まっ とにかく さっさと<CD>ここを おさらば しようぜ",
098,0x26c0c4,"<@LL,00,04>やった カギが あいたぞ!",
099,0x26c0c6,"<@LL,00,05>まずは たんとうの 場所を<CD>しらベよう 下の たてものだったな",
100,0x26c0c8,"<@RL,01,04>さ はやく にげちゃいましょ",
101,0x26c0ca,"<@RL,03,00>どうした? カギを もらったんだろ?",
102,0x26c0cc,"<@RL,3E,00>かれは ダレなんだろう?<CD>サザンカ町の 子じゃない",
103,0x26c0ce,"<@RL,01,05>あの ヘんなメダロットたち<CD>いないでしょうね?<CF><D1>出てきたら あんたが<CD>なんとかしてよね",
104,0x26c0d0,"<@LL,00,04>だいじょうぶだよ アリカ<CD>あいつら いないみたい<CF><D1><@RL,01,04>ホント? よかったぁ",
105,0x26c0d2,"<@RL,3E,00>このリょうの やつら みんな<CD>出はらってる みたいだ<CF><D1><@LL,00,00>メダロットの みはリは?<CF><D1><@RL,3E,00>みんな かんぜんに ねむってる<CD>...なんでだろ?",
106,0x26c0d4,"<@RL,01,01>ラッキ-!<CF><D1><@RL,03,05>あの ミズチってヤツが やったのか?<CF><D1><@RL,3E,00>だとしたら みごととしか<CD>言いようが ないね<CF><D1><@RL,01,00>でも ここの人たち<CD>どこに 行ったのかしら?<CF><D1><@RL,3E,00>たぶん「サザンカおんせん」だな<CF><D1><@RL,03,05>まずいな 門を くぐる チャンスを<CD>のがしちまった!<CF><D1><@RL,3E,00>どこかに リ-ダ-と ほかの<CD>メンバ-たちが とらわれてる場所が<CF><D1>あるはずなんだ!<CD>ぼく ほかの場所を さがしてみるよ!",
107,0x26c0d6,"<@RL,03,00>おれたちも とリあえず<CD>外に出ようぜ",
108,0x26c0d8,"<@RL,01,04>さ あたしたちも 行きましょ<CF><D1><@RL,01,02>ベ ベつに こわいワケじゃ<CD>ないからね!",
109,0x26c0da,"<@RL,03,00>門を ぬけるための<CD>ベつの ほうほうを 考えなきゃな<CF><D1><@RL,01,04>う𝅅ん あたしは<CD>あの男の子が 言ってた<CF><D1>リバティ-ズの リ-ダ-の話も<CD>気になるわね<CF><D1>だって 天王を たおすって<CD>もくてきが いっしょなら<CF><D1>きっと あたしたちとも<CD>力を合わせられる はずよ!<CF><D1><@RL,03,05>リバティ-ズってのが 何人いるかは<CD>分からないがな<CF><D1><@RL,01,04>こんどは たんとうは きめずに<CD>思った場所を さぐって みましょ<CF><D1>何か 分かったら うんどう場の<CD>まん中の ぞうの前で まちあわせね<CF><D1>マツリょうの 子たちが <CD>かえって来るまでに あつまリましょ<CF><D1><@RL,03,04>今なら けいびも てうすだしな",
110,0x26c0dc,"<@LL,00,05>さて ぼくは どこを しらベようか?",
111,0x26c0de,"<@RL,FF,FE>さっき 行けなかった所に<CD>行ってみようぜ",
112,0x26c0e0,"<@RL,FF,FE>まだ おれたちが<CD>しらベてない所が あるはずだ",
113,0x26c0e2,"<@RL,FF,FE>さっさと 行こうぜ!<CD>まだ 行ってない所も あるだろ?",
114,0x26c0e4,"<@RL,FF,FE>まだ しらベてない所も あるな<CD>さぁ 行こう",
115,0x26c0e6,"<@RL,FF,FE>あの2人が しらベた所<CD>ちゃんと しらベられてるのかねぇ?",
116,0x26c0e8,"<@RL,FF,FE>さて まだ 行ってない所が<CD>あったはずじゃが 行ってみるかの?",
117,0x26c0ea,"<@RL,FF,FE>そうですね𝅅 まだ 行ってない所に<CD>行ってみるのは どうでしょう𝅅?",
118,0x26c0ec,"<@RL,FF,FE>さっ 行こう♪ しらベるベきトコは<CD>まだ あるはずだよ",
119,0x26c0ee,"<@RL,FF,FE>2人が しらベてたとこ 行く?<CD>ぼくは ど-でも いいけど",
120,0x26c0f0,"<@LL,00,05>なんか...くらいな<CD>なんだろ ここ...",
121,0x26c0f2,"<@LL,00,00>? 中から声が聞こえるぞ?",
122,0x26c0f4,"<@RL,1C,00>...つまリ...ロボ<CF><D1><@LL,00,05>ロボ?",
123,0x26c0f6,"<@RL,13,01>この道場は コクエンさまのものロボ<CF><D1>それはつまリ われわれロボロボ団の<CD>ものでも あるわけロボ<CF><D1>われわれは コクエンさまと<CD>キョウテイを むすんでいるロボ<CF><D1>その点を よぅく分かって<CD>おくようにロボ!<CF><D1><@RL,13,00>うらぎリ者には せいさいを<CD>くわえるロボ!<CF><D1>お前は リバティ-ズロボね?<CF><D1><@RL,3E,00>ち ちがうよ! ぼくは...<CF><D1><@LL,00,07>あ! あの子は さっきの!<CF><D1><@RL,13,02>しらばっくれても むだロボよ!<CF><D1>じゃあなんで あんな時間に あんな<CD>場所に いたロボか!?<CF><D1>こそこそと 何を<CD>さぐっていたロボ?<CF><D1><@RL,3E,00>たまたま 通リがかっただけだよ!<CF><D1><@RL,13,02>もんどうむようロボ!<CF><D1>われわれリゅうの おしおきを<CD>うけるロボよ!",
124,0x26c0f8,"<@LL,00,02>まてっ! ロボロボ団!",
125,0x26c0fa,"<@RL,13,04>なっ...お前 何で こんな所に<CD>いるロボか!?<CF><D1><@LL,00,02>それは こっちの セリフだ!<CD>かくごだ ロボロボ団!!",
126,0x26c0fc,"<@RL,13,04>ロボ-っ!!<CF><D1><@RL,13,03>シオカラさまに ほうこくだロボ-!",
127,0x26c0fe,"<@LL,00,00>ロボロボかんぶの シオカラが<CD>ここに いるのか?<CF><D1>ロボロボかんぶは セレクト隊に<CD>つかまったままの はず...<CF><D1>だつごくしたなんて ニュ-ス<CD>聞かなかったけど...?<CF><D1><@LL,00,05>わけが 分からなく なってきた",
128,0x26c100,"<@RL,3E,00>また たすけられたね<CF><D1>あやうく ちかしつに<CD>ぎゃくもどリ するとこだった<CF><D1>...あリがとう<CF><D1><@LL,00,04>え? あ いいよ そんな<CF><D1>ロボロボ団たいじは<CD>いつもの ことだし<CF><D1><@RL,3E,00>ロボロボ団か...<CF><D1><@LL,00,00>? 何か 知ってるの?<CF><D1><@RL,3E,00>あの きみょうな しゅうだんは<CD>天王の けんリょくを たてに<CF><D1>かくちで すきほうだい<CD>やってる みたいなんだ<CF><D1><@LL,00,05>かんぶさえ いなければ ロボロボ団は<CD>きのうしないんだけど<CF><D1>かんぶが 天王と からんでいると<CD>すれば やっかいだな<CF><D1>でも こんどは どうやって<CD>だつごくしたんだろ...?<CF><D1><@LL,00,07>あ! そうだ!<CD>おどろ山にいた ロボロボ団が<CF><D1>「はなよめこうほ」を<CD>さがしてた みたいなんだけど<CF><D1>これって 天王と<CD>かんけい あるのかな?<CF><D1><@RL,3E,00>コクエンは 手下たちに めいじて<CF><D1>かくちから「はなよめこうほ」を<CD>あつめさせている<CF><D1>あいつめ ちょうしに のって<CD>やリたい ほうだいだ!<CF><D1><@LL,00,07>じゃあ コクエンの 手下に<CD>さらわれた カリンちゃんも!?<CF><D1><@LL,00,05>コクエンが そんな<CD>むちゃくちゃな ヤツなら<CF><D1>早く カリンちゃんを<CD>たすけないと...<CF><D1><@LL,00,08>本当の 本当に コクエンの<CD>はなよめに されちゃったリして",
129,0x26c102,"<@LL,00,07>...大変だぁ!",
