Index[#version],Pointer[#version|],Original,Translated
154,0x3a0134,"<@RL,38,00>それでは そちらの チョンマゲの<CD>おきゃくさまに 6800¥で<CF><D1>らくさつ けってい!<CF><D1><@LL,00,01>やった-!",
155,0x3a0136,"<@RL,38,00>らくさつ おめでとう!",
156,0x3a0138,"<@RL,38,00>また 次回も がんばってね",
157,0x3a013a,"<@LL,00,01>あ𝅅 面白かった",
158,0x3a013c,"<@RL,38,00>それでは そちらの チョンマゲの<CD>おきゃくさまに 8200¥で<CF><D1>らくさつ けってい!<CF><D1><@LL,00,01>やった-!",
159,0x3a013e,"<@RL,38,00>らくさつ おめでとう!",
160,0x3a0140,"<@RL,38,00>また 次回も がんばってね",
161,0x3a0142,"<@LL,00,01>あ𝅅 面白かった",
162,0x3a0144,"<@RL,38,00>それでは そちらの チョンマゲの<CD>おきゃくさまに 8600¥で<CF><D1>らくさつ けってい!<CF><D1><@LL,00,01>やった-!",
163,0x3a0146,"<@RL,38,00>らくさつ おめでとう!",
164,0x3a0148,"<@RL,38,00>また 次回も がんばってね",
165,0x3a014a,"<@LL,00,01>あ𝅅 面白かった",
166,0x3a014c,"<@RL,38,00>それでは そちらの チョンマゲの<CD>おきゃくさまに 9500¥で<CF><D1>らくさつ けってい!<CF><D1><@LL,00,01>やった-!",
167,0x3a014e,"<@RL,38,00>らくさつ おめでとう!",
168,0x3a0150,"<@RL,38,00>また 次回も がんばってね",
169,0x3a0152,"<@LL,00,01>あ𝅅 面白かった",
170,0x3a0154,"<@RL,38,00>それでは そちらの チョンマゲの<CD>おきゃくさまに 7400¥で<CF><D1>らくさつ けってい!<CF><D1><@LL,00,01>やった-!",
171,0x3a0156,"<@RL,38,00>らくさつ おめでとう!",
172,0x3a0158,"<@RL,38,00>また 次回も がんばってね",
173,0x3a015a,"<@LL,00,01>あ𝅅 面白かった",
174,0x3a015c,"<@RL,39,00>メダロッタ-ズ.オ-クションヘ<CD>ようこそ! あなたも<CF><D1>オ-クションに さんかしますか?<*04>",
175,0x3a015e,"<@RL,39,00>せっかく いいしょうひんが<CD>いっぱい 出るのにぃ",
176,0x3a0160,"<@RL,39,00>OK! じゃ こっちに 来て",
177,0x3a0162,"<@RL,39,00>オ-クションが はじまるまで<CD>もう少し ここで まっててね",
178,0x3a0164,"<@LL,00,04>どんな しょうひんが 出るんだろう?<CD>楽しみだなぁ",
179,0x3a0166,"<@RL,38,00>みなさま おまたせいたしました<CD>これよリ メダロッタ-ズ<CF><D1>オ-クション大会を 行います!<CD>今回の しょうひんは...",
180#kabuto,0x3a0168,"<@RL,38,00>「スミロドナッド」 のパ-ツです!!",
180#kuwagata,0x3a0168,"<@RL,38,00>「ウォ-バニット」 のパ-ツです!!",
181,0x3a016a,"<@RL,38,00>それでは 3000¥から!<CF><D1><@CC,FF,FF>4000¥!<*04>",
182,0x3a016c,"<@CC,FF,FF>5000¥!<*04>",
183,0x3a016e,"<@CC,FF,FF>5200¥!<*04>",
184,0x3a0170,"<@CC,FF,FF>5500¥!<*04>",
185,0x3a0172,"<@CC,FF,FF>6000¥!<CF><D1><@LL,00,00>どうしようかな?<*04>",
186,0x3a0174,6300¥<CD>7500¥<CD>8200¥<CD>13000¥<CD>さんかしない<CD>,
187,0x3a0176,"<@LL,00,07>6300¥!!",
188,0x3a0178,"<@LL,00,07>7500¥!!",
189,0x3a017a,"<@LL,00,06>そんなに 持ってないよ",
190,0x3a017c,"<@LL,00,07>8200¥!!",
191,0x3a017e,"<@LL,00,06>そんなに 持ってないよ",
192,0x3a0180,"<@LL,00,07>13000¥!!",
193,0x3a0182,"<@CC,FF,FF>すげぇ𝅅<CD>いっきに ねだんが 上がったぞ...",
194,0x3a0184,"<@LL,00,06>そんなに 持ってないよ",
195,0x3a0186,"<@CC,FF,FF>8000¥!<*04>",
196,0x3a0188,"<@CC,FF,FF>8500¥!<*04>",
197,0x3a018a,"<@CC,FF,FF>8800¥!<*04>",
198,0x3a018c,"<@CC,FF,FF>9400¥!<*04>",
199,0x3a018e,"<@CC,FF,FF>9500¥!<*04>",
200,0x3a0190,"<@CC,FF,FF>11000¥!<*04>",
201,0x3a0192,"<@CC,FF,FF>12000¥!<*04>",
202,0x3a0194,"<@CC,FF,FF>13500¥!<*04>",
203,0x3a0196,"<@CC,FF,FF>14000¥!<CF><D1><@LL,00,00>14000¥か 高いかな-<*04>",
204,0x3a0198,14500¥<CD>15700¥<CD>16300¥<CD>さんか しない<CD>,
205,0x3a019a,"<@LL,00,07>14500¥!!",
206,0x3a019c,"<@LL,00,06>そんなに 持ってないよ",
207,0x3a019e,"<@LL,00,07>15700¥!!<CF><D1><@RL,38,00>15700¥ 出ました!<CD>ほかに だれか いませんか?",
208,0x3a01a0,"<@LL,00,07>16300¥!!<CF><D1><@RL,38,00>16300¥ 出ました!<CD>ほかに だれか いませんか?",
209,0x3a01a2,"<@LL,00,06>そんなに 持ってないよ",
210,0x3a01a4,"<@CC,FF,FF>153000¥!<*04>",
211,0x3a01a6,"<@CC,FF,FF>16000¥!<*04>",
212,0x3a01a8,"<@CC,FF,FF>19000¥!<CF><D1><@RL,38,00>19000¥ 19000¥です<CD>ほかに どなたか<CF><D1>いらっしゃいませんか?",
213,0x3a01aa,"<@RL,38,00>はい! それでは そちらの<CD>おきゃくさまに 19000¥で<CF><D1>らくさつ けってい!",
214,0x3a01ac,"<@RL,38,00>みなさま 次回もぜひ<CD>さんかして 下さいね-",
215,0x3a01ae,"<@LL,00,03>ざんねんだったなぁ...",
216,0x3a01b0,"<@CC,FF,FF>9000¥!<*04>",
217,0x3a01b2,"<@CC,FF,FF>9800¥!<*04>",
218,0x3a01b4,"<@CC,FF,FF>11200¥!<*04>",
219,0x3a01b6,"<@CC,FF,FF>13000¥!<CF><D1><@LL,00,05>どうしようかなぁ?<*04>",
220,0x3a01b8,13500¥<CD>14500¥<CD>15000¥<CD>さんか しない<CD>,
221,0x3a01ba,"<@LL,00,07>13500¥!!",
222,0x3a01bc,"<@LL,00,07>14500¥!!",
223,0x3a01be,"<@LL,00,07>15000¥!!<CF><D1><@RL,38,00>15000¥ 出ました!<CD>ほかに だれか いませんか?",
224,0x3a01c0,"<@LL,00,06>だめだ もう お金がない<CF><D1><@RL,38,00>ほかに どなたか いませんか?",
225,0x3a01c2,"<@RL,38,00>それでは そちらの おきゃくさまに<CD>13000¥で らくさつ けってい!",
226,0x3a01c4,"<@RL,38,00>みなさま 次回もぜひ<CD>さんかして 下さいね-",
227,0x3a01c6,"<@LL,00,03>ざんねんだったなぁ...",
228,0x3a01c8,"<@CC,FF,FF>14800¥!<*04>",
229,0x3a01ca,"<@CC,FF,FF>14900¥!<*04>",
230,0x3a01cc,"<@CC,FF,FF>15000¥!<CF><D1><@LL,00,05>15000... 持ってたかな?<*04>",
231,0x3a01ce,15500¥<CD>15700¥<CD>17000¥<CD>さんか しない<CD>,
232,0x3a01d0,"<@LL,00,07>15000¥!!<CF><D1><@RL,38,00>15000¥ 出ました!<CD>ほかに だれか いませんか?",
233,0x3a01d2,"<@LL,00,07>15700¥!!<CF><D1><@RL,38,00>15700¥ 出ました!<CD>ほかに だれか いませんか?",
234,0x3a01d4,"<@LL,00,07>17000¥!!<CF><D1><@RL,38,00>17000¥ 出ました!<CD>ほかに だれか いませんか?",
235,0x3a01d6,"<@LL,00,05>そんなに 持ってないよぉ",
236,0x3a01d8,"<@CC,FF,FF>16000¥!",
237,0x3a01da,"<@RL,38,00>16000¥です 16000¥!<CD>ほかに どなたか いませんか?",
238,0x3a01dc,"<@RL,38,00>それでは そちらの おきゃくさまに<CD>16000¥で らくさつ けってい!",
239,0x3a01de,"<@RL,38,00>みなさま 次回もぜひ<CD>さんかして 下さいね-",
240,0x3a01e0,"<@LL,00,03>ざんねんだったなぁ...",
241,0x3a01e2,"<@CC,FF,FF>16000¥!!",
242,0x3a01e4,"<@CC,FF,FF>すげぇ! まだ 上げやがった!!<CF><D1><@LL,00,02>くっ どうしよう?<*04>",
243,0x3a01e6,17000¥<CD>18500¥<CD>20000¥<CD>さんか しない<CD>,
244,0x3a01e8,"<@LL,00,07>17000¥!!<CF><D1><@RL,38,00>17000¥ 出ました!<CD>ほかに だれか いませんか?",
245,0x3a01ea,"<@LL,00,07>18500¥!!<CF><D1><@RL,38,00>18500¥ 出ました!<CD>ほかに だれか いませんか?",
246,0x3a01ec,"<@LL,00,07>20000¥!!<CF><D1><@RL,38,00>おお-っと これはすごい!<CD>どこまで 高くなるんだぁ-!?<CF><D1><@CC,FF,FF>21000¥!!",
247,0x3a01ee,"<@LL,00,02>くっっそぉ---!!<*04>",
248,0x3a01f0,22000¥<CD>あきらめる<CD>,
